Categories,Sentences
Grammar Core,Ninakula chakula cha jioni kila saa mbili usiku.
Grammar Core,Alisoma kitabu hicho jana kabla ya kulala.
Grammar Core,Tutaenda sokoni kesho asubuhi mapema.
Grammar Core,Ningependa kusafiri kwenda Kisangani kama ningekuwa na pesa.
Grammar Core,Hakufika kazini kwa sababu alikuwa mgonjwa.
Grammar Core,Barua imeandikwa na mkurugenzi wa shule.
Grammar Core,Tulikuwa tunacheza mpira wakati mvua ilianza kunyesha.
Grammar Core,"Ukijifunza kwa bidii, utafaulu mtihani."
Grammar Core,Watakuwa wamekamilisha mradi huo ifikapo mwisho wa mwezi.
Grammar Core,Sipendi kuamka mapema sana siku za mapumziko.
Conversational Data,"Habari yako leo, rafiki yangu?"
Conversational Data,"Niko salama, na wewe unaendeleaje?"
Conversational Data,Umefika nyumbani salama jana usiku?
Conversational Data,"Ndiyo, lakini kulikuwa na foleni kubwa barabarani."
Conversational Data,Una mpango gani wikendi hii?
Conversational Data,Nadhani nitaenda kumtembelea bibi yangu kijijini.
Conversational Data,"Je, unaweza kunisaidia kazi hii kidogo?"
Conversational Data,"Samahani, sikusikia vizuri, unaweza kurudia?"
Conversational Data,Tutakutana saa ngapi mbele ya ofisi?
Conversational Data,Asante sana kwa msaada wako wa jana.
Code-Switching & Multilingualism,"Leo niko busy sana, nitakupigia later."
Code-Switching & Multilingualism,Tafadhali nitumie report hiyo kabla ya deadline.
Code-Switching & Multilingualism,"Tumemaliza meeting, sasa tunaenda lunch."
Code-Switching & Multilingualism,Project yetu iko almost complete.
Code-Switching & Multilingualism,Naomba uniconfirm kama umepokea email yangu.
Code-Switching & Multilingualism,Driver alisema gari iko ready kwa pickup.
Code-Switching & Multilingualism,Tutafanya review ya document kesho.
Code-Switching & Multilingualism,Nahitaji feedback yako haraka iwezekanavyo.
Code-Switching & Multilingualism,Tafadhali update mfumo kabla ya presentation.
Code-Switching & Multilingualism,Wateja walitoa positive comments kuhusu huduma yetu.
Formal & Professional Speech,Tafadhali wasilisha ripoti yako kabla ya tarehe kumi.
Formal & Professional Speech,Mgonjwa anapaswa kutumia dawa hii mara tatu kwa siku.
Formal & Professional Speech,Mkataba huu utaanza kutumika rasmi mwezi ujao.
Formal & Professional Speech,Tunaomba uthibitisho wa malipo kabla ya kusafirisha bidhaa.
