Categories,Sentences
Grammar Core,Mi e go a wosu tide.
Grammar Core,A ben si en na foto.
Grammar Core,Wi o kon baka tamara.
Grammar Core,Den no wani nyan now.
Grammar Core,I sa sabi disi efu i e leri bun.
Grammar Core,Di buku ben de poti na tafra.
Grammar Core,Mi e waka go na makiti ala dei.
Grammar Core,Un ben e taki langa te neti.
Grammar Core,A o kisi wan nyun wroko.
Grammar Core,Den e meki sani bunbun.
Conversational Data,"Fa yu de tide, mi mati?"
Conversational Data,"Mi de bun, ma mi tai leki."
Conversational Data,Yu wani go na liba nownow?
Conversational Data,We yu ben de eside?
Conversational Data,Mi yere taki den e meki poku dape.
Conversational Data,"No freti, ala sani o bun."
Conversational Data,Mi lobi fa yu e tori.
Conversational Data,Un kan miti baka tamara mamanten.
Conversational Data,Yu sabi san a uman taki?
Conversational Data,Mi wani dringi wan pikin watra.
Code-Switching & Multilingualism,Mi e check mi email bifo mi go sribi.
Code-Switching & Multilingualism,Den abi wan meeting na foto tide.
Code-Switching & Multilingualism,A boskopu ben de na WhatsApp esi.
Code-Switching & Multilingualism,Mi wani download dati fisi.
Code-Switching & Multilingualism,Wi e taki Dutch na skoro ma Saramaccan na oso.
Code-Switching & Multilingualism,A driver e waiti na station.
Code-Switching & Multilingualism,Mi no sabi efu a project kaba.
Code-Switching & Multilingualism,Den pikiin e play football na strati.
Code-Switching & Multilingualism,Mi musu print di papira tide.
Code-Switching & Multilingualism,Un e yus laptop fu du wroko.
Formal & Professional Speech,Di dakter taki fu teki a dresi ala mamanten.
Formal & Professional Speech,A kompani wani meki nyun kontraki nanga den wrokoman.
Formal & Professional Speech,Yu musu saini di dokumendi bifo Fraidei.
Formal & Professional Speech,Di siksi ben abi wan gowtu opreysi.
Formal & Professional Speech,Wi e aksi fu yu ede nanga disiplin.
Formal & Professional Speech,Di banku o sende wan resmi brifi.
Formal & Professional Speech,A leriman ben gi wan teknik prezentesi.
Formal & Professional Speech,Di tribunal o yere a kyesi tamara.
Formal & Professional Speech,A nurse ben skrifi ala medsin na papira.
Formal & Professional Speech,Di ofisi e opo na aiti yuru.
"Idioms, Proverbs & Cultural Expressions",Wan anu e wasi di tra anu.
"Idioms, Proverbs & Cultural Expressions",Sabi tide no de sabi tamara.
"Idioms, Proverbs & Cultural Expressions",Di liba no e go baka.
"Idioms, Proverbs & Cultural Expressions",Pikin faya e bron bigi oso.
"Idioms, Proverbs & Cultural Expressions","Efu yu hari wan titei troe, a o koti."
"Idioms, Proverbs & Cultural Expressions",Baka moni no e bari pasi.
"Idioms, Proverbs & Cultural Expressions","Di san yu sembe, na dati yu o koti."
"Idioms, Proverbs & Cultural Expressions",No ala sori e abi watra na ai.
"Idioms, Proverbs & Cultural Expressions",Bigi ede no meki sabi.
"Idioms, Proverbs & Cultural Expressions",Wan bon tori e psa langa pasi.
Question-Answer Pairs,San yu nyan mamanten?
Question-Answer Pairs,Pe di boto e go tide?
Question-Answer Pairs,Fa a pikin kon na oso?
Question-Answer Pairs,"Odi, suma de na doro?"
Question-Answer Pairs,Fu sanede yu no kon eside?
Question-Answer Pairs,We ten a miti o bigin?
Question-Answer Pairs,Suma ben teki mi buku?
Question-Answer Pairs,Fa yu sabi dati tori?
Question-Answer Pairs,Pe un kan feni bun fisi?
Question-Answer Pairs,San meki yu prisiri so?
Commands & Instructions,Singi a doro bifo yu go.
Commands & Instructions,Tyari di watra kon gi mi.
Commands & Instructions,No taki te mi e yere radio.
Commands & Instructions,Skrifi yu nen na disi papira.
Commands & Instructions,Luku bun bifo yu kroisi strati.
Commands & Instructions,Tyari den buku go na skoro.
Commands & Instructions,Begi a uman fu sidon dape.
Commands & Instructions,Lati di pikin wasi en anu.
Commands & Instructions,Kapu di ondoo nanga nefi.
Commands & Instructions,Poti a boto klosu na dyaso.
Named Entity Recognition,Kwamina ben go na Paramaribo na Juni 2025.
Named Entity Recognition,A miting ben de na Brownsweg Fraidei neti.
Named Entity Recognition,Maria e wroko gi Saramaka Radio.
Named Entity Recognition,Den e go na Suriname Liba ala wikidei.
Named Entity Recognition,President Chan ben taki na Asanpang.
Named Entity Recognition,Di festival o bigin na Botopasi tamara.
Named Entity Recognition,Josefina ben kisi wan priisi na Cayenne.
Named Entity Recognition,A skul nen na Johannes King Akademi.
Named Entity Recognition,UNICEF ben sende sani go na Pokigron.
Named Entity Recognition,Mister Alida e tan na Nieuw Aurora.
Sentiment Analysis,Mi breiti bika mi mati kon baka.
Sentiment Analysis,A tori meki mi ati pen.
Sentiment Analysis,Mi prisiri fu yere di nyun poku.
Sentiment Analysis,Den e meki mi ati bron nanga trobi.
Sentiment Analysis,Mi de koloku tide.
Sentiment Analysis,A nyunsu meki ala sma lafu.
Sentiment Analysis,Mi no lobi fa den taki nanga mi.
Sentiment Analysis,A pikin ben ati bun te a si en mama.
Sentiment Analysis,Mi frede fu waka na ini neti.
Sentiment Analysis,Wi firi bun ete fu a wiki.
Paraphrased & Augmented Sentences,Mi e go na makiti tide mamanten.
Paraphrased & Augmented Sentences,Tide mamanten mi de go na makiti.
Paraphrased & Augmented Sentences,Den ben si wan bigi sneki na busi.
Paraphrased & Augmented Sentences,Wan bigi sneki ben de na busi pe den de.
Paraphrased & Augmented Sentences,A uman e meki switi nyan.
Paraphrased & Augmented Sentences,Switi nyan de meki baka di uman.
Paraphrased & Augmented Sentences,Wi o miti na foto tamara neti.
Paraphrased & Augmented Sentences,Tamara neti un sa miti na foto.
Paraphrased & Augmented Sentences,A pikin e leri leisi ini skoro.
Paraphrased & Augmented Sentences,Ini skoro di pikin e leri fu leisi.
