Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ma nena gic’adi.
Grammar Core (Sentence Structures & Tenses),Şeni doxuruni.
Grammar Core (Sentence Structures & Tenses),Esi moxtape?
Grammar Core (Sentence Structures & Tenses),Ma nena gic'adi.
Grammar Core (Sentence Structures & Tenses),Şeni nena gic'adi.
Grammar Core (Sentence Structures & Tenses),Ma si gogope?
Grammar Core (Sentence Structures & Tenses),Ma nena vatepe.
Grammar Core (Sentence Structures & Tenses),"Ma si gogope, şeni moxtape."
Grammar Core (Sentence Structures & Tenses),Şeni ma vatepe.
Grammar Core (Sentence Structures & Tenses),Ma si gogope nena.
Conversational Data (Real-Life Dialogues & Exchanges),"Maro, nena nori?"
Conversational Data (Real-Life Dialogues & Exchanges),Esi ma moxtape?
Conversational Data (Real-Life Dialogues & Exchanges),Şeni gogope?
Conversational Data (Real-Life Dialogues & Exchanges),"Maro, gogope şeni?"
Conversational Data (Real-Life Dialogues & Exchanges),Gogope! Si moxtape.
Conversational Data (Real-Life Dialogues & Exchanges),"Şeni ma nori, nena şeni?"
Conversational Data (Real-Life Dialogues & Exchanges),"Gogope maro, esi gogope."
Conversational Data (Real-Life Dialogues & Exchanges),"Esi si moxtape, nena?"
Conversational Data (Real-Life Dialogues & Exchanges),Şeni si nori!
Conversational Data (Real-Life Dialogues & Exchanges),"Esi moxtape, maro."
Code-Switching & Multilingualism,Ma si gogope today.
Code-Switching & Multilingualism,Şeni go home nena.
Code-Switching & Multilingualism,Esi come şeni?
Code-Switching & Multilingualism,"Maro, let's go."
Code-Switching & Multilingualism,Şeni si working nena.
Code-Switching & Multilingualism,Esi study ma?
Code-Switching & Multilingualism,"Maro, tomorrow meeting si."
Code-Switching & Multilingualism,Ma call şeni later.
Code-Switching & Multilingualism,Şeni busy now?
Code-Switching & Multilingualism,Esi done homework nena.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Şeni report ma gogope.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ma si project finished nena.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Esi client gogope tomorrow.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Maro, meeting si nine o'clock."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Şeni agreement sign nena.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ma send email today.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Şeni si proposal ready?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Esi si document received.
