Categories,Sentences
Grammar Core (Sentence Structures & Tenses),हम काल्हि बजार गेलहुँ।
Grammar Core (Sentence Structures & Tenses),ओ आइ घरमे काज कऽ रहल अछि।
Grammar Core (Sentence Structures & Tenses),हम काल्हि अहाँसँ भेट करब।
Grammar Core (Sentence Structures & Tenses),यदि समय भेटत तँ हम जरूर अब।
Grammar Core (Sentence Structures & Tenses),हम आज स्कूल नहि गेलहुँ।
Grammar Core (Sentence Structures & Tenses),एहि किताबकेँ बहुत विद्यार्थी पढ़ल गेल अछि।
Grammar Core (Sentence Structures & Tenses),ओ बाल्यकालसँ संगीत सीखैत रहल अछि।
Grammar Core (Sentence Structures & Tenses),हम सभ काल्हि यात्रा पर जाएब।
Grammar Core (Sentence Structures & Tenses),यदि वर्षा होइत तऽ खेल रद्द भऽ जाइत।
Grammar Core (Sentence Structures & Tenses),ई निर्णय समिति द्वारा लेल गेल अछि।
Conversational Data (Real-Life Dialogues & Exchanges),"अहाँ कोना छी? हम ठीक छी, धन्यवाद।"
Conversational Data (Real-Life Dialogues & Exchanges),काल्हि अहाँ कतऽ गेल छलहुँ? हम मित्रक घर गेल छलहुँ।
Conversational Data (Real-Life Dialogues & Exchanges),"की अहाँ चाय पीबय चाहब? हँ, एक कप दियौ।"
Conversational Data (Real-Life Dialogues & Exchanges),एतबा देर किएक भेल? रास्तामे ट्रैफिक बहुत छल।
Conversational Data (Real-Life Dialogues & Exchanges),अहाँक दिन केना बितल? काज बहुत छल मुदा रोचक छल।
Conversational Data (Real-Life Dialogues & Exchanges),"हमरा भूख लागल अछि, चलू किछु खाइ लेल जाउ।"
Conversational Data (Real-Life Dialogues & Exchanges),अहाँ एतय कतेक दिनसँ रहैत छी? हम दू वर्षसँ एतय छी।
Conversational Data (Real-Life Dialogues & Exchanges),"चलू संध्यामे घूमए चलि। ठीक अछि, हम तैयार छी।"
Conversational Data (Real-Life Dialogues & Exchanges),अहाँक विचार की अछि एहि विषय पर? हमर विचार अलग अछि।
Conversational Data (Real-Life Dialogues & Exchanges),फोन किएक नहि उठेलहुँ? हम बैठकमे छलहुँ।
Code-Switching & Multilingualism,आज हमर meeting बहुत productive रहल।
Code-Switching & Multilingualism,हम project submit कऽ देलहुँ deadline सँ पहिने।
Code-Switching & Multilingualism,काल्हि office मे training session अछि।
Code-Switching & Multilingualism,ओ online class join कऽ रहल अछि।
Code-Switching & Multilingualism,हम mobile app द्वारा टिकट book केलहुँ।
Code-Switching & Multilingualism,ई idea बहुत innovative लागैत अछि।
Code-Switching & Multilingualism,team meeting मे सब अपन feedback देलनि।
Code-Switching & Multilingualism,doctor कहलक जे report normal अछि।
Code-Switching & Multilingualism,हम आज lunch break मे मित्र सँ भेट कएलहुँ।
Code-Switching & Multilingualism,ई system update करब जरूरी अछि।
Formal & Professional Speech,कृपया अहाँ अपन आवेदन पत्र समय पर जमा करु।
Formal & Professional Speech,"रोगीक अवस्था स्थिर अछि, उपचार जारी अछि।"
Formal & Professional Speech,एहि समझौता पर दु पक्षक सहमति आवश्यक अछि।
Formal & Professional Speech,कंपनी आगामी मासमे नव नीति लागू करत।
Formal & Professional Speech,तकनीकी जाँचक बाद मशीन पुनः चालू कएल गेल।
Formal & Professional Speech,न्यायालय एहि मामिलामे निर्णय सुनौलक।
Formal & Professional Speech,कृपया सभ दस्तावेज सही ढंगसँ प्रस्तुत करु।
Formal & Professional Speech,अध्ययन रिपोर्टमे विस्तृत विश्लेषण देल गेल अछि।
Formal & Professional Speech,चिकित्सक रोगीक स्वास्थ्य पर निरंतर निगरानी रखैत छथि।
Formal & Professional Speech,बैठकमे विकास योजनाक समीक्षा कएल गेल।
"Idioms, Proverbs & Cultural Expressions",ओ तँ आँखि पर पट्टी बाँधि कऽ निर्णय लऽ रहल अछि।
"Idioms, Proverbs & Cultural Expressions","जतेक मेहनत करब, ओतेक फल भेटत।"
"Idioms, Proverbs & Cultural Expressions",समय पर काज करब बुद्धिमानी होइत अछि।
"Idioms, Proverbs & Cultural Expressions",नदीक पानी जकाँ समय बहैत रहैत अछि।
"Idioms, Proverbs & Cultural Expressions",बिना परिश्रम सफलता नहि भेटैत।
