Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Би ном уншв би.
Grammar Core (Sentence Structures & Tenses),Тер хүн хальмг келн сурв.
Grammar Core (Sentence Structures & Tenses),Тедн мөрнә явсн.
Grammar Core (Sentence Structures & Tenses),Бид сурһан болн.
Grammar Core (Sentence Structures & Tenses),Тер эмгк ажл хиҗ байн.
Grammar Core (Sentence Structures & Tenses),Та магтаҗ болх.
Grammar Core (Sentence Structures & Tenses),Тедн дүү келх болв.
Grammar Core (Sentence Structures & Tenses),Би уншхгүй.
Grammar Core (Sentence Structures & Tenses),Ном бичгдч болв.
Grammar Core (Sentence Structures & Tenses),Бид өдрин сурһан болн.
Conversational Data (Real-Life Dialogues & Exchanges),"Сайн уу, чамд ям байн?"
Conversational Data (Real-Life Dialogues & Exchanges),Би күүкн сурһн болв.
Conversational Data (Real-Life Dialogues & Exchanges),Хэр үвчн билг?
Conversational Data (Real-Life Dialogues & Exchanges),Та хаана явҗа байн?
Conversational Data (Real-Life Dialogues & Exchanges),Би кофе ууха һанамжт.
Conversational Data (Real-Life Dialogues & Exchanges),Тер хүн юу һана һарв?
Conversational Data (Real-Life Dialogues & Exchanges),"Энд халуун байн, тиим үү?"
Conversational Data (Real-Life Dialogues & Exchanges),Би тид очх гиж һана.
Conversational Data (Real-Life Dialogues & Exchanges),Хаалг хаагач!
Conversational Data (Real-Life Dialogues & Exchanges),Маргаш үүлн хальх болн.
Code-Switching & Multilingualism,Би today хальмг келн сурн.
Code-Switching & Multilingualism,Тер teacher намай заав.
Code-Switching & Multilingualism,"Good morning, би ном уншв."
Code-Switching & Multilingualism,Хальмг кел cool байн.
Code-Switching & Multilingualism,Тер friend минь Moscow-д амдрн.
Code-Switching & Multilingualism,I think тэр хүн сайн багш.
Code-Switching & Multilingualism,"Hello, чи яаж байн?"
Code-Switching & Multilingualism,Та Russian келн хэлҗ чадн уу?
Code-Switching & Multilingualism,My name бол Сандж.
Code-Switching & Multilingualism,Тер day сайхан болв.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Энэ гэрээ хоёр талын зөвшөөрлөөр батлгдав.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Тер эмн эмнэлгт үзлэг хиҗ байн.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Бид техник үзүүлг ярав.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Эн үнэлгд өгөх болн.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Хурал 10 цагт эхлх болн.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ажилтан тайлан гаргв.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Тер эмг эмнэлг шинжилг хиҗа байн.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Бид төсөл хэрэгжүлж байн.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Энэ бичг батлгдсн.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Бид шийдвэр гаргв.
"Idioms, Proverbs & Cultural Expressions","Салхин ирв, хальмг хүнд итгэл хэрэг."
"Idioms, Proverbs & Cultural Expressions","Буга байн, түмэн зам байн."
