Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Unë flas arbërisht në shtëpi, po shkruaj italisht kur më duhet."
Grammar Core (Sentence Structures & Tenses),"Ti erdhe herët, sepse deshe të ndihmoje gjyshen me bukën."
Grammar Core (Sentence Structures & Tenses),"Ai do të shkojë në Horë pasdite, nëse autobusi niset në kohë."
Grammar Core (Sentence Structures & Tenses),Na kishim mbaruar punën para se të binte zilja e shkollës.
Grammar Core (Sentence Structures & Tenses),"Ju do të kishit ardhur me ne, po të mos kishte rënë shi."
Grammar Core (Sentence Structures & Tenses),"Ajo nuk e pa letrën, sepse ishte lënë mbi tryezën e vjetër."
Grammar Core (Sentence Structures & Tenses),"Fëmijët po mësojnë këngën, ndërsa mësuesja i dëgjon me kujdes."
Grammar Core (Sentence Structures & Tenses),Libri u lexua nga nxënësit dhe pastaj u diskutua në klasë.
Grammar Core (Sentence Structures & Tenses),"Mos e harro çelësin, se dera nuk hapet pa të."
Grammar Core (Sentence Structures & Tenses),"Sikur të kisha më shumë kohë, do të shkruaja një tregim të gjatë."
Conversational Data (Real-Life Dialogues & Exchanges),"Mirëmëngjes, si je sot pas festës në shesh?"
Conversational Data (Real-Life Dialogues & Exchanges),"Jam mirë, faleminderit; vetëm pak i lodhur nga muzika e natës."
Conversational Data (Real-Life Dialogues & Exchanges),A do të pimë kafe te bari afër kishës?
Conversational Data (Real-Life Dialogues & Exchanges),"Po, por më parë duhet të blej bukë për shtëpinë."
Conversational Data (Real-Life Dialogues & Exchanges),Ku e ke parë Martën këtë mëngjes?
Conversational Data (Real-Life Dialogues & Exchanges),"E pashë pranë shkollës, duke folur me dy nxënëse."
Conversational Data (Real-Life Dialogues & Exchanges),"Në darkë vjen te ne, apo rri me familjen tënde?"
Conversational Data (Real-Life Dialogues & Exchanges),"Vij me kënaqësi, nëse mbaroj punën para orës tetë."
Conversational Data (Real-Life Dialogues & Exchanges),"Më trego çfarë ndodhi dje, se unë nuk dëgjova asgjë."
Conversational Data (Real-Life Dialogues & Exchanges),Dje u mblodhëm në oborr dhe folëm gjatë për udhëtimin.
Code-Switching & Multilingualism,"Sot kemi riunione në bashki, prandaj mos u vono."
Code-Switching & Multilingualism,Më shkruaj një messaggio kur të arrish në Palermo.
Code-Switching & Multilingualism,"Në dyqan kërkova bukë, por shitësi më tha subito të pres pak."
Code-Switching & Multilingualism,"Gjyshi thotë buongiorno, pastaj vazhdon të flasë arbërisht me ne."
Code-Switching & Multilingualism,Për projektin duhet një file i pastër dhe një përmbledhje e shkurtër.
Code-Switching & Multilingualism,Në autobus dëgjova ragazzi që përzienin italishten me arbërishten.
Code-Switching & Multilingualism,"Mësuesja tha compito, por ne e kuptuam se ishte detyrë shtëpie."
Code-Switching & Multilingualism,Pas meshës pimë caffè dhe folëm për ndeshjen e së dielës.
Code-Switching & Multilingualism,"Në telefon i thashë pronto, pastaj i tregova lajmin në arbërisht."
Code-Switching & Multilingualism,"Kur erdhi nonna, fëmijët i kënduan një këngë të vjetër arbëreshe."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ju lutemi të plotësoni formularin dhe të nënshkruani në fund të faqes.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pacienti duhet të marrë ilaçin pas ushqimit dhe të pijë shumë ujë.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kontrata hyn në fuqi pasi të miratohet nga të dyja palët.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Raporti teknik përshkruan gabimin, shkakun dhe zgjidhjen e propozuar."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kërkojmë një takim zyrtar për të diskutuar bashkëpunimin ekonomik.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Mjeku këshilloi pushim, matje temperature dhe kontroll pas tri ditësh."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Të dhënat personale ruhen me kujdes dhe përdoren vetëm për shërbimin.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kompania do të dërgojë faturën brenda pesë ditëve pune.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Në rast emergjence, telefononi menjëherë shërbimin përgjegjës."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Vendimi i këshillit u regjistrua në procesverbalin e mbledhjes.
"Idioms, Proverbs & Cultural Expressions","Kush ngutet shumë, shpesh lë punën përgjysmë."
"Idioms, Proverbs & Cultural Expressions",Fjala e mirë hap derën edhe kur çelësi mungon.
"Idioms, Proverbs & Cultural Expressions",Bukë e kripë me zemër të mirë vlen më shumë se tryeza e pasur.
"Idioms, Proverbs & Cultural Expressions",Ai e mban fjalën si gur në themel.
"Idioms, Proverbs & Cultural Expressions","Kur këndon zemra, shtëpia duket më e gjerë."
"Idioms, Proverbs & Cultural Expressions",Mos e shit lëkurën para se të kapësh dhelprën.
"Idioms, Proverbs & Cultural Expressions",Në katund fjala ecën më shpejt se era.
"Idioms, Proverbs & Cultural Expressions",Dora që ndihmon nuk pyet sa larg është rruga.
"Idioms, Proverbs & Cultural Expressions","Kush ruan gjuhën, ruan edhe kujtesën e shtëpisë."
"Idioms, Proverbs & Cultural Expressions",Një këngë e vjetër sjell pranë edhe ata që janë larg.
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Ku ndodhet biblioteka? Përgjigje: Biblioteka është pranë sheshit kryesor.
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Kur fillon mësimi? Përgjigje: Mësimi fillon në orën tetë e gjysmë.
Question-Answer Pairs (FAQ & Contextual Understanding),"Pyetje: A pranohet pagesa me kartë? Përgjigje: Po, pagesa me kartë pranohet në sportel."
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Pse u anulua udhëtimi? Përgjigje: U anulua sepse rruga ishte e mbyllur.
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Çfarë dokumenti duhet? Përgjigje: Duhet një letërnjoftim i vlefshëm.
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Kush e organizon koncertin? Përgjigje: Koncertin e organizon shoqata kulturore.
Question-Answer Pairs (FAQ & Contextual Understanding),"Pyetje: A mund të marr pjesë pa regjistrim? Përgjigje: Jo, regjistrimi është i detyrueshëm."
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Sa kushton bileta? Përgjigje: Bileta kushton pesë euro për të rriturit.
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Çfarë mendon për kursin? Përgjigje: Mendoj se kursi është i dobishëm dhe i qartë.
Question-Answer Pairs (FAQ & Contextual Understanding),Pyetje: Ku mund ta gjej orarin? Përgjigje: Orari është shpallur në faqen zyrtare.
Commands & Instructions (Imperative Sentences),Hape dritaren dhe lëre ajrin e freskët të hyjë.
Commands & Instructions (Imperative Sentences),Shkruaje emrin qartë në krye të fletës.
Commands & Instructions (Imperative Sentences),Dëgjo me vëmendje para se të përgjigjesh.
Commands & Instructions (Imperative Sentences),Mos prek pajisjen derisa drita të bëhet e gjelbër.
Commands & Instructions (Imperative Sentences),Ruaji dokumentet në dosjen e përbashkët.
Commands & Instructions (Imperative Sentences),Merr autobusin e parë dhe zbrit te sheshi.
Commands & Instructions (Imperative Sentences),"Lexo udhëzimet, pastaj plotëso çdo fushë me kujdes."
Commands & Instructions (Imperative Sentences),Thirre mjekun nëse dhimbja nuk kalon deri në mbrëmje.
Commands & Instructions (Imperative Sentences),Pastro tryezën para se të vijnë mysafirët.
Commands & Instructions (Imperative Sentences),"Përsërite fjalinë ngadalë, që ta dëgjojmë shqiptimin."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Më 12 maj 2026, Maria Schirò vizitoi Horën e Arbëreshëvet."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Shoqata Bashkimi organizoi një seminar në Palazzo Adriano.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Giuseppe Petrotta foli për historinë arbëreshe në Universitetin e Palermos.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Autobusi nga Palermo arriti në Piana degli Albanesi në orën nëntë.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Më 3 qershor, Bashkia njoftoi hapjen e arkivit kulturor."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Familja Cuccia dhuroi libra të vjetër për bibliotekën lokale.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kisha e Shën Gjergjit priti korin të dielën në mëngjes.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Në vitin 2025, nxënësit vizituan Muzeun Etnografik Arbëresh."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Luca Ferrara dhe Elena Matranga përgatitën hartën e rrugëve historike.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Qendra Kulturore Skanderbeg botoi programin për javën festive.
