Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ορουαν δουμε ουεβαν αδδακετ.
Grammar Core (Sentence Structures & Tenses),Πατερης ευκιν αργου δακαρεν.
Grammar Core (Sentence Structures & Tenses),Μιτραφατα κε Μας Τεμρογειος ενσταρνα.
Grammar Core (Sentence Structures & Tenses),Ιος μανκαν αμι̣ασιαν ειδακετ.
Grammar Core (Sentence Structures & Tenses),"Τος αναρ ουεβαν αδδακετ, αλλα πατηρ ουκ εδακετ."
Grammar Core (Sentence Structures & Tenses),Ειτου ναδροτος κε νιοισιος ος δουμε σταμεναν.
Grammar Core (Sentence Structures & Tenses),Ακεν οι βας δουμε ουεβαν δακαροι.
Grammar Core (Sentence Structures & Tenses),Μη μανκαν κακουν αδδακετ ορουαν.
Grammar Core (Sentence Structures & Tenses),Ορουαν δορυκανιον δουμε εσταμεναν ειτου.
Grammar Core (Sentence Structures & Tenses),"Ταν ευκιν αργου αδδακετ, κεν πατερης δακαρεν."
Conversational Data (Real-Life Dialogues & Exchanges),"Ατιες, τι αδδακετ σημερον; — Ουεβαν δουμε αδδακετ."
Conversational Data (Real-Life Dialogues & Exchanges),"Που στας, αδελφε; — Παρ δορυκανιον σταμεναν ειμι."
Conversational Data (Real-Life Dialogues & Exchanges),"Χαιρε, ξευνη· οι δουμε καλως ειτου;"
Conversational Data (Real-Life Dialogues & Exchanges),"Καλως ειμι, κε συ πως εσι;"
Conversational Data (Real-Life Dialogues & Exchanges),Μη ταχυ λαλε· ουκ ακουω πανταν λογον.
Conversational Data (Real-Life Dialogues & Exchanges),"Ελθε μετα μου εις αγοραν, κε βας σεμεν καλεσει."
Conversational Data (Real-Life Dialogues & Exchanges),Ποτε πατερης ηξουσιν; — Οταν ηλιος καταβαινει.
Conversational Data (Real-Life Dialogues & Exchanges),"Ταν μανκαν ειδες; — Ειδον, παρ πηγαν καθημεναν."
Conversational Data (Real-Life Dialogues & Exchanges),"Αυριον ποιησομεν συμβουλην, ει καιρος αγαθος ειτου."
Conversational Data (Real-Life Dialogues & Exchanges),"Σε αγαθον φιλον νομιζω, οτι λογον πιστον διδως."
Code-Switching & Multilingualism,"Ορουαν email αδδακετ δουμε, κε πατηρ reply ποιει."
Code-Switching & Multilingualism,"Σημερον meeting εχομεν εν Γορδιω, μετα report γραφομεν."
Code-Switching & Multilingualism,"Ταν password μη διδωθι, οτι κρυπτον πραγμα ειτου."
Code-Switching & Multilingualism,"Μας app ανοίγει, αλλα δουμε signal ουκ εστι."
Code-Switching & Multilingualism,"Φρυγες online λαλουσιν, κε Ελληνιστι μικρον μιγνυσιν."
Code-Switching & Multilingualism,"Βας ticket ελαβεν, κε train προς Αγκυραν πορευεται."
Code-Switching & Multilingualism,"Διδασκαλος homework ερωτα, μαθητης δε chat ανοιγει."
Code-Switching & Multilingualism,"Ο doctor ειπεν, πιε υδωρ κε rest ποιησον."
Code-Switching & Multilingualism,Στο market οι γυναικες price ερωτωσιν και καρπον λαμβανουσιν.
Code-Switching & Multilingualism,"Upload ποιησον ταν γραφην, ινα model μαθη."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Κυριε, ταν συμβολην αναγινωσκομεν πριν σφραγιδα τιθεμεν."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ιατρος λεγει οτι ασθενης ησυχιαν και καθαρον υδωρ χρηζει.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Η εταιρεια δουμε ασφαλη φυλακην των γραφων παρεχει.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Κατα νομον, ουδεις μανκαν αλλοτριαν αδικως λαμβανει."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Τεχνικος τον μηχανην ελεγχει και βλαβην εν καλω λογω γραφει.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Παρακαλω πεμψατε ταν τιμην και τον χρονον παραδοσεως.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Η βουλη πολιτων ειρηνην ζητει και φορον δικαιον τασσει.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Εν νοσοκομειω οι παιδες σιγαν κρατουσιν, ινα ασθενεις αναπαυωνται."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ο λογιστης αργυρον αριθμει και πασαν δαπανην σημαινει.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Η γραμματεια βεβαιοι οτι αιτησις παραληφθεισα ειτου.
"Idioms, Proverbs & Cultural Expressions","Ος λυκος εν σκιᾳ, ου παντα κακον φερει."
"Idioms, Proverbs & Cultural Expressions",Μη λιθον ριπτε ες πηγαν εξ ης πινεις.
"Idioms, Proverbs & Cultural Expressions","Ουεβαν μικραν φυλαττε, ινα οικος μεγας σταθη."
"Idioms, Proverbs & Cultural Expressions","Οταν δρυς πιπτει, πολλαι σκιαι φευγουσιν."
"Idioms, Proverbs & Cultural Expressions",Χειρ καθαρα λογον καθαρον φερει.
"Idioms, Proverbs & Cultural Expressions","Αργον ποδαν, βαρυν θυμον."
"Idioms, Proverbs & Cultural Expressions","Ορνις πρωια σιτον ευρισκει, ανθρωπος δε λογον."
"Idioms, Proverbs & Cultural Expressions",Παλαιος δρομος νεαν καρδιαν διδασκει.
"Idioms, Proverbs & Cultural Expressions","Ος πυρ κρυπτει, καπνον ομολογει."
"Idioms, Proverbs & Cultural Expressions",Μη γελᾳς επι μικρῷ σπερματι· μεγαν αγρον τρεφει.
Question-Answer Pairs (FAQ & Contextual Understanding),Τις ταν ουεβαν αδδακετ; — Ορουαν ταν ουεβαν δουμε αδδακετ.
Question-Answer Pairs (FAQ & Contextual Understanding),Που πατερης δακαρεν ευκιν; — Εν ιερῷ αργου δακαρεν.
Question-Answer Pairs (FAQ & Contextual Understanding),Ποτε συμβουλη γινεται; — Αυριον οτε ηλιος ανατελλει.
Question-Answer Pairs (FAQ & Contextual Understanding),Δια τι μανκαν ουκ ελαβες; — Οτι βας ηδη εφυλαξεν.
Question-Answer Pairs (FAQ & Contextual Understanding),"Τι χρηζει μαθητης; — Γραφην, λογον, και διδασκαλον χρηζει."
Question-Answer Pairs (FAQ & Contextual Understanding),Ποια πολις καλει ξευνην; — Γορδιον ξευνην καλει.
Question-Answer Pairs (FAQ & Contextual Understanding),Πως ιατρος βοηθει; — Φαρμακον διδωσιν και ησυχιαν κελευει.
Question-Answer Pairs (FAQ & Contextual Understanding),"Αρα δουμε ασφαλες εστι; — Ναι, κλεις και φυλαξ παρεισιν."
Question-Answer Pairs (FAQ & Contextual Understanding),Τι σημαινει καλως ειτου; — Σημαινει οτι πραγμα ορθον και αγαθον εστι.
Question-Answer Pairs (FAQ & Contextual Understanding),Τι ποιησομεν μετα αγοραν; — Οικον επανηξομεν και σιτον μερισομεν.
Commands & Instructions (Imperative Sentences),Γραψον ταν ουεβαν καθαρως.
Commands & Instructions (Imperative Sentences),Ακουε τον γεροντα πριν αποκρινη.
Commands & Instructions (Imperative Sentences),Φυλαττε μανκαν εν δουμε.
Commands & Instructions (Imperative Sentences),Μη ανοιγε ταν θυραν νυκτος.
Commands & Instructions (Imperative Sentences),Πεμψον λογον εις πατερας.
Commands & Instructions (Imperative Sentences),Λαβε υδωρ και αναπαυσαι.
Commands & Instructions (Imperative Sentences),Στηθι παρ σταμεναν και μη θορυβει.
Commands & Instructions (Imperative Sentences),Δειξον ταν οδον τῷ ξευνῃ.
Commands & Instructions (Imperative Sentences),Συνταξον τα ονοματα κατα ημεραν.
Commands & Instructions (Imperative Sentences),"Ελθε ταχυ, αλλα βαδιζε ασφαλως."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Μιτραφατα εν Γορδιω την τριτην ημεραν Μαιου λογον εδωκεν.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Μας Τεμρογειος και Βας Πουντας προς Αγκυραν επορευθησαν.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Η εταιρεια Τακαλοττα εν Κιουταχειᾳ νεαν γραφην εδημοσιευσεν.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ξευνη Αμιασια εν Μιδαιῳ ιερῷ ευχην εθηκε.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Τῇ δεκατῃ Περαντιου, Ορουαν Δορυκανος δουμε ανωκοδομησεν."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Πατηρ Αργος εκ Πεσσινουντος εις Σαγγαριον ηλθεν.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Η βουλη Γορδιου τη Δευτερᾳ ημερα συμβολην εκυρωσεν.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ιατρος Νιοισιος εν νοσοκομειῳ Ανατολης ασθενη ειδεν.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Το σχολειον Φρυγιας δεχεται μαθητας απο Λυδιας και Καππαδοκιας.
