Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Dí pädi ra hñä hñähñu ha ra mbo ra ngú.
Grammar Core (Sentence Structures & Tenses),Ndí ñä ko ra ñätho habu mí tsedi ra hyadi.
Grammar Core (Sentence Structures & Tenses),Ga pe̲fi ko ra mfeni xi hñu̲ni para da njabu̲ ra xudi.
Grammar Core (Sentence Structures & Tenses),Gi handi ra t’ulo ngu ha gi pädi te da hoki.
Grammar Core (Sentence Structures & Tenses),"Bi zohni ra jä’i ha ra hnini, ne bi xi ra thuhu."
Grammar Core (Sentence Structures & Tenses),Hin dí ne da y’o ra batsi ha ra ñu̲ nuga.
Grammar Core (Sentence Structures & Tenses),Da ñä ra xita ko ra batsi nu’bu̲ da ehe ra zänä.
Grammar Core (Sentence Structures & Tenses),"Sta hoki ra hmunts’i, pero hin ga thoki ra mfats’i."
Grammar Core (Sentence Structures & Tenses),"Xki pädi ra thogi, nuga ndí ne ma dädi."
Grammar Core (Sentence Structures & Tenses),Da mengi ra nxadi ha da hñäti ya t’ot’e.
Conversational Data (Real-Life Dialogues & Exchanges),"—Hanja gí ma? —Dí ma hño, ne ge’a gi?"
Conversational Data (Real-Life Dialogues & Exchanges),—Te gí hoki ra pa ya? —Dí pe̲fi ha dí padi ra hñä.
Conversational Data (Real-Life Dialogues & Exchanges),—Habu̲ gi bu̲i? —Dí bu̲i ha ra hnini de Ixmiquilpan.
Conversational Data (Real-Life Dialogues & Exchanges),"—Gi ne ra zi t’ei? —Hä, pero ra nt’ani ma dädi."
Conversational Data (Real-Life Dialogues & Exchanges),"—Da mpe̲fi ga? —Hä, ga mpe̲fi ko ya jä’i."
Conversational Data (Real-Life Dialogues & Exchanges),"—Gi pädi ra ñu̲? —Hä, dí pädi, pero da y’o hñaki."
Conversational Data (Real-Life Dialogues & Exchanges),—Nuga dí beni ge ra hmunts’i da hño. —Nuga no̲ho̲ dí beni njabu̲.
Conversational Data (Real-Life Dialogues & Exchanges),"—Ra batsi bi zohni ya? —Hin, da ehe nu’bu̲ da thogi ra dängo."
Conversational Data (Real-Life Dialogues & Exchanges),"—Ma zi, gi pe̲fi hño. —Jamadi, ga pe̲fi ko ra mfeni."
