Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Bíi eril le mehal ne wa.
Grammar Core (Sentence Structures & Tenses),Báa le shóod le wa?
Grammar Core (Sentence Structures & Tenses),Bíi ril le hal neth wa.
Grammar Core (Sentence Structures & Tenses),Bíi eril le hal nethal wa.
Grammar Core (Sentence Structures & Tenses),Bíi eril mehal le wa.
Grammar Core (Sentence Structures & Tenses),Bíi hal le neth wa.
Grammar Core (Sentence Structures & Tenses),Báa ril le hal neth wa?
Grammar Core (Sentence Structures & Tenses),Bíi ril le nehal wa.
Grammar Core (Sentence Structures & Tenses),Bíi eril le mehal wa.
Grammar Core (Sentence Structures & Tenses),Bíi eril le hal ne wa.
Conversational Data (Real-Life Dialogues & Exchanges),Bíi le hal wa. Bíi eril hal le wa.
Conversational Data (Real-Life Dialogues & Exchanges),Báa hal le neth? Bíi neth le wa.
Conversational Data (Real-Life Dialogues & Exchanges),Bíi eril le shóod neth wa.
Conversational Data (Real-Life Dialogues & Exchanges),"Bíi le wa, bé i hal neth wa?"
Conversational Data (Real-Life Dialogues & Exchanges),Báa eril le shóod wa? Bíi le ril wa.
Conversational Data (Real-Life Dialogues & Exchanges),Bíi le hal neth wa. Béé hal le nethal wa?
Conversational Data (Real-Life Dialogues & Exchanges),"Bíi neth le wa, báa neth le hal wa?"
Conversational Data (Real-Life Dialogues & Exchanges),"Bíi le wa neth, béé hal le wa?"
Conversational Data (Real-Life Dialogues & Exchanges),Bíi ril le hal wa. Báa le ril hal wa?
Conversational Data (Real-Life Dialogues & Exchanges),Bíi le wa. Bíi hal le neth wa.
Code-Switching & Multilingualism,"Bíi le hal wa, and I am happy."
Code-Switching & Multilingualism,"Bíi eril mehal le wa, pero neth wa."
Code-Switching & Multilingualism,"Bíi le hal wa, et toi neth."
Code-Switching & Multilingualism,"Bíi neth le wa, because mehal le."
Code-Switching & Multilingualism,"Bíi hal le neth wa, pero ril hal."
Code-Switching & Multilingualism,"Báa neth le hal wa, o ke neth?"
Code-Switching & Multilingualism,"Bíi le hal wa, but ril neth."
Code-Switching & Multilingualism,"Bíi mehal le wa, y ril hal."
Code-Switching & Multilingualism,"Bíi hal le wa, e neth neme."
Code-Switching & Multilingualism,"Bíi le wa, porque neth hal."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Bíi hal le neth ne, wa dóoth le neme."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bíi eril le medibáa hal wa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bíi ril le shóod neme dóoth wa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bíi eril le hal dóoth wa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Bíi le wa, dóoth le neme hal."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Bíi hal le dóoth ne, wa ril neth."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bíi eril le neth dóoth wa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bíi le hal dóoth wa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bíi ril le neth dóoth wa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bíi hal le dóoth wa.
"Idioms, Proverbs & Cultural Expressions",Bíi hal le mehal neth sho neme.
"Idioms, Proverbs & Cultural Expressions",Bíi ril le hal neme dóoth.
"Idioms, Proverbs & Cultural Expressions",Báa le neth neme hal wa?
"Idioms, Proverbs & Cultural Expressions",Bíi eril le hal neth sho neme.
"Idioms, Proverbs & Cultural Expressions",Bíi le hal neme hal.
"Idioms, Proverbs & Cultural Expressions","Bíi ril hal neme dóoth wa, be ril neme le."
"Idioms, Proverbs & Cultural Expressions",Bíi le neme hal neth.
"Idioms, Proverbs & Cultural Expressions",Báa le hal neme sho wa?
"Idioms, Proverbs & Cultural Expressions",Bíi hal le neme hal.
"Idioms, Proverbs & Cultural Expressions",Bíi le neth sho hal.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa eril le hal wa? Bíi eril le hal wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa le neth wa? Bíi le neth wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa ril le hal wa? Bíi ril le hal wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa le hal neme wa? Bíi le hal neme wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa eril le neth wa? Bíi eril le neth wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa le mehal wa? Bíi le mehal wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa ril le neth wa? Bíi ril le neth wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa le hal sho wa? Bíi le hal sho wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa le hal mehal wa? Bíi le hal mehal wa.
Question-Answer Pairs (FAQ & Contextual Understanding),Báa ril le neme wa? Bíi ril le neme wa.
Commands & Instructions (Imperative Sentences),Bíi hal neme!
Commands & Instructions (Imperative Sentences),Bíi neth le!
Commands & Instructions (Imperative Sentences),Bíi hal sho!
Commands & Instructions (Imperative Sentences),Bíi neme le!
Commands & Instructions (Imperative Sentences),Bíi hal dóoth!
Commands & Instructions (Imperative Sentences),Bíi neme dóoth!
Commands & Instructions (Imperative Sentences),Bíi hal le!
Commands & Instructions (Imperative Sentences),Bíi neth dóoth!
Commands & Instructions (Imperative Sentences),Bíi hal sho dóoth!
Commands & Instructions (Imperative Sentences),Bíi neme hal le!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi hal le Shei wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi neth le Láadan wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi hal le Tíra wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi hal le Béth wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi neth le Becha wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi hal le Susa wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi hal le Lón wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi neth le Dóoth wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi hal le Becha dóoth wa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bíi neth le Láadan dóoth wa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bíi le mehal wa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bíi ril le mehal wa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bíi le neth wa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bíi ril le neth wa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bíi le hal wa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bíi ril le hal wa.
