Categories,Sentences
Grammar Core (Sentence Structures & Tenses),ኣነ ኣብ ትምህርቲ ተማሂሩ እየ።
Grammar Core (Sentence Structures & Tenses),ንሰኣን ክስተው እንተተቐበለ።
Grammar Core (Sentence Structures & Tenses),ዛሬ ዝበለ መበል እንተደሊና።
Grammar Core (Sentence Structures & Tenses),ኣብ ደስታ ክንከውን ኢና።
Grammar Core (Sentence Structures & Tenses),ሰብኣዊ ናይ ኩነታት ተዋጊ እዩ።
Grammar Core (Sentence Structures & Tenses),ንኸውን ሓሳብ ተረዲኡ።
Grammar Core (Sentence Structures & Tenses),ነዚ ኣብ ምርጫ ይተኻከል።
Grammar Core (Sentence Structures & Tenses),ኣብ ግዜ ይኽእል ኣይኮነን።
Grammar Core (Sentence Structures & Tenses),ንብረት ምንኛ ይኸውን።
Grammar Core (Sentence Structures & Tenses),ኣብ ገና ትኽክል እዩ።
Conversational Data (Real-Life Dialogues & Exchanges),ሰላም ከመይ ኣለኻ?
Conversational Data (Real-Life Dialogues & Exchanges),ደኣ ምሳኻ ኢየ ምስ ናብ መኪና ክእየዝ።
Conversational Data (Real-Life Dialogues & Exchanges),ሓዲሽ ዜና ሰምዖ ኣይኮነን?
Conversational Data (Real-Life Dialogues & Exchanges),ኣይ ኣነ ዝግበረ ድማ ነበረ።
Conversational Data (Real-Life Dialogues & Exchanges),ከምዚ ኣይትብሉን እቲ ሓቀኛ እዩ።
Conversational Data (Real-Life Dialogues & Exchanges),ቆልዑ ኣብ ኣብዚ ቦታ ኣለዎ።
Conversational Data (Real-Life Dialogues & Exchanges),ኣብ ሳልሳ ዓመት ዝበለ ኮይኑ እንተኾነ?
Conversational Data (Real-Life Dialogues & Exchanges),ይኽእል ምስ ሕጂ ተወሲኑ።
Conversational Data (Real-Life Dialogues & Exchanges),ንስኻ ትፈትው ኣለኻ?
Conversational Data (Real-Life Dialogues & Exchanges),እታ ገራረብ ነቲ ኣሳምራን ወንበርቲ ተሪፉ።
Code-Switching & Multilingualism,ኣይ ከመይ ኣለኻ? Just came from work.
Code-Switching & Multilingualism,ዝገበረ እንተነገረ። That’s what I’m saying.
Code-Switching & Multilingualism,ናብ ኤርትራ ምሃርኩም እንተደሊኩም?
Code-Switching & Multilingualism,ጽቡቕ day እዩ ሎሚ።
Code-Switching & Multilingualism,ብጀነረል እዚ ተገቢ ኣይኮነን።
Code-Switching & Multilingualism,ካብታ ሶኻ ጽቡቕቲ።
Code-Switching & Multilingualism,ኣንታ በጃኻ keep it simple።
Code-Switching & Multilingualism,ንሰማእካ እታ idea ክትግበር ኢኻ።
Code-Switching & Multilingualism,እንታይ ትኣምን ምስ democracy?
Code-Switching & Multilingualism,ንእሽቶ ዝተማላእ ኣልዎ። Not gonna lie.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ንዝተወሃበ ህግ ክትቐብል ኣለካ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ነዛ ውልቀሰብ መድሓኒት ክወስድ ኣለዎ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ኣብ ስነ-ጥንታዊ ትካል ምምርማር ክትከውን ኢኻ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ምኽንያቱ ዝነበረ ተግባር ዝተመላእኩ እዩ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ብቕዋም ሓላፊነት ንሓደ ሰብ ተረኺቡ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",እቲ ዝምልከት ፈተና ኣለዎ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ብሓቂ ተቐቢሉ ከም ዝኾነ ዝርርብ ኣለዎ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ኣብ ግዜ ዝተመረሐ ዝምልከት ነዚ እዩ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ኣብ ሕትመት ዘለዎ መብት ነጥብ ትግበሩ።
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ኣብ ትካል ስልጣን ምህዳር ምዃኑ ተንግዲተ።
"Idioms, Proverbs & Cultural Expressions",ደቂ ኣንስትዮ ናይ ወንጌል ሰላም ኣይኮነን።
"Idioms, Proverbs & Cultural Expressions",እቲ በረኻ ኣንስተይ እዩ።
"Idioms, Proverbs & Cultural Expressions",ሰብ ብዓንታ ኢንታይ የትግን?
"Idioms, Proverbs & Cultural Expressions",ሓለፉ ኣረኣእያት ኣይተማላእኩን።
"Idioms, Proverbs & Cultural Expressions",ዘይምርሕልና እቲ ግዜ ዝተመረሐ እዩ።
"Idioms, Proverbs & Cultural Expressions",ካብ ውሽጢ እተሓልየ ድማ ኣይተርኣየን።
"Idioms, Proverbs & Cultural Expressions",ሓላፍነት ኣይተኸውንን እዩ።
"Idioms, Proverbs & Cultural Expressions",በዚ ዓመት ንሓቂ ገዛ ኣብዚ ሓለፈ።
"Idioms, Proverbs & Cultural Expressions",ንኸውን ሕሳብ ሓቀኛ ድዩ?
"Idioms, Proverbs & Cultural Expressions",እታ ነገር ሓደ ዓዲ ኣላትዋ።
Question-Answer Pairs (FAQ & Contextual Understanding),ንኸውን መን እዩ ዘለዎ?
Question-Answer Pairs (FAQ & Contextual Understanding),እቲ ቦታ ኣብ ኣኼባ ኣለዎ?
Question-Answer Pairs (FAQ & Contextual Understanding),እትደሊ ናብ ደንክል ክንምለስ?
Question-Answer Pairs (FAQ & Contextual Understanding),ምንታይ ዘለዎ ኣሳብ ንዚ?
Question-Answer Pairs (FAQ & Contextual Understanding),ዝተኻኸለ ድማ እንታይ ነው?
Question-Answer Pairs (FAQ & Contextual Understanding),እቲ ኩነታት ሓደ ክምትልኩም?
Question-Answer Pairs (FAQ & Contextual Understanding),ኣብቲ መኪና ምንታይ እዩ ዝኾነ?
Question-Answer Pairs (FAQ & Contextual Understanding),ንኹሉ ናይ ምርምር ማእከላት እዩ?
Question-Answer Pairs (FAQ & Contextual Understanding),እንታይ ዘይሕለፉ ነገራት እዮም?
Question-Answer Pairs (FAQ & Contextual Understanding),እነሆም ከመይ ተመሊሱ?
Commands & Instructions (Imperative Sentences),ተንብቡ ዝሓተቱ ንገር።
Commands & Instructions (Imperative Sentences),ግዜ ኣይተሳንደዉን።
Commands & Instructions (Imperative Sentences),ውሃ ማለት ንትረኽቡ።
Commands & Instructions (Imperative Sentences),ብቐሊል ቃል ምንጋባ።
Commands & Instructions (Imperative Sentences),እቲ ቦታ ንተሓጉስ።
Commands & Instructions (Imperative Sentences),ኣብዚ ዝርከብ ትናንት ኣርኣየኩ።
Commands & Instructions (Imperative Sentences),ነገርኩም ንተሓትት።
Commands & Instructions (Imperative Sentences),ካብ ድሕሪ ክትከውን።
Commands & Instructions (Imperative Sentences),ዝበለ ሕቶ ንመልስ።
Commands & Instructions (Imperative Sentences),ብሓቂ ምርምር ግበር።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ኣሰፋ ተወሳኺ ተወሲኑ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ዓለም ኤክስፕሎር ኣብ 2020 ኣብርሃም ተሳትፎ ኣብዚ ኣለዎ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ሓርነት ሓደ ዕላማ እያ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ዓምደ በለም ኣብ ዓዲ ኣለ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ሓምሌ 23 ብዓል ናጻነት እዩ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",መንግስቲ ኤርትራ ምስ ተቐባይ ኣብ ሓሳብ ኣለዎ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ሕቡራት ብሕብረት ሓላፍነት ኣለዎ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ኣብ ቤት መንግስቲ ቃለ-መሕትት ተተኪ ኣለዎ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ደቂ ሃገር ኣብ ሓበሬታ ይተሳተፉ።
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ኣብ ካብሲ ኣብ ዝተሓለወ ዝወጸ ነገር ኣለ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ኣነ ሓጎስ ደምበ እየ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ዛሬ ደስታ ኣለኒ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ብስም አልማዝ ዝበለ ሰብ ሸምጣይ ኣለዎ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),እቲ እዋናዊ ነገር ሓጎስ ኣይኮነን።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ሓደ ጊዜ ብትግራይ ዝበለ ነገር ኣለ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ብናይ ምምሕዳር ኣለዎ መሰል ስም።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),በለ ኣብ ጎቦ ኣብ አድሓና ኣለ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ሓሙስ ኣብ ሰንበት ዘለዎ ግዜ እዩ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ደራሲ ድማ ዝስራሕ ኣለዎ።
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ናብ ኣስመራ እንተኸውን እዩ ዘለኒ።
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),ዛሬ ምስምርኒ ሰላም ኣለኒ።
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),እቲ ግዜ ኣሰተውዕኒ።
