Categories,Sentences
Grammar Core (Sentence Structures & Tenses),a-wa/i á-mu za-ti DOMUS-ni i-zi-ia-mi.
Grammar Core (Sentence Structures & Tenses),tu-wa/i DEUS.TONITRUS-sa tar-pa-na-ši.
Grammar Core (Sentence Structures & Tenses),a-pa-sa REX-ti REGIO-ni paḫ-sa-ti.
Grammar Core (Sentence Structures & Tenses),án-na-za URBS-ni wa/i-la-wani.
Grammar Core (Sentence Structures & Tenses),a-wa/i á-mu MAGNUS VIA-ti i-zi-i-ha.
Grammar Core (Sentence Structures & Tenses),ni á-mu PANIS-ni tu-wa/i-ha.
Grammar Core (Sentence Structures & Tenses),za-ti DOMUS-ni i-zi-ia-ta.
Grammar Core (Sentence Structures & Tenses),ku-wa/i-ma DEUS-sa REGIO-ni paḫ-sa-ti REX-ti su-wa/i-ta.
Grammar Core (Sentence Structures & Tenses),REL-sa INFANS-ni PANIS-ni pi-ia-ti a-pa-sa BONUS-ti.
Grammar Core (Sentence Structures & Tenses),malha-na-ti á-mu URBS-ni u-wa/i-mi.
Conversational Data (Real-Life Dialogues & Exchanges),tu-wa/i ku-wa/i-ti u-wa/i-ši? á-mu KARKAMIŠ-sa u-wa/i-mi.
Conversational Data (Real-Life Dialogues & Exchanges),za-ti PANIS-ni BONUS-ti? BONUS-ti wa/i a-ti ni MALUS-ti.
Conversational Data (Real-Life Dialogues & Exchanges),á-mu ARHA i-ia-mi; tu-wa/i za-ti DOMUS-ni paḫ-sa-ši.
Conversational Data (Real-Life Dialogues & Exchanges),ku-wa/i-sa SCRIBA-li? a-pa-sa TABULA-ni SCRIBA-ti.
Conversational Data (Real-Life Dialogues & Exchanges),a-wa/i INFANS-ni wa/i-la-ti; FEMINA-ti PANIS-ni pi-ia-ti.
Conversational Data (Real-Life Dialogues & Exchanges),tu-wa/i AQUA-ni wa/i-tu? á-mu AQUA-ni pi-ia-mi.
Conversational Data (Real-Life Dialogues & Exchanges),za-sa VIA-ti tarḫu-na? ni tarḫu-na wa/i lili-wa/i-ti.
Conversational Data (Real-Life Dialogues & Exchanges),a-pa-sa REX-ti ku-wa/i-ti? a-pa-sa HAMA-sa a-sa-ti.
Conversational Data (Real-Life Dialogues & Exchanges),á-mu ša-na-wi; tu-wa/i ša-na-ši?
Conversational Data (Real-Life Dialogues & Exchanges),wa/i za-ti DIES-ni BONUS-ti; á-mu LAETUS-mi.
Code-Switching & Multilingualism,SCRIBA-li LUWILI-na PHOINIKE-na wa/i-na SCRIBA-ti.
Code-Switching & Multilingualism,KAPALU-li ASSUR-sa ARGENTUM-ni pi-ia-ti a-wa/i LUWILI-na wa/i-la-ti.
Code-Switching & Multilingualism,a-wa/i ARAMA-sa VIR-ti KARKAMIŠ-sa u-wa/i-ti.
Code-Switching & Multilingualism,PHOINIKE-wa/i TABULA-ni DEUS.KUBABA-sa tar-pa-na-ti.
Code-Switching & Multilingualism,SURRI-sa MERCATOR-li REGIO-ni hwi-ia-ti wa/i LUWILI-na mi-ia-ti.
Code-Switching & Multilingualism,ASSUR-sa LITUUS-ni REX-ti tu-wa/i-ti a-wa/i SCRIBA-li a-ta-wa/i-ti.
Code-Switching & Multilingualism,GREEK-wa/i NIKATOR-sa MALATIYA-sa SIGILLUM-ni ponḫa-ti.
Code-Switching & Multilingualism,a-wa/i URU.TABAL-sa SANGA-li LUWILI-na ARAMA-na wa/i-la-ti.
Code-Switching & Multilingualism,PHOINIKE-na šarra-mi; LUWILI-na i-zi-ia-mi.
Code-Switching & Multilingualism,MUSKAYA-sa VIR-ti KUPAPIYA-ni tar-pa-na-ti wa/i KARKAMIŠ-na laḫu-ti.
