Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mehunuu ɔpanyin no ansa na owia no atɔ.
Grammar Core (Sentence Structures & Tenses),Wɔrebɔ dan foforɔ wɔ kurom ha.
Grammar Core (Sentence Structures & Tenses),Ɔbɛyɛ adwuma sɛ ɔbenkum no yɛ den.
Grammar Core (Sentence Structures & Tenses),"Sɛ meyɛɛ no anɔpa no a, anka ɛyɛ fɛ."
Grammar Core (Sentence Structures & Tenses),Merenkɔ akɔda sɛ ɔkɔm da me so.
Grammar Core (Sentence Structures & Tenses),Ɔbɛda so abɔ mmɔden kɔsi ɔbɛyɛ no pɛpɛɛpɛ.
Grammar Core (Sentence Structures & Tenses),Wɔamfa nsa no anhyɛ nkuto mu.
Grammar Core (Sentence Structures & Tenses),Na w’ani gye ho sɛ wubetumi ayɛ no.
Grammar Core (Sentence Structures & Tenses),Ɛyɛ den sɛ wɔbɛtumi agye no fi hɔ.
Grammar Core (Sentence Structures & Tenses),"Ɔwɔ hɔ a, ɔbɛyɛ nea ɛfata no."
Conversational Data (Real-Life Dialogues & Exchanges),"Agya, woate asɛm no a meka anɔpa yi?"
Conversational Data (Real-Life Dialogues & Exchanges),"Aane, na ɛyɛ asɛm a ɛhia paa."
Conversational Data (Real-Life Dialogues & Exchanges),"Mepaakyɛw, dɛn na ɛsɛ sɛ yɛyɛ afei?"
Conversational Data (Real-Life Dialogues & Exchanges),"Ɛnyɛ hwee, yɛbɛyɛ no ɔkyena anɔpa."
Conversational Data (Real-Life Dialogues & Exchanges),Wopɛ sɛ yɛkɔtɔ nsuo no seesei anaa akyire?
Conversational Data (Real-Life Dialogues & Exchanges),Mede m’ani si so sɛ yɛbɛhyia bio.
Conversational Data (Real-Life Dialogues & Exchanges),Ɛyɛ anigye sɛ yɛrekasa saa bio.
Conversational Data (Real-Life Dialogues & Exchanges),Wo nim sɛ ɔpanyin no pɛ sɛ ɔte nea ɛrekɔ so no?
Conversational Data (Real-Life Dialogues & Exchanges),Ɛnneɛ yɛnkɔ di aduane no.
Conversational Data (Real-Life Dialogues & Exchanges),"Me deɛ, mede me ho to wo so."
Code-Switching & Multilingualism,"Ɛno deɛ, I go fit do am later."
Code-Switching & Multilingualism,Mepɛ sɛ meka Wasa small but English mix.
Code-Switching & Multilingualism,"Obi ka sɛ, 'yɛbɛ jam after work'."
Code-Switching & Multilingualism,"Ɛyɛ fine paa, chale, wo nim."
Code-Switching & Multilingualism,Let’s go na yɛbɛkɔ kɔdi fufuo.
Code-Switching & Multilingualism,Ɛyɛ den small but I try.
Code-Switching & Multilingualism,"Please, yɛnkɔ before ɛyɛ late."
Code-Switching & Multilingualism,"Wɔkae sɛ, 'you go come?' na ɔse aane."
Code-Switching & Multilingualism,Ɛyɛ sɛ 'street talk' no yɛ mmerɛ.
Code-Switching & Multilingualism,Ɛyɛ natural sɛ yɛ mix kasa no.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yɛhwehwɛ sɛ wode report no bɛba da Tuesday.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Sɛ ɔyarefoɔ no nsa guare ho a, kɔhyɛ doctor."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Fa akontaabu no brɛ manager anɔpa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ɛyɛ mmara sɛ yɛnsɔre anaa yɛnkyerɛ wɔn nsɛm no.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Fa form no hyɛ file cabinet mu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ɛsɛ sɛ yɛbɔ meeting wɔ conference hall no.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mehwehwɛ sɛ wopɛ professional conduct.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ɛyɛ dɛn na wɔde data no bɛkɔ archive no mu?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wɔhyɛɛ me sɛ memfa letter no mma Secretariat.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yɛde document no bɛma legal department.
"Idioms, Proverbs & Cultural Expressions","Abofra a ɔnsua, ɔyɛ ɔpanyin a ɔnni nyansa."
"Idioms, Proverbs & Cultural Expressions","Sɛ wopɛ adeɛ a, sɔre yɛ no."
"Idioms, Proverbs & Cultural Expressions","Ɔsɔreɛ no, ɛnyɛ da a ɔbɛkɔda mu."
"Idioms, Proverbs & Cultural Expressions","Wɔka sɛ, 'sekan a wogyina mu no, na ɛto wo'."
"Idioms, Proverbs & Cultural Expressions",Obi nkyere n’agya kwan.
"Idioms, Proverbs & Cultural Expressions","Sɛ wode wo nan to nsuo mu a, hwɛ wo ho yie."
"Idioms, Proverbs & Cultural Expressions","Wɔka sɛ, 'ɛsono nkɔ na ɛhwɛ nsuo mu'."
"Idioms, Proverbs & Cultural Expressions","Nanka ɔkae a, anka ɛyɛ papa."
"Idioms, Proverbs & Cultural Expressions",Obi nkyere dua kɔ no ho.
"Idioms, Proverbs & Cultural Expressions",Ɔbɔɔ ne ho ban sɛ ɔrentɔ n’anim ase.
Question-Answer Pairs (FAQ & Contextual Understanding),Dɛn na ɛkyerɛ sɛ ‘Me da wo ase’ wɔ Wasa?
Question-Answer Pairs (FAQ & Contextual Understanding),Ɛhe na ɔpanyin no te seesei?
Question-Answer Pairs (FAQ & Contextual Understanding),Wobɛka sɛn sɛ wopɛ nsuo wɔ Wasa?
Question-Answer Pairs (FAQ & Contextual Understanding),Ɛyɛ nokware sɛ ‘ɛyɛ dɛn’ yɛ greeting anaa?
Question-Answer Pairs (FAQ & Contextual Understanding),Wasafo dɔ amammerɛ pa bi wɔ wɔn nkɔmmɔ mu?
Question-Answer Pairs (FAQ & Contextual Understanding),Dɛn na ɛma Wasa kasa no yɛ fɛ wɔ asɛm a ɛka ho?
Question-Answer Pairs (FAQ & Contextual Understanding),Ɛhe na wɔkasa Wasa dɔɔso wɔ Ghana?
Question-Answer Pairs (FAQ & Contextual Understanding),Ɛyɛ dɛn na wɔde ‘yɛda wo ase’ kyerɛ anigye?
Question-Answer Pairs (FAQ & Contextual Understanding),Ɛhe na Wasa yɛ ne nkɔmmɔ fi?
Question-Answer Pairs (FAQ & Contextual Understanding),Wopɛ sɛ wopɛ sɛnea wɔka nokwasɛm wɔ Wasa mu?
Commands & Instructions (Imperative Sentences),Kɔhwɛ ɔpanyin no.
Commands & Instructions (Imperative Sentences),Ka no ntɛm.
Commands & Instructions (Imperative Sentences),Tɔ nsa no ma me.
Commands & Instructions (Imperative Sentences),Fa nsuo no brɛ wɔn.
Commands & Instructions (Imperative Sentences),Hwɛ fie no yie.
Commands & Instructions (Imperative Sentences),Sɔre na kɔgyina hɔ.
Commands & Instructions (Imperative Sentences),To no ase ntɛm.
Commands & Instructions (Imperative Sentences),Ka n’anim no.
Commands & Instructions (Imperative Sentences),Fa akyire na bɔ mmɔden.
Commands & Instructions (Imperative Sentences),Gyaw no wɔ hɔ ma no nkɔ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kwame yɛ ɔpanyin wɔ Takoradi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ama yɛ adwumayɛni wɔ Bank of Ghana.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Nsein yɛ kurom a ɛwɔ Western Region.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Dr. Mensah yɛ dɔkotɔ wɔ Effia Nkwanta.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Akwesi yɛ ɔsomfo wɔ Church of Pentecost.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Adwoa yɛ sukuufo wɔ UMaT.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wɔyɛɛ festival wɔ Essikado da Saturday.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kojo yɛ contractor wɔ Bandwagon Ltd.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ɛda January 6 na ɛyɛ wɔn da kɛse.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ɔman Ghana yɛ ɔman a wɔwɔ ahosiesie.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Me dɔ wo paa, na ɛyɛ me anigye."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),M’ani agye sɛ ɔde me too ne ho.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ me ya paa sɛ ɔkaa saa.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me nsa ani nnye wɔ asɛm no ho.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ anigye sɛ yɛyɛ adwuma yi bom.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),M’ani gye no ho sɛ ɔyɛ ɔdɔfo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ me yaw sɛ ɔkɔeɛ.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),M’ani gye ho sɛ yɛde adwuma no to mu.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ dɛn na ɔbɛka saa asɛm kɛse no?
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ɛyɛ fɛ paa sɛ ɔka no nokware mu.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),M’ani gye ho. => Me ho yɛ me dɛ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),M’ani nnye ho. => Me ho nni anigye.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mekɔɔ fie. => Mehyɛɛ m’anim kɔ me fie.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔte ase. => Ɔda asɛm no ase.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Wɔbɔɔ me. => Wɔyɛɛ me bɔne.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Merenyɛ saa. => Menhyɛ da wɔ ho.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɔyɛ me yaw. => Ɔyɛɛ nea ɛhaw me.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ɛyɛ papa. => Asɛm no yɛ fɛ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Wɔrebɛba. => Wɔretu wɔn ho aba.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Mehunuu no. => Mehwɛɛ no wɔ m’ani mu.
