Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Bi tere banin akū oci gūnin sembime sembi.
Grammar Core (Sentence Structures & Tenses),"Mini ama julge sindaha, ere inenggi banin baita oho."
Grammar Core (Sentence Structures & Tenses),"Si tacire be sain akū oci, yabun be sarkū oho."
Grammar Core (Sentence Structures & Tenses),Muse de ton be tuwame hūlambi.
Grammar Core (Sentence Structures & Tenses),"Muse de ton be tuwaha, emu tacika seme bi."
Grammar Core (Sentence Structures & Tenses),Bi ilibume sembime sain de gūnin sembi.
Grammar Core (Sentence Structures & Tenses),"Si turgunde ilibuha bihe, muse de giyan jafafi oho."
Grammar Core (Sentence Structures & Tenses),"Bi urgun de yabure sembi, ere be uthai akūha."
Grammar Core (Sentence Structures & Tenses),Mini eme baita be jakade bumbi.
Grammar Core (Sentence Structures & Tenses),Si be tuwame sain i jalin akū sembi.
Conversational Data (Real-Life Dialogues & Exchanges),"Sere, si ere baita be hūlaci oci sain seme oho?"
Conversational Data (Real-Life Dialogues & Exchanges),"Mini niyalma be tuwame, si geli oci sembi."
Conversational Data (Real-Life Dialogues & Exchanges),"Hei, bi si de sembime hūlha akū."
Conversational Data (Real-Life Dialogues & Exchanges),"Ere inenggi muse de julge akū, si gaman sembi?"
Conversational Data (Real-Life Dialogues & Exchanges),"Muse de sargan be ilibufi, ere be tacimbi?"
Conversational Data (Real-Life Dialogues & Exchanges),"Mini eme de sembime, si be gūnin sembime sain bi."
Conversational Data (Real-Life Dialogues & Exchanges),"Hei, si emu banin baita be mutereme sembi?"
Conversational Data (Real-Life Dialogues & Exchanges),Mini ilibuha banin be tuwame si hūlaci sembi?
Conversational Data (Real-Life Dialogues & Exchanges),"Sain, mini boo de waka seme tuwakū oho."
Conversational Data (Real-Life Dialogues & Exchanges),Si emu ilan banin baita be akūha seme sembi.
Code-Switching & Multilingualism,"Bi Beijing de baita bumbi, ᠪᡝ ᠪᠠᠨᡳᠶᠠᠨ niyalma sembi."
Code-Switching & Multilingualism,"Si English bicibe sain akū, Manju gisun be tacimbi?"
Code-Switching & Multilingualism,"Muse Chinese be hūlafi, Manju gisun de sembi."
