Category,Sentence
Grammar Core (Sentence Structures & Tenses),Ayer fui a la playa y me encontré con un viejo amigo.
Grammar Core (Sentence Structures & Tenses),"Si hubieras llegado antes, habríamos cenado juntos."
Grammar Core (Sentence Structures & Tenses),Mañana iremos al mercado temprano para comprar frutas frescas.
Grammar Core (Sentence Structures & Tenses),Se dice que la capital de Canarias es Las Palmas de Gran Canaria.
Grammar Core (Sentence Structures & Tenses),Él siempre ha querido aprender a tocar la guitarra.
Grammar Core (Sentence Structures & Tenses),Me gustaría que nos viéramos más a menudo.
Grammar Core (Sentence Structures & Tenses),¿Por qué no vienes a cenar esta noche?
Grammar Core (Sentence Structures & Tenses),La casa fue construida hace más de cien años.
Grammar Core (Sentence Structures & Tenses),No creo que ellos vengan a la fiesta.
Grammar Core (Sentence Structures & Tenses),Estaba lloviendo cuando salimos del cine.
Conversational Data (Real-Life Dialogues & Exchanges),"- Hola, ¿cómo estás? - Bien, gracias. ¿Y tú?"
Conversational Data (Real-Life Dialogues & Exchanges),"- Oye, ¿vamos a tomar algo después del trabajo? - Claro, me apetece."
Conversational Data (Real-Life Dialogues & Exchanges),- ¿A qué hora pasa la guagua para Santa Cruz? - A las tres y media.
Conversational Data (Real-Life Dialogues & Exchanges),"- Disculpa, ¿sabes dónde está la farmacia más cercana? - Sí, en la esquina de la calle principal."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Quieres un café con leche o solo? - Mejor con leche, por favor."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¡Qué calor hace hoy! - Sí, parece que el verano llegó con fuerza."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Pudiste arreglar el coche? - No, tengo que llevarlo al mecánico."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Te gustaría ir al cine esta noche? - Sí, ¿qué película dan?"
Conversational Data (Real-Life Dialogues & Exchanges),"- Mamá, ¿puedo salir a jugar? - Termina tus deberes primero."
Conversational Data (Real-Life Dialogues & Exchanges),"- ¿Tienes cambio de un billete de 50 euros? - Déjame ver... Sí, aquí tienes."
Code-Switching & Multilingualism,Voy al supermercado a comprar milk y eggs.
Code-Switching & Multilingualism,Este fin de semana voy a un concert en la playa.
