Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Nag-aral ako ng Tagalog kagabi upang mas maunawaan ko ang panitikan.
Grammar Core (Sentence Structures & Tenses),Magluluto siya ng adobo bukas kapag dumating ang kanyang kapatid.
Grammar Core (Sentence Structures & Tenses),Kumakain kami ng hapunan habang nakikinig sa radyo.
Grammar Core (Sentence Structures & Tenses),Hindi ako pupunta sa pulong kung walang malinaw na agenda.
Grammar Core (Sentence Structures & Tenses),Natapos nila ang proyekto bago sumapit ang takdang oras.
Grammar Core (Sentence Structures & Tenses),Magkakaroon ng pagsusulit sa susunod na linggo ayon sa guro.
Grammar Core (Sentence Structures & Tenses),Naglalaro ang mga bata sa bakuran habang umuulan.
Grammar Core (Sentence Structures & Tenses),Hindi pa nila nasisimulan ang gawain dahil wala pa ang lider.
Grammar Core (Sentence Structures & Tenses),"Kung magsisikap ka, makakamit mo ang iyong mga pangarap."
Grammar Core (Sentence Structures & Tenses),Pinag-aralan niya ang ulat upang makapagbigay ng wastong mungkahi.
Conversational Data (Real-Life Dialogues & Exchanges),Kamusta ka na? Matagal na tayong hindi nagkita.
Conversational Data (Real-Life Dialogues & Exchanges),Gusto mo bang sumama sa akin sa palengke mamayang hapon?
Conversational Data (Real-Life Dialogues & Exchanges),"Pasensya na kung nahuli ako, matindi ang trapiko kanina."
Conversational Data (Real-Life Dialogues & Exchanges),Nakita mo ba kung saan ko nailagay ang aking susi?
Conversational Data (Real-Life Dialogues & Exchanges),"Sige, magkita tayo sa kanto pagkatapos ng klase."
Conversational Data (Real-Life Dialogues & Exchanges),May plano ka ba para sa katapusan ng linggo?
Conversational Data (Real-Life Dialogues & Exchanges),"Tara, uminom muna tayo ng kape habang nag-uusap."
Conversational Data (Real-Life Dialogues & Exchanges),Nakakatuwa ang kwento mo tungkol sa iyong paglalakbay.
Conversational Data (Real-Life Dialogues & Exchanges),Sasabihin ko sa iyo ang detalye kapag dumating na siya.
Conversational Data (Real-Life Dialogues & Exchanges),"Salamat sa tulong mo kahapon, malaking bagay iyon."
Code-Switching & Multilingualism,Nag-meeting kami kanina tungkol sa bagong project ng kumpanya.
Code-Switching & Multilingualism,Kailangan nating i-update ang report bago ang deadline.
Code-Switching & Multilingualism,Nag-send siya ng email para i-confirm ang schedule.
Code-Switching & Multilingualism,Magre-review ako tonight para sa exam bukas.
Code-Switching & Multilingualism,Nag-download ako ng bagong app para sa pag-aaral ng wika.
Code-Switching & Multilingualism,Nag-discuss ang team tungkol sa marketing strategy.
Code-Switching & Multilingualism,Nagpa-schedule siya ng online consultation sa doktor.
Code-Switching & Multilingualism,Magla-launch ang kumpanya ng bagong product sa susunod na buwan.
Code-Switching & Multilingualism,Kailangan nating i-check ang data bago gumawa ng presentation.
Code-Switching & Multilingualism,Nagbigay ang manager ng feedback tungkol sa performance.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ipinapabatid ng tanggapan ang pagbabago sa iskedyul ng pagpupulong.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ang pasyente ay kailangang sumailalim sa karagdagang pagsusuri.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Alinsunod sa batas, kinakailangang isumite ang dokumento sa takdang panahon."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ang ulat na ito ay naglalaman ng komprehensibong pagsusuri ng datos.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pinagtibay ng lupon ang bagong patakaran para sa operasyon.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ang kontrata ay dapat pirmahan ng parehong panig.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Isinasagawa ang pananaliksik upang mapabuti ang serbisyong medikal.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ang inhinyero ay naghanda ng teknikal na plano para sa proyekto.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ang panukalang batas ay tinalakay sa plenaryo kahapon.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ang kompanya ay nagpapatupad ng mahigpit na pamantayan sa kalidad.
"Idioms, Proverbs & Cultural Expressions","Kung may tiyaga, may nilaga."
"Idioms, Proverbs & Cultural Expressions","Habang maikli ang kumot, matutong mamaluktot."
"Idioms, Proverbs & Cultural Expressions","Nasa Diyos ang awa, nasa tao ang gawa."
"Idioms, Proverbs & Cultural Expressions",Ang hindi marunong lumingon sa pinanggalingan ay hindi makararating sa paroroonan.
"Idioms, Proverbs & Cultural Expressions","Kung ano ang itinanim, siya ring aanihin."
"Idioms, Proverbs & Cultural Expressions",Daig ng maagap ang masipag.
"Idioms, Proverbs & Cultural Expressions",Ang taong walang kibo ay nasa loob ang kulo.
"Idioms, Proverbs & Cultural Expressions","Pagkahaba-haba man ng prusisyon, sa simbahan din ang tuloy."
"Idioms, Proverbs & Cultural Expressions",Ang sakit ng kalingkingan ay dama ng buong katawan.
"Idioms, Proverbs & Cultural Expressions","Kapag may isinuksok, may madudukot."
Question-Answer Pairs (FAQ & Contextual Understanding),Ano ang ibig sabihin ng salitang ito sa Tagalog?
Question-Answer Pairs (FAQ & Contextual Understanding),Saan matatagpuan ang pinakamalapit na ospital?
Question-Answer Pairs (FAQ & Contextual Understanding),Kailan gaganapin ang pagpupulong ng komite?
Question-Answer Pairs (FAQ & Contextual Understanding),Bakit mahalaga ang edukasyon sa lipunan?
Question-Answer Pairs (FAQ & Contextual Understanding),Paano gumagana ang sistemang ito?
Question-Answer Pairs (FAQ & Contextual Understanding),Sino ang may pananagutan sa proyekto?
Question-Answer Pairs (FAQ & Contextual Understanding),Magkano ang kabuuang halaga ng bayarin?
Question-Answer Pairs (FAQ & Contextual Understanding),Ano ang maaari kong gawin upang makatulong?
Question-Answer Pairs (FAQ & Contextual Understanding),Alin ang mas mainam na paraan ng pag-aaral?
Question-Answer Pairs (FAQ & Contextual Understanding),Paano mo ipaliliwanag ang konseptong ito?
Commands & Instructions (Imperative Sentences),Isara mo ang pinto bago umalis.
Commands & Instructions (Imperative Sentences),Ilagay ang mga dokumento sa ibabaw ng mesa.
Commands & Instructions (Imperative Sentences),Pakiusap na linisin ang lugar pagkatapos gamitin.
Commands & Instructions (Imperative Sentences),Basahin nang mabuti ang mga tagubilin bago magsimula.
Commands & Instructions (Imperative Sentences),Ipadala ang ulat sa aking email bago mag-alas singko.
Commands & Instructions (Imperative Sentences),Pindutin ang pindutan upang simulan ang proseso.
Commands & Instructions (Imperative Sentences),Sumunod sa mga alituntunin ng kaligtasan.
Commands & Instructions (Imperative Sentences),Ihanda ang mga kagamitan bago magsimula ang gawain.
Commands & Instructions (Imperative Sentences),Iayos ang mga upuan para sa darating na pagpupulong.
Commands & Instructions (Imperative Sentences),Makinig nang mabuti sa mga panuto ng guro.
Named Entity Recognition (NER) Data,Si Jose Rizal ay isang pambansang bayani ng Pilipinas.
Named Entity Recognition (NER) Data,Matatagpuan ang Maynila sa rehiyon ng National Capital Region.
Named Entity Recognition (NER) Data,"Nagdaos ng kumperensya ang Unibersidad ng Pilipinas noong Hunyo 12, 2025."
Named Entity Recognition (NER) Data,Bumisita ang pangulo sa Lungsod ng Davao kahapon.
Named Entity Recognition (NER) Data,Ang Bundok Apo ang pinakamataas na bundok sa Pilipinas.
Named Entity Recognition (NER) Data,Ang kumpanya ng San Miguel Corporation ay kilala sa industriya ng pagkain.
Named Entity Recognition (NER) Data,Idinaos ang pista sa bayan ng Lucban sa lalawigan ng Quezon.
Named Entity Recognition (NER) Data,Naglakbay sila mula Cebu hanggang Bohol noong Abril.
Named Entity Recognition (NER) Data,Ang Ilog Pasig ay dumadaloy sa kalakhang Maynila.
Named Entity Recognition (NER) Data,Nag-aral siya sa Ateneo de Manila University.
Sentiment Analysis Data (Emotion & Opinion),Masaya ako sa magandang balita na natanggap ko ngayon.
Sentiment Analysis Data (Emotion & Opinion),Nalulungkot siya dahil hindi natuloy ang kanilang plano.
Sentiment Analysis Data (Emotion & Opinion),Talagang kahanga-hanga ang iyong dedikasyon sa trabaho.
Sentiment Analysis Data (Emotion & Opinion),Nakakainis ang mahabang pila sa tanggapan.
Sentiment Analysis Data (Emotion & Opinion),Natutuwa ako sa pag-unlad ng aming komunidad.
Sentiment Analysis Data (Emotion & Opinion),Nabigo siya matapos marinig ang resulta ng paligsahan.
Sentiment Analysis Data (Emotion & Opinion),Napakaganda ng tanawin sa bundok kaninang umaga.
Sentiment Analysis Data (Emotion & Opinion),Naiinis ako kapag hindi sinusunod ang mga patakaran.
Sentiment Analysis Data (Emotion & Opinion),Ikinagagalak namin ang inyong pagbisita sa aming tahanan.
Sentiment Analysis Data (Emotion & Opinion),Medyo nag-aalala ako sa kalagayan ng panahon.
Paraphrased & Augmented Sentences,Nagbasa siya ng aklat upang madagdagan ang kanyang kaalaman.
Paraphrased & Augmented Sentences,"Upang matuto pa, naglaan siya ng oras sa pagbabasa ng mga aklat."
Paraphrased & Augmented Sentences,Nagdagdag siya ng kaalaman sa pamamagitan ng masusing pagbabasa.
Paraphrased & Augmented Sentences,Nag-aral siya nang mabuti para maunawaan ang paksa.
Paraphrased & Augmented Sentences,"Upang maunawaan ang aralin, nagsaliksik siya sa iba't ibang sanggunian."
Paraphrased & Augmented Sentences,Naghanap siya ng impormasyon upang mapalawak ang kanyang pag-unawa.
Paraphrased & Augmented Sentences,Pinagbuti niya ang pag-aaral upang mas maunawaan ang konsepto.
Paraphrased & Augmented Sentences,Masusing sinuri niya ang teksto upang makuha ang kahulugan.
Paraphrased & Augmented Sentences,Nagsaliksik siya sa aklatan upang mapalalim ang kanyang kaalaman.
Paraphrased & Augmented Sentences,Gumamit siya ng iba't ibang sanggunian upang mas maintindihan ang paksa.
