Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Gúnda riña ca binniguí xquidxe’ ni guirá.
Grammar Core (Sentence Structures & Tenses),Náaxh riña guendabiaani’ lidxiña xten.
Grammar Core (Sentence Structures & Tenses),"Guxhii’ ca xten, guirá gúnda ti guirá."
Grammar Core (Sentence Structures & Tenses),"Ridxi’ guendaróo ti xquidxe’, ca bene gúnda."
Grammar Core (Sentence Structures & Tenses),Guendaróo ca guirá lidxiña xten naa’ níhiu.
Grammar Core (Sentence Structures & Tenses),Gúnda riña ca binniguí xten chi guirá ni guirá.
Grammar Core (Sentence Structures & Tenses),Guxhii’ riña xten guirá ni guxhi guirá lidxiña.
Grammar Core (Sentence Structures & Tenses),Guendaróo guirá chi xten naa’ ti lidxiña.
Grammar Core (Sentence Structures & Tenses),Ridxi’ ca guendaróo xten níhiu guirá.
Grammar Core (Sentence Structures & Tenses),Guendaróo xten guirá naa’ ti guxhi.
Conversational Data (Real-Life Dialogues & Exchanges),"—Gúnda naa’?, —Bene guxhi, guirá guxhi’ naa’."
Conversational Data (Real-Life Dialogues & Exchanges),"—Ndaani guirá xten?, —Gúnda riña ti guirá ni guirá."
Conversational Data (Real-Life Dialogues & Exchanges),"—Gúnda xquidxe’ lidxiña?, —Xquidxe’ bene guxhi naa’."
Conversational Data (Real-Life Dialogues & Exchanges),"—Naa’ quidxe’ ni xten?, —Ca bene naa’, guirá gúnda xten."
Conversational Data (Real-Life Dialogues & Exchanges),"—Riña gúnda guirá?, —Xten chi guxhi naa’ níhiu."
Conversational Data (Real-Life Dialogues & Exchanges),"—Ca bene xten?, —Bene guxhi, guirá gúnda naa’."
Conversational Data (Real-Life Dialogues & Exchanges),"—Xquidxe’ naa’ xten?, —Ni guxhi’ naa’, guirá xten naa’."
Conversational Data (Real-Life Dialogues & Exchanges),"—Riña ti guirá naa’?, —Guirá guxhi naa’ xten."
Conversational Data (Real-Life Dialogues & Exchanges),"—Ca bene guxhi naa’?, —Bene guxhi’ ti xten naa’."
Conversational Data (Real-Life Dialogues & Exchanges),"—Xten guxhi’ naa’?, —Guirá bene xten naa’."
Code-Switching & Multilingualism,Bene guxhi meeting naa’ xten chi escuela.
Code-Switching & Multilingualism,Gúnda riña report guxhi ti xten chi office.
Code-Switching & Multilingualism,Nixten guirá project ti xten chi Spanish.
Code-Switching & Multilingualism,Ca bene email xten ni guxhi’ ca guirá English.
Code-Switching & Multilingualism,Nixten guxhi presentation chi xten lidxiña.
Code-Switching & Multilingualism,Gúnda riña system chi xten bilingual.
Code-Switching & Multilingualism,Ca bene training ti xten chi online.
Code-Switching & Multilingualism,Guxhii’ class ti xten chi Spanish.
Code-Switching & Multilingualism,Riña ti xten meeting chi Zoom.
Code-Switching & Multilingualism,Guendaróo bilingual xten chi nixten.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ridxi’ guirá lidxiña riña comité municipal.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Guendaróo xten riña hospital chi guirá lidxiña.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Gúnda riña ti contrato guxhi nixten xten.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ridxi’ guirá riña asamblea comunitaria.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Guendaróo ca guirá lidxiña xten chi escuela.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Guxhii’ riña informe oficial xten guirá.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Guendaróo riña plan chi gobierno municipal.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ridxi’ ca guxhi xten chi reunión laboral.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Guxhii’ guirá chi sesión académica.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Guendaróo guxhi riña documento legal xten.
"Idioms, Proverbs & Cultural Expressions",Biaani’ gúnda ti ni xten guirá lidxiña.
"Idioms, Proverbs & Cultural Expressions",Guxhii’ naa’ xten guirá lidxiña ni guxhi chi guirá.
"Idioms, Proverbs & Cultural Expressions",Naa’ guxhi xten guirá ni guxhi’ chi biaani’.
