Categories,Sentences
Grammar Core (Sentence Structures & Tenses),kito nãkowut xagara.
Grammar Core (Sentence Structures & Tenses),ngot xiaret etera kurux.
Grammar Core (Sentence Structures & Tenses),õn opũãtemwã ota.
Grammar Core (Sentence Structures & Tenses),op ten eya õn?
Grammar Core (Sentence Structures & Tenses),xop ten eya on ke.
Grammar Core (Sentence Structures & Tenses),i eya on wet toa ke pit.
Grammar Core (Sentence Structures & Tenses),yeman ngot kana oen.
Grammar Core (Sentence Structures & Tenses),mokat etera korop noa pe.
Grammar Core (Sentence Structures & Tenses),mawo papīknga mokat nã xoknga xok.
Grammar Core (Sentence Structures & Tenses),nãpẽrenã kito eapītera pīxe.
Conversational Data (Real-Life Dialogues & Exchanges),"ã, en emẽ xop nẽnẽkaret?"
Conversational Data (Real-Life Dialogues & Exchanges),xeke xēke ke.
Conversational Data (Real-Life Dialogues & Exchanges),woaret koa.
Conversational Data (Real-Life Dialogues & Exchanges),"mokat etera kurux, pīxe amang."
Conversational Data (Real-Life Dialogues & Exchanges),on eta toewa.
Conversational Data (Real-Life Dialogues & Exchanges),pionã tota o mokaraet petepnã ke.
Conversational Data (Real-Life Dialogues & Exchanges),peitõã ouga ke.
Conversational Data (Real-Life Dialogues & Exchanges),putorot xēke ke xēt?
Conversational Data (Real-Life Dialogues & Exchanges),ama etera kurux.
Conversational Data (Real-Life Dialogues & Exchanges),kepit eya õn waokatmõ papiknga ke.
Code-Switching & Multilingualism,Porto Velho pe on eta toa.
Code-Switching & Multilingualism,Rondônia me kito etera kurux.
Code-Switching & Multilingualism,Português ke en xop ten eya?
Code-Switching & Multilingualism,Makurap kepit português me nẽnẽkaret.
Code-Switching & Multilingualism,internet me ngot xiaret eta.
Code-Switching & Multilingualism,WhatsApp pe peitõã ouga ke.
Code-Switching & Multilingualism,escola pe nãkowut eapītera pīxe.
Code-Switching & Multilingualism,rádio me xeke xēke ke.
Code-Switching & Multilingualism,Brasil pe makurap woaret koa.
Code-Switching & Multilingualism,online me on wet toa pit.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",documento xop me nã ke.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",hospital pe kito etera kurux.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",reunião me õn eta toewa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",lei xop ten eya on ke.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",contrato me nãkowut xiaret toa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",relatório me yeman ngot kana oen.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",técnico pe peitõã ouga ke.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",saúde me woaret koa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",empresa pe mawo papīknga.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",dados me xop koa ten nã peka.
"Idioms, Proverbs & Cultural Expressions","arimot urot, kito toa."
"Idioms, Proverbs & Cultural Expressions",ngot xiaret wet toa pit.
"Idioms, Proverbs & Cultural Expressions","põrom toa, pit."
"Idioms, Proverbs & Cultural Expressions",yãn oxepngoret oerã.
"Idioms, Proverbs & Cultural Expressions","korop kux me, xeke xēke ke."
"Idioms, Proverbs & Cultural Expressions","ama kurux, xop ten eya."
"Idioms, Proverbs & Cultural Expressions","woaret koa, kepit nãpẽrenã eta."
"Idioms, Proverbs & Cultural Expressions","kux kixa ngarap, pit."
"Idioms, Proverbs & Cultural Expressions","mokat peitõã, mokat kurux."
"Idioms, Proverbs & Cultural Expressions",emẽ xop nẽnẽkaret koa.
Question-Answer Pairs (FAQ & Contextual Understanding),op ten eya õn? xop ten eya on.
Question-Answer Pairs (FAQ & Contextual Understanding),ngot xiaret op? xiaret eta toa.
Question-Answer Pairs (FAQ & Contextual Understanding),kito etera? kito etera kurux.
Question-Answer Pairs (FAQ & Contextual Understanding),xeke xēke? xeke xēke ke.
Question-Answer Pairs (FAQ & Contextual Understanding),mawo op nã? mawo nã xoknga.
Question-Answer Pairs (FAQ & Contextual Understanding),pote worawiget? xop me worawiget.
Question-Answer Pairs (FAQ & Contextual Understanding),ama op ten? ama etera kurux.
Question-Answer Pairs (FAQ & Contextual Understanding),en toa? on eta toewa.
Question-Answer Pairs (FAQ & Contextual Understanding),pe op? korop noa pe.
Question-Answer Pairs (FAQ & Contextual Understanding),pukpuga pit? wotye pukpuga pit.
Commands & Instructions (Imperative Sentences),eta toa!
Commands & Instructions (Imperative Sentences),peitõã ouga!
Commands & Instructions (Imperative Sentences),mawo papīknga!
Commands & Instructions (Imperative Sentences),xop ten eya!
Commands & Instructions (Imperative Sentences),ngot kana wet!
Commands & Instructions (Imperative Sentences),kux kixa!
Commands & Instructions (Imperative Sentences),pionã tota!
Commands & Instructions (Imperative Sentences),emẽ xop toa!
Commands & Instructions (Imperative Sentences),korop noa pe!
Commands & Instructions (Imperative Sentences),nã xoknga xok!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Wiriyo pe kito nãkowut xagara.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",João Porto Velho pe etera.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Maria Rondônia me eta toa.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",FUNAI pe documento nã.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",SEDUC me escola eapītera.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",2026 ama etera kurux.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Rio Branco pe ngot xiaret kurux.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Rio Guaporé me kito peitõã.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Rio Mequens pe mawo papīknga.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Brasil 19 de junho de 2026 me reunião kurux.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),woaret koa!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),arimot urot.
