Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Ме гижӧма выль юӧръяс, медым велӧдчысьяс тӧдмаласны темаыслысь шӧр мӧвпсӧ."
Grammar Core (Sentence Structures & Tenses),"Талун ми уджалам лабораторияын, аски кутам видлавны аддзӧмторъяснымӧс."
Grammar Core (Sentence Structures & Tenses),"Сійӧ вӧлі лыддьӧма небӧгсӧ водзджык, но ӧні бара видлалӧ торъякывъяссӧ."
Grammar Core (Sentence Structures & Tenses),"Кӧть зэрӧ, челядь мунӧны школаӧ, сы вӧсна мый велӧдчӧм оз дугды."
Grammar Core (Sentence Structures & Tenses),"Ме эг казяв, мый поезд петіс дырджык, и сы понда локті удж вылӧ сёрӧн."
Grammar Core (Sentence Structures & Tenses),"Кӧсъян кӧ отсавны, ми эськӧ эгӧ вермӧй коллявны тайӧ уджсӧ."
Grammar Core (Sentence Structures & Tenses),"Книгаыс лыддьыссьӧ велӧдчысьясӧн быд ар, кор заводитчӧ выль курс."
Grammar Core (Sentence Structures & Tenses),"Тайӧ вопросыс абу кокни, но сійӧс позьӧ гӧгӧрвоны, кӧ медводз висьтавны примеръяс."
Grammar Core (Sentence Structures & Tenses),"Миян командаыс вӧчис плансӧ, мед сэсся быд морт тӧдӧ аслас могсӧ."
Grammar Core (Sentence Structures & Tenses),"Кор менам вок локтас Сыктывкарсьыс, ми кутам сёрнитны комиӧн да сравнитны кывъяс."
Conversational Data (Real-Life Dialogues & Exchanges),"— Кыдзи тэ талун? — Бур, сӧмын уна удж вӧлі да этша кад кольӧма."
Conversational Data (Real-Life Dialogues & Exchanges),"— Тэ локтан ме дінӧ рытнас? — Локта, кӧ автобус оз сёрмӧ."
Conversational Data (Real-Life Dialogues & Exchanges),"— Мый тэ лыддян? — Коми мойд, сыын эм уна важ кыв да сьыланкыв."
Conversational Data (Real-Life Dialogues & Exchanges),"— Вӧліны-ӧ ті музейын? — Вӧлім, и экскурсовод зэв гажа висьталіс."
Conversational Data (Real-Life Dialogues & Exchanges),"— Кофе либӧ чай? — Чай, но сӧмын кӧ сійӧ пӧсь да чӧскыд."
Conversational Data (Real-Life Dialogues & Exchanges),"— Эн вунӧд документъяссӧ. — Абу, найӧ менам сумкаын нин."
Conversational Data (Real-Life Dialogues & Exchanges),"— Мыйла тэ ланьтӧдчин? — Кывза, кыдзи кывбурыс шыалӧ."
Conversational Data (Real-Life Dialogues & Exchanges),— Аски кор аддзам? — Вит часын библиотека дорын.
Conversational Data (Real-Life Dialogues & Exchanges),"— Тэ тӧдан тайӧ кывсӧ? — Тӧда, но шунысӧ на колӧ уджавны."
Conversational Data (Real-Life Dialogues & Exchanges),"— Дыр-ӧ ті вӧлінныд туйын? — Кык час гӧгӧр, но туйыс вӧлі мича."
Code-Switching & Multilingualism,"Ме талун online урок вылын велӧдчи коми кыв, а сэсся гижи заметкаяс тетрадьӧ."
Code-Switching & Multilingualism,"Сійӧ шуис «спасибо», но пыр жӧ комиӧн содтіс: «ыджыд аттьӧ отсалӧмысь»."
Code-Switching & Multilingualism,"Менам телефонӧ локтіс push-юӧртӧм, и ме казялі, мый собраниеыс вежсьӧма."
Code-Switching & Multilingualism,"Офисын ми сёрнитам комиӧн, но техническӧй терминъяссӧ унаысь босьтам рочысь."
Code-Switching & Multilingualism,"Челядь чатӧ гижисны: «Локтам паркӧ after school, кӧ поводдяыс лӧсьыд»."
Code-Switching & Multilingualism,"Бабушка корис: «Эн шу сӧмын ok, висьтав комиӧн, мый тэ гӧгӧрвоин»."
Code-Switching & Multilingualism,"Сыктывкарса кафеын менюыс рочӧн да англичанӧн, а ми заказ вӧчим комиӧн."
Code-Switching & Multilingualism,"Программистъяс git вылын уджалӧны, но комментарийяссӧ гижӧны коми кыв вылын."
Code-Switching & Multilingualism,"Ме переводиті emailсӧ комиӧ, мед коллегаяслы вӧлі гӧгӧрвоана."
Code-Switching & Multilingualism,"Тренер шуис старт, а командаыс ӧтвылысь горӧдіс: «Мунӧй водзӧ!»"
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Компания нимсянь корӧм: ыстӧй, пожалуйста, договорлысь мӧд редакциясӧ нёльӧд лунӧдз."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Врач висьталіс, мый лекарствосӧ колӧ босьтны сӧмын инструкция серти да консультация бӧрын."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Суд заседание вылын свидетель обязан висьтавны сӧмын збыльторъяс, кодъяссӧ сійӧ аслас синмӧн аддзыліс."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Техническӧй отчётын колӧ индӧдны системаыслысь версиясӧ, тестъяссӧ да вежсьӧмъяссӧ."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Банк юӧртӧ клиентлы, мый переводыс эновтчӧма безопасность проверка помасьтӧдз."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Университетса кафедра сетӧ официальнӧй справка студентлы велӧдчӧм места йылысь.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Администрация корӧ гижӧм заявление, паспорт копия да контактнӧй телефон номер."
