Categories,Sentences
Grammar Core (Sentence Structures & Tenses),ܐܢܐ ܟܬܒܬ ܐܓܪܬܐ ܒܨܦܪܐ ܘܫܕܪܬ ܐܓܪܬܐ ܠܚܒܪܝ.
Grammar Core (Sentence Structures & Tenses),ܗܝ ܩܪܝܐ ܣܦܪܐ ܕܬܫܥܝܬܐ ܟܠ ܪܡܫܐ.
Grammar Core (Sentence Structures & Tenses),ܗܢܘܢ ܢܒܢܘܢ ܒܝܬܐ ܚܕܬܐ ܒܩܝܛܐ.
Grammar Core (Sentence Structures & Tenses),ܐܢ ܢܐܬܐ ܡܛܪܐ، ܢܫܒܘܩ ܡܕܒܪܐ ܠܝܘܡܐ ܐܚܪܢܐ.
Grammar Core (Sentence Structures & Tenses),ܠܐ ܐܟܠܢ ܠܚܡܐ ܥܕܡܐ ܠܫܥܬܐ ܬܠܬ.
Grammar Core (Sentence Structures & Tenses),ܬܪܥܐ ܐܬܦܬܚ ܡܢ ܝܠܘܕܐ ܒܩܠܐ ܪܒܐ.
Grammar Core (Sentence Structures & Tenses),ܐܠܘ ܫܡܥܬ ܡܠܟܐ، ܠܐ ܛܥܝܬ ܒܐܘܪܚܐ.
Grammar Core (Sentence Structures & Tenses),ܟܕ ܐܬܝܢ ܐܘܪܚܐ، ܗܘ ܡܨܠܐ ܗܘܐ ܒܥܕܬܐ.
Grammar Core (Sentence Structures & Tenses),ܢܗܘܐ ܠܢ ܙܒܢܐ ܡܐ ܕܢܫܠܡ ܠܡܦܩܢܐ.
Grammar Core (Sentence Structures & Tenses),ܣܦܪܐ ܐܬܩܪܝ ܘܐܬܦܫܩ ܠܬܠܡܝܕܐ ܒܣܘܪܝܝܐ.
Conversational Data (Real-Life Dialogues & Exchanges),ܡܪܝܡ: ܫܠܡܐ، ܐܝܟ ܐܝܬܝܟ؟ ܝܘܣܦ: ܛܒ ܐܢܐ، ܬܘܕܝ.
Conversational Data (Real-Life Dialogues & Exchanges),ܐܚܐ: ܠܐܝܟܐ ܐܙܠܬ ܝܘܡܢܐ؟ ܚܬܐ: ܠܫܘܩܐ ܘܩܢܝܬ ܦܐܪܐ.
Conversational Data (Real-Life Dialogues & Exchanges),ܡܠܦܢܐ: ܡܢ ܠܐ ܫܠܡ ܦܘܠܚܢܐ؟ ܬܠܡܝܕܐ: ܡܫܠܡ ܐܢܐ ܠܗ ܒܪܡܫܐ.
Conversational Data (Real-Life Dialogues & Exchanges),ܚܒܪܐ: ܬܐ ܢܫܬܐ ܩܗܘܐ ܒܬܪ ܦܘܠܚܢܐ. ܚܒܪܬܐ: ܐܢ ܡܣܬܝܥ، ܚܕܝܬ ܐܢܐ.
Conversational Data (Real-Life Dialogues & Exchanges),ܐܡܐ: ܩܪܝܬ ܠܣܒܟ؟ ܒܪܐ: ܐܝܢ، ܘܫܐܠ ܒܫܠܡܟ.
Conversational Data (Real-Life Dialogues & Exchanges),ܐܣܝܐ: ܐܝܟܐ ܡܚܫ ܠܟ؟ ܟܪܝܗܐ: ܒܪܝܫܝ ܘܒܓܪܡܝ.
Conversational Data (Real-Life Dialogues & Exchanges),ܙܒܢܐ: ܒܟܡܐ ܗܘ ܗܢܐ ܣܦܪܐ؟ ܬܓܪܐ: ܒܚܡܫܐ ܕܝܢܪܝܢ، ܘܐܝܬ ܠܗ ܡܘܙܠܐ.
Conversational Data (Real-Life Dialogues & Exchanges),ܫܒܒܐ: ܫܡܥܬ ܩܠܐ ܒܠܠܝܐ؟ ܫܒܒܬܐ: ܐܝܢ، ܟܠܒܐ ܗܘܐ ܒܚܨܪܐ.
Conversational Data (Real-Life Dialogues & Exchanges),ܪܒܝ: ܠܐ ܬܕܚܠ، ܢܬܢܐ ܠܟ ܥܘܕܪܢܐ. ܬܠܡܝܕܐ: ܚܘܒܐ ܪܒܐ ܠܟ.
Conversational Data (Real-Life Dialogues & Exchanges),ܐܒܐ: ܡܛܝܒ ܐܢܬ ܠܡܐܙܠ؟ ܒܪܬܐ: ܥܕܟܝܠ ܠܐ، ܒܥܝܐ ܐܢܐ ܚܕ ܪܒܥ ܫܥܐ.
Code-Switching & Multilingualism,ܒܬܪ ܡܝܬܝܢܓ ܢܫܕܪ ܠܟ ܐܝܡܝܠ ܥܡ ܢܣܟܐ ܚܕܬܐ.
Code-Switching & Multilingualism,ܒܫܘܩܐ ܐܡܪ ܠܝ ܚܒܪܝ ܕܗܢܐ ܦܪܘܓܪܐܡ ܥܒܕ ܛܒ.
Code-Switching & Multilingualism,ܣܪܝܩܐ ܗܘܬ ܒܛܪܝܐ ܕܠܦܬܘܦ، ܡܛܠ ܗܢܐ ܣܟܪܢ ܟܠܐܣ ܕܐܘܢܠܐܝܢ.
Code-Switching & Multilingualism,ܐܒܐ ܐܡܪ: ܦܠܝܙ ܠܐ ܬܫܒܘܩ ܡܚܫܒܐ ܦܬܝܚܐ.
Code-Switching & Multilingualism,ܥܒܕܢ ܠܘܓܝܢ ܠܣܝܣܛܡ ܘܚܙܝܢ ܕܡܢܬܐ ܐܫܬܚܠܦܬ.
Code-Switching & Multilingualism,ܩܪܝܢ ܚܕ ܡܐܡܪܐ ܒܐܢܓܠܝܬ ܘܦܫܩܢܝܗܝ ܠܣܘܪܝܝܐ.
Code-Switching & Multilingualism,ܒܓܘ ܟܠܐܣ ܡܠܦܢܐ ܫܐܠ ܡܢ ܝܕܥ ܡܢܐ ܗܘ ܐܝ ܐܝ.
Code-Switching & Multilingualism,ܠܐ ܫܕܪ ܠܝ ܣܟܪܝܢܫܘܬ ܒܘܘܐܛܣܐܦ، ܫܕܪ ܢܣܟܐ ܒܐܝܡܝܠ.
Code-Switching & Multilingualism,ܒܬܐ ܒܐܪܒܝܬ ܘܒܐܢܓܠܝܬ ܡܟܬܒܐ ܦܣܘܩܐ ܚܕܐ ܒܣܘܪܝܝܐ.
Code-Switching & Multilingualism,ܡܪܟܙ ܩܪܝܬܐ ܒܥܐ ܕܢܣܝܡ ܬܟܬܘܫܐ ܚܕܬܐ ܠܣܝܣܛܡ ܕܬܡܠܝܬܐ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ܡܢ ܩܕܡ ܕܢܫܪܐ ܚܘܙܐ، ܢܒܥܐ ܒܡܕܩܬܐ ܒܟܠ ܦܣܘܩܐ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ܡܕܒܪܢܘܬܐ ܡܘܕܥܐ ܠܦܠܚܐ ܕܙܒܢܐ ܕܟܢܘܫܝܐ ܐܫܬܚܠܦ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ܐܣܝܐ ܒܥܐ ܡܢ ܟܪܝܗܐ ܕܢܕܟܪ ܟܠ ܣܡܡܢܐ ܕܢܣܒ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ܦܘܪܢܣܐ ܕܡܐܙܠܬܐ ܢܬܚܬܡ ܒܝܕ ܡܕܒܪܢܐ ܩܕܡ ܦܠܛܐ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ܒܝܬ ܕܝܢܐ ܩܒܠ ܣܗܕܘܬܐ ܕܐܬܩܝܡܬ ܒܐܘܪܚܐ ܢܡܘܣܝܬܐ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ܡܗܢܕܣܐ ܦܫܩ ܕܐܝܟܢܐ ܡܬܚܙܩ ܓܫܪܐ ܒܩܕܡܝܘܬܐ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",ܒܡܪܟܙܐ ܕܡܚܫܒܐ ܢܛܪܝܢ ܢܣܟܐ ܕܚܠܦܝܢ ܟܠ ܠܠܝܐ.
