Category,Sentence
Grammar Core (Sentence Structures & Tenses),Je vais à l'école tous les jours.
Grammar Core (Sentence Structures & Tenses),Il avait déjà mangé avant que nous arrivions.
Grammar Core (Sentence Structures & Tenses),"Si j'étais riche, je voyagerais autour du monde."
Grammar Core (Sentence Structures & Tenses),La porte sera fermée à 18 heures.
Grammar Core (Sentence Structures & Tenses),Le livre a été écrit par un célèbre auteur.
Grammar Core (Sentence Structures & Tenses),"Ne parle pas si fort, s'il te plaît."
Grammar Core (Sentence Structures & Tenses),Nous aurions dû partir plus tôt.
Grammar Core (Sentence Structures & Tenses),"Quand je suis arrivé, il dormait encore."
Grammar Core (Sentence Structures & Tenses),"Demain, nous irons voir un film."
Grammar Core (Sentence Structures & Tenses),Pourquoi ne viens-tu pas avec nous ?
Conversational Data (Real-Life Dialogues & Exchanges),"- Salut ! Comment ça va ? - Ça va bien, merci, et toi ?"
Conversational Data (Real-Life Dialogues & Exchanges),"- Excusez-moi, où se trouve la gare ? - C'est à deux rues d'ici."
Conversational Data (Real-Life Dialogues & Exchanges),"- Tu veux aller au cinéma ce soir ? - Oui, pourquoi pas !"
Conversational Data (Real-Life Dialogues & Exchanges),"- Je prendrai un café et un croissant, s'il vous plaît."
Conversational Data (Real-Life Dialogues & Exchanges),"- Maman, où est mon sac ? - Il est sur la table, mon chéri."
Conversational Data (Real-Life Dialogues & Exchanges),"- Pardon, pouvez-vous répéter ? - Bien sûr, je disais que la réunion commence à 14h."
Conversational Data (Real-Life Dialogues & Exchanges),"- Tu as fini ton travail ? - Pas encore, mais j'y suis presque."
Conversational Data (Real-Life Dialogues & Exchanges),"- Quel temps fait-il aujourd’hui ? - Il fait beau, mais un peu frais."
Conversational Data (Real-Life Dialogues & Exchanges),"- Est-ce que tu peux me prêter ton stylo ? - Bien sûr, tiens."
Conversational Data (Real-Life Dialogues & Exchanges),"- Je suis désolé, je suis en retard ! - Pas de souci, ça arrive à tout le monde."
Code-Switching & Multilingualism,"J'étais à un meeting et soudain quelqu'un a dit : 'C'est crazy, non ?'"
Code-Switching & Multilingualism,On va au restaurant après le work ?
Code-Switching & Multilingualism,Je suis allé chez le médecin et il m'a dit 'Just relax'.
Code-Switching & Multilingualism,"J'adore regarder les séries en VO, surtout en anglais et en espagnol."
Code-Switching & Multilingualism,Mon boss m'a envoyé un mail : 'On doit brainstormer asap.'
Code-Switching & Multilingualism,Tu veux faire un call ou un chat sur WhatsApp ?
