Categories,Sentences
Grammar Core (Sentence Structures & Tenses),مو هِزِ دِ بازار شون و یک کیلو برنج ُم هاگیفت.
Grammar Core (Sentence Structures & Tenses),تو فردا صحبی دِ مدرسه شو و درسُت بخون.
Grammar Core (Sentence Structures & Tenses),او هر رویی دِه ساعت کاری کِرو.
Grammar Core (Sentence Structures & Tenses),ما امشب دِ خانه نون تازه واپزیم.
Grammar Core (Sentence Structures & Tenses),شما دیروز چرا دِ باغ کار نکِردید؟
Grammar Core (Sentence Structures & Tenses),اِگه بارون بیه، مو دِ کوچه نِشون.
Grammar Core (Sentence Structures & Tenses),کتاب نو دِ کتابخانه گذاشته بِکَ.
Grammar Core (Sentence Structures & Tenses),بِرا م امسال دِ اصفهان کار خواهد کِر.
Grammar Core (Sentence Structures & Tenses),مو مِگا دِه نامه دِ اداره بنویسن.
Grammar Core (Sentence Structures & Tenses),اونا تا ذِنُ جواب نامه نِداده‌ین.
Conversational Data (Real-Life Dialogues & Exchanges),سلام، حالت چِطوره؟ مو هِزِ زیاد خسته بیدُم.
Conversational Data (Real-Life Dialogues & Exchanges),خوبُم، تو دِ بازار چی هاگیفتی؟
Conversational Data (Real-Life Dialogues & Exchanges),یک لیویی اُو د مو ته، راه دور اومدُم.
Conversational Data (Real-Life Dialogues & Exchanges),باشه، اول بشین، بعد چایی گرم واخور.
Conversational Data (Real-Life Dialogues & Exchanges),امشب دِ خانه ما مهمان وا، زود بیا.
Conversational Data (Real-Life Dialogues & Exchanges),نِتونُم زود بیام؛ کارم دِ اداره دیر تموم بو.
Conversational Data (Real-Life Dialogues & Exchanges),پس وقتی رسیدی، د مو خبر ته.
Conversational Data (Real-Life Dialogues & Exchanges),تو ناهار خوردی یا هنوز گرسنه‌ای؟
Conversational Data (Real-Life Dialogues & Exchanges),هنوز نخورده‌م، اما نون و پنیر بسّه.
Conversational Data (Real-Life Dialogues & Exchanges),خدا قوت، فردا دوباره همدیگه بینیم.
Code-Switching & Multilingualism,مو امروز meeting دارُن و بعدش دِ خانه شون.
Code-Switching & Multilingualism,این فایلُ دِ laptop ذخیره کِر، بعد د مو بفرست.
Code-Switching & Multilingualism,بچه‌ها deadline نزدیکه، زودتر کاری کِرید.
Code-Switching & Multilingualism,او دِ بازار گفت price برنج زیاد بالا رفته.
Code-Switching & Multilingualism,برای login اول نام کاربری‌ت بنویس، بعد رمز ته.
Code-Switching & Multilingualism,تو message مو دیدی یا هنوز گوشی‌ت خاموش وا؟
Code-Switching & Multilingualism,ما دِ کلاس online Nayini تمرین کِریم.
Code-Switching & Multilingualism,این report خوب وا، ولی summary کوتاه‌تر بِکَر.
Code-Switching & Multilingualism,دِ chat گروهی کسی جواب نِداد.
Code-Switching & Multilingualism,استاد گفت pronunciation وا دقیق‌تر تمرین کِنیم.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",لطفاً قراردادُ پیش اِز امضا کامل بخونید.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",شرکت ما دِ روز دوشنبه گزارش مالی ارائه کِرو.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",بیمار باید دارو را هر هشت ساعت یک بار واخورَد.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",درخواست شما دِ سامانه ثبت بِکَ و بررسی بو.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",برای امنیت داده‌ها، رمز عبور را دِ کسی نِتهید.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",دادگاه تاریخ جلسه را برای ماه آینده تعیین کِرد.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",مهندس گفت شبکه باید پیش اِز نصب آزمون بو.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",لطفاً رسید پرداخت را همراه پرونده تحویل تهید.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",مدیر پروژه زمان‌بندی تازه را دِ تیم اعلام کِرو.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",در صورت بروز درد شدید، فوری دِ درمانگاه شو.
"Idioms, Proverbs & Cultural Expressions",کاری که از دل برآیَد، دِ دل مردم نشینه.
"Idioms, Proverbs & Cultural Expressions",آدم بی‌صبر، نون گرمُ هم سرد واخورَد.
"Idioms, Proverbs & Cultural Expressions",وقتی اُو از سر گذشت، ترس کم بو.
"Idioms, Proverbs & Cultural Expressions",زبان خوش، در بسته را هم وا کِرو.
"Idioms, Proverbs & Cultural Expressions",هر که دِه بار بیند، یک بار درست داوری کِرو.
"Idioms, Proverbs & Cultural Expressions",نان دِ سفره باشه، دل‌ها نزدیک‌تر بون.
"Idioms, Proverbs & Cultural Expressions",باد اصفهان خبرُ زود دِ کوچه‌ها پخش کِرو.
"Idioms, Proverbs & Cultural Expressions",دست خالی نرو، حتی یک سلام گرم ببر.
"Idioms, Proverbs & Cultural Expressions",درخت که ریشه‌دار بو، از باد نترسه.
"Idioms, Proverbs & Cultural Expressions",چراغ خانه با مهربانی روشن‌تر بو.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: مدرسه کُجا وا؟ جواب: مدرسه دِ سر کوچه وا.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: فردا بازار باز وا؟ جواب: آره، از صحبی باز بو.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: چرا دیر اومدی؟ جواب: راه شلوغ بید و اتوبوس نِرسید.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: این کتاب مال کیه؟ جواب: مال بِرا م وا.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: چِن تا یوز دیمی بنه وا؟ جواب: شاید دِه تا وا.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: اُو سرد وا یا گرم؟ جواب: اُو خنک و پاک وا.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: نامه را فرستادی؟ جواب: نه، هنوز امضا نِشده.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: کِی دِ اصفهان شویم؟ جواب: فردا بعد از ظهر شون.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: غذا آماده وا؟ جواب: هنوز نه، برنج دِ دیگ واپزه.
Question-Answer Pairs (FAQ & Contextual Understanding),سؤال: این کار سخت وا؟ جواب: اگه با هم کِریم، آسون‌تر بو.
Commands & Instructions (Imperative Sentences),در را آرام وا کِر و بچه را بیدار نِکَر.
Commands & Instructions (Imperative Sentences),کتابُ دِ قفسه بالا بگذار.
Commands & Instructions (Imperative Sentences),اول دستت بشور، بعد نون واخور.
Commands & Instructions (Imperative Sentences),دِ مو گوش ته و حرفم قطع نِکَر.
Commands & Instructions (Imperative Sentences),چراغ اتاقُ خاموش کِر.
Commands & Instructions (Imperative Sentences),نامه را پاک و خوانا بنویس.
Commands & Instructions (Imperative Sentences),وقتی رسیدی، دِ خانه خبر ته.
Commands & Instructions (Imperative Sentences),از پله‌ها آهسته تیگ شو.
Commands & Instructions (Imperative Sentences),این جمله را دوباره با صدای بلند بخون.
Commands & Instructions (Imperative Sentences),برای فردا سه پرسش آماده کِر.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",عبدولو روز سه‌شنبه دِ نایین با علی دیدار کِرو.
