Category,Sentence
Grammar Core (Sentence Structures & Tenses),أنا مشيت السوق امبارح.
Grammar Core (Sentence Structures & Tenses),هو حيجي بكرة.
Grammar Core (Sentence Structures & Tenses),نحن بنقرأ في الجامعة.
Grammar Core (Sentence Structures & Tenses),لو لقيتو، كان حيقول لي.
Grammar Core (Sentence Structures & Tenses),هي ما جات.
Grammar Core (Sentence Structures & Tenses),أنا حأكون شغال بكرة.
Grammar Core (Sentence Structures & Tenses),الكتاب قُري بواسطة أحمد.
Grammar Core (Sentence Structures & Tenses),أنا ما بكتب بالعربي كويس.
Grammar Core (Sentence Structures & Tenses),كان بيمشي كل يوم.
Grammar Core (Sentence Structures & Tenses),لو عندك سؤال، إسألني.
Conversational Data (Real-Life Dialogues & Exchanges),السلام عليكم، عامل شنو؟
Conversational Data (Real-Life Dialogues & Exchanges),والله تمام، إنت كيف؟
Conversational Data (Real-Life Dialogues & Exchanges),ماشي السوق، داير أشتري شوية حاجات.
Conversational Data (Real-Life Dialogues & Exchanges),طيب، قابلني بعدين نشرب شاي.
Conversational Data (Real-Life Dialogues & Exchanges),أكيد، الساعة كم؟
Conversational Data (Real-Life Dialogues & Exchanges),الساعة خمسة كويس؟
Conversational Data (Real-Life Dialogues & Exchanges),ممتاز، بشوفك هناك.
Conversational Data (Real-Life Dialogues & Exchanges),إن شاء الله، ما تتأخر.
Conversational Data (Real-Life Dialogues & Exchanges),ها! جبت الحاجة؟
Conversational Data (Real-Life Dialogues & Exchanges),أيوه، جبت كل شيء من القائمة.
Code-Switching & Multilingualism,أنا ح أمشي البيت وبعدين أعمل login.
Code-Switching & Multilingualism,ال teacher قال لازم نخلص الواجب.
Code-Switching & Multilingualism,الكلاس حيبدأ الساعة 3 sharp.
Code-Switching & Multilingualism,ال file ما كان موجود على ال desktop.
Code-Switching & Multilingualism,عملت upload للصور على Google Drive.
Code-Switching & Multilingualism,هو قال لي send it via WhatsApp.
Code-Switching & Multilingualism,ال network ضعيف اليوم.
Code-Switching & Multilingualism,ممكن نعمل meeting على Zoom؟
Code-Switching & Multilingualism,التيم بتاعي كله online.
Code-Switching & Multilingualism,أنا مشغول بال project الجديد.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",نرجو منكم الحضور في الوقت المحدد للاجتماع.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",يرجى إرسال التقرير قبل نهاية اليوم.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",الطبيب قال إنو الحالة مستقرة حالياً.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",العقد يحتوي على كل الشروط المطلوبة.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",سيتم إرسال إشعار بالفاتورة عبر البريد.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",نحتاج لمراجعة البيانات الفنية.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",تم تسجيل الدخول إلى النظام بنجاح.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",يرجى التأكد من توافق الملفات مع النظام.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",الاجتماع القادم سيكون عن بعد.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",تم تعيين الموظف الجديد هذا الأسبوع.
"Idioms, Proverbs & Cultural Expressions",الفي قلبو على لسانو.
"Idioms, Proverbs & Cultural Expressions",الحي بيكسبك والميت يخلّيك.
"Idioms, Proverbs & Cultural Expressions",إيد على إيد تجدع بعيد.
"Idioms, Proverbs & Cultural Expressions",القرش الأبيض ينفع في اليوم الأسود.
"Idioms, Proverbs & Cultural Expressions",ما كل مرة تسلم الجرة.
"Idioms, Proverbs & Cultural Expressions",الزول بمشي على سمعتو.
"Idioms, Proverbs & Cultural Expressions",الضرب في الميت حرام.
"Idioms, Proverbs & Cultural Expressions",الجار قبل الدار.
"Idioms, Proverbs & Cultural Expressions",العين بصيرة واليد قصيرة.
"Idioms, Proverbs & Cultural Expressions",الخريف بيكشف المخبا.
Question-Answer Pairs (FAQ & Contextual Understanding),إنت من وين؟
Question-Answer Pairs (FAQ & Contextual Understanding),أنا من بحري.
Question-Answer Pairs (FAQ & Contextual Understanding),الساعة كم هسي؟
Question-Answer Pairs (FAQ & Contextual Understanding),الساعة تمانية ونص.
Question-Answer Pairs (FAQ & Contextual Understanding),وين أقرب صيدلية؟
Question-Answer Pairs (FAQ & Contextual Understanding),في واحدة جنب المسجد.
Question-Answer Pairs (FAQ & Contextual Understanding),بتحب الشاي ولا القهوة؟
Question-Answer Pairs (FAQ & Contextual Understanding),بفضل الشاي.
Question-Answer Pairs (FAQ & Contextual Understanding),شنو أحسن مكان تشتري منو خضار؟
Question-Answer Pairs (FAQ & Contextual Understanding),سوق ستة في الحاج يوسف.
Commands & Instructions (Imperative Sentences),أقفل الباب.
Commands & Instructions (Imperative Sentences),أفتح النور.
Commands & Instructions (Imperative Sentences),أكتب اسمك هنا.
Commands & Instructions (Imperative Sentences),أنتظرني برا.
Commands & Instructions (Imperative Sentences),أمشي قدام.
Commands & Instructions (Imperative Sentences),أسمع الكلام.
Commands & Instructions (Imperative Sentences),هات الموية.
Commands & Instructions (Imperative Sentences),لا تلمس دا.
Commands & Instructions (Imperative Sentences),إديهو الكتاب.
Commands & Instructions (Imperative Sentences),وقف العربية.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",أحمد ساكن في أم درمان.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",جامعة الخرطوم من أقدم الجامعات.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",الاجتماع يوم الأحد الجاي.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",شركة زين عندها عروض ممتازة.
