Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ma jelāb Kūolka rāndas ja rāgub līvõ kēļõ igāpǟva.
Grammar Core (Sentence Structures & Tenses),"Sa jelād Rīgõs, bet sinu izā jelīz Sīkrõgõs."
Grammar Core (Sentence Structures & Tenses),Ta lǟb täna kuodõ ja tūlõb tagāz ūomõg.
Grammar Core (Sentence Structures & Tenses),"Mēg jelām rāndakūoḑõs, kus tuļļõb kūolm kalāmīez."
Grammar Core (Sentence Structures & Tenses),"Tēg jelāt jõvāks, ku äd unust līvõ sõnād."
Grammar Core (Sentence Structures & Tenses),Ne jelābõd Latvijõs ja oppõbõd līvõ kēļ pǟgiņ lugdõks.
Grammar Core (Sentence Structures & Tenses),"Ma äb jelā Ventspils, ma jelāb piški kilās."
Grammar Core (Sentence Structures & Tenses),"Sa äd lǟ merõ täna, ku tuļbõb suur tūļ."
Grammar Core (Sentence Structures & Tenses),"Ta jelīz vanās kuodõs, agā nüž ta um jaunõ õpetāj."
Grammar Core (Sentence Structures & Tenses),"Kui mēg vȯļļiz jõvād sõbrād, mēg aitõksim teištõ."
Conversational Data (Real-Life Dialogues & Exchanges),"Tēriņtš, ku sin jāra um täna?"
Conversational Data (Real-Life Dialogues & Exchanges),"Jõvā ūomõg, ma līb rõksõn ja valmõz tūoiz tööks."
Conversational Data (Real-Life Dialogues & Exchanges),"Tienū, sinu abi sǭb min ulzõst mõtlõmõ."
Conversational Data (Real-Life Dialogues & Exchanges),"Äb iļ mis, ma või tūlda veel pierāst."
Conversational Data (Real-Life Dialogues & Exchanges),Kas sa tulād līvõ kēļ klubõ ūodigõn?
Conversational Data (Real-Life Dialogues & Exchanges),"Ma tulāb, ku min jāra lõppõb enne seismõd."
Conversational Data (Real-Life Dialogues & Exchanges),Mis uudõst rāndas? Kalāmīed tõid värskõ kalād.
Conversational Data (Real-Life Dialogues & Exchanges),"Jõvvõ pǟva, kas siin võib istõ?"
Conversational Data (Real-Life Dialogues & Exchanges),"Võtāgid jõvāks, se pāika um vaba."
Conversational Data (Real-Life Dialogues & Exchanges),"Jõvvõ īedõ, mēg rāgubõd edasi ūomõg!"
Code-Switching & Multilingualism,"Ma kirjūtõb līvõ kēļõs, agā fail nimeks jääb dataset.csv."
Code-Switching & Multilingualism,Sa ütļõd tēriņtš ja pēc tam pārlēdzies uz latviešu valodu.
Code-Switching & Multilingualism,Meie projektis um README ingliz kēļõs ja näitõd līvõ kēļõs.
Code-Switching & Multilingualism,Ta küsīz Zoomõs: kas kõik kuulõbõd min?
Code-Switching & Multilingualism,"Rīgõ seminaris räägiti līvõ, latviešu ja English sõnād segamini."
Code-Switching & Multilingualism,Ma sǭb sõnumi: meeting algõb kuolm pǟva pierāst.
Code-Switching & Multilingualism,Tēg võttõd API võtmõ ja kirjūtõd vastusõ līvõ kēļõs.
Code-Switching & Multilingualism,Ne pāndõb Slackõ: palun kontrollõg CSV ridad.
Code-Switching & Multilingualism,"Līvõ õppijäd ütļõbõd tihti hello, bet tagāz tulõb tēriņtš."
Code-Switching & Multilingualism,"Kūolka kohvikus kuulõb līvõ kēļ, latviešu valod ja eesti keel kõrvõks."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Austõtõd partnerõd, mēg saatõbõd teile līgõndõb lepingõ hommõn."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Arst palūb patsiendõ kirjeldõmõ valu ja hingõmõ kiirust.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Tehnilõn raport näitab, et andmõd um korras ja mudel töötab stabiilsõlt."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Kohtõ dokumentõs piab nim, pǟva ja allkirj õiglõlt kirjas vȯlda."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Äri nõupidāmizõs otsustõks, et līvõ kēļ rakendõz vajāb uut sõnastikkõ."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Meditsīnõ broneering um kinnitõd kolmapǟvaks kell kakštuoistõn.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Palun saatkõ arve, kus um märgitõd teenus, hind ja maks."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Õpetāj selgitõb kursusõ nõudmõd ja hindāmizõ kordõ rahuligõlt.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Turv juhend ütļõb, et salasõnā piab vȯlda pikk ja ainulõinõ."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Projektijuht esitab täpsõ ajakava, riskid ja vastutõjad."
"Idioms, Proverbs & Cultural Expressions","Vanād ütļõbõd: ku mer pūgub, kalāmīez kuulõb."
"Idioms, Proverbs & Cultural Expressions","Äb iļ mis um piški sõnā, agā suur rahu südāms."
"Idioms, Proverbs & Cultural Expressions","Kes kēļõ hoiab, se rahvõ mäļõb."
"Idioms, Proverbs & Cultural Expressions","Rānda õpetõb kannatust, ku tuļ jāb vastõ."
"Idioms, Proverbs & Cultural Expressions",Jõvā sõbr um nagu valgõ tuli pimedõs īes.
"Idioms, Proverbs & Cultural Expressions","Kui sõnā läheb merõ, tagāz tulõb ta teizõ kõlaga."
"Idioms, Proverbs & Cultural Expressions",Piški rahv võib kandõ suurõ loulõ.
"Idioms, Proverbs & Cultural Expressions",Ära müü hommõgõ kalā enne ku võrk um merõs.
"Idioms, Proverbs & Cultural Expressions","Kui kuod lõhnab leibõ, siis süda tunneb teed."
"Idioms, Proverbs & Cultural Expressions","Vana kēļ um võti, mis avab uksõd bēriz ajast."
Question-Answer Pairs (FAQ & Contextual Understanding),"Kas līvõ kēļ um Finnic kēļ? Jā, ta kuulub Finnic kēļõd joukõ."
Question-Answer Pairs (FAQ & Contextual Understanding),Kus Kūolka asūb? Kūolka asūb Latvijõ rāndas.
Question-Answer Pairs (FAQ & Contextual Understanding),Mis um tēriņtš? Tēriņtš um tervitõz līvõ kēļõs.
Question-Answer Pairs (FAQ & Contextual Understanding),"Kas ma võin datasetõ vabalt muuta? Jā, ku litsents seda lubāb."
Question-Answer Pairs (FAQ & Contextual Understanding),Miks vajāb NLP mudel mitmõkizid näitõd? Ta õpib parem üldistõmõ.
Question-Answer Pairs (FAQ & Contextual Understanding),Kes võib kontrollõd līvõ lausõd? Kõige parem kontrollõb kõnelej või uurij.
Question-Answer Pairs (FAQ & Contextual Understanding),Millal seminar algõb? Seminar algõb reedel kell kim.
Question-Answer Pairs (FAQ & Contextual Understanding),Kas sõnā um neutraalnõ või tundõline? Sõnā võib vȯlda mõlõmõd kontekstist.
Question-Answer Pairs (FAQ & Contextual Understanding),"Mis vahe um kuod ja kilā? Kuod um kodu, kilā um küla."
Question-Answer Pairs (FAQ & Contextual Understanding),Kuidas küsīd abi viisakõlt? Ütle: palun aita mind selle tööga.
Commands & Instructions (Imperative Sentences),Lugõg se lausõ valjust ja märgikõ tundmatõd sõnād.
Commands & Instructions (Imperative Sentences),"Kirjūtõg vastus līvõ kēļõs, mitte ingliz kēļõs."
Commands & Instructions (Imperative Sentences),Võtāgid jõvāks ja avāgid uus fail kontrolliks.
Commands & Instructions (Imperative Sentences),Ärgõ kordõg sama lausõ kümnõd kõrda.
Commands & Instructions (Imperative Sentences),"Lisa nim, pǟva ja pāika igā NER näitõ juurde."
Commands & Instructions (Imperative Sentences),"Jaga tekst train, dev ja test osadõks."
Commands & Instructions (Imperative Sentences),Parandõg õigekirj enne mudeli treenimist.
Commands & Instructions (Imperative Sentences),Küsīg kasutājõlt üks selgõ küsimõz.
Commands & Instructions (Imperative Sentences),Salvestõg CSV UTF-8 kujul.
Commands & Instructions (Imperative Sentences),Võrdlõg kaks parafraasi ja vali loomuligõm.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Valts Ernštreits kõnõlõb Rīgõs Livonian Institute konverentsil 5. jūnij 2026.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)","Kūolka, Irē ja Sīkrõg um tähtsõd pāikad Livonian Coastõs."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Grizelda Kristiņa mäļõtõks līvõ kēļ lugūdõs ja uurimizõs.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Latvijõ Ülikūol korraldõb līvõ kēļ kursusõ septembõris.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",UNESCO komisjon tunnustõb Livonian Heritage Year tööd 2023. āigastõ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Matīss Rikters esitab automāt tõlkõ mudeli tulemizõd Tartu seminaris.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Liivi Kultuuri Keskus saadab uudizkirja Rīgõst Mazirbõ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Jānis Prints ja Jānis Prints noorõb ilmuztõd loulõd 1845. āigastõ.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ventspils muuseum näitab līvõ rānda fotod augustis.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Karl Pajusalu kirjutõb Salaca līvõd ajaluost ja kēļõst.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ma rõõmustõb, ku kuulõb lapsõd līvõ kēļõs loulõmõ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"See viga teeb mind murelõz, sest andmõd võivad segamini minna."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Uus sõnastik um väga tarbilin ja annab lootust.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ma äb olõ rahul, ku vastus kordõb sama mõtõd."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Kasutāj tänab, sest otsing leidis õige sõnā kiirõlt."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"See lugu tundub vaiknõ, agā sügāv ja südamlik."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Halb ühendõz rikub kohtumizõ ja teeb kõnõ keerulizõks.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Ma olen uhkõ, ku projekt aitõb piškizt kēļõ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Neutraalnõ raport kirjeldõb faktid ilma tugevõ tundõta.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Õppij um väsind, agā ta jätkab rahuligõlt harjutamist."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ma jelāb Kūolkas ja rāgub līvõ kēļõ igāpǟva.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Igāpǟva rāgub ma līvõ kēļõ ja jelāb Kūolkas.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Kūolka kuodõs kasutõb ma līvõ kēļ igā pǟva.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Sa küsīd abi viisakõlt ja saad selgõ vastusõ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Viisakõ küsimõz toob sullõ selgõ vastusõ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Kui sa palūd rahuligõlt, abi tulõb kiiremini."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Projekt vajāb puhtid andmõd ja täpsid sildid.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Täpsid sildid ja puhtad andmõd teevõd projektist paremõ.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Andmõd peavad vȯlda korras, et mudel õpiks õigõlt."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Kui mudel näeb mitmõ sugū lausõd, ta üldistõb parem."
