Category,Sentence
Grammar Core (Sentence Structures & Tenses),Me vidis la hundo en la parko.
Grammar Core (Sentence Structures & Tenses),Ela skribos letro por sua patrino.
Grammar Core (Sentence Structures & Tenses),"Se me havus multa tempo, me irus a la biblioteko."
Grammar Core (Sentence Structures & Tenses),La libro esas legata da la infanti.
Grammar Core (Sentence Structures & Tenses),Me ne vidis vu hierawe.
Grammar Core (Sentence Structures & Tenses),La studento studas la lingui en la universitato.
Grammar Core (Sentence Structures & Tenses),"Quande ela venos, me rakontos la nova."
Grammar Core (Sentence Structures & Tenses),Vu devas studi por la ekzameno.
Grammar Core (Sentence Structures & Tenses),"Se il povus, il helpus vin."
Grammar Core (Sentence Structures & Tenses),La pomo esas manjata da la infanto.
Conversational Data (Real-Life Dialogues & Exchanges),"Saluto, quala esas tua nomo?"
Conversational Data (Real-Life Dialogues & Exchanges),"Me bezonas kafon, ube esas la kafeyo?"
Conversational Data (Real-Life Dialogues & Exchanges),Kiel vu fartas hodie?
Conversational Data (Real-Life Dialogues & Exchanges),Bonvolu diri al me la horo.
Conversational Data (Real-Life Dialogues & Exchanges),Vi havas tre bela hundon!
Conversational Data (Real-Life Dialogues & Exchanges),Kvantakoste esas la pan?
Conversational Data (Real-Life Dialogues & Exchanges),"Me ne komprenas, povus vu ripetar?"
Conversational Data (Real-Life Dialogues & Exchanges),Vi volas iri al la kino dum la sabato?
Conversational Data (Real-Life Dialogues & Exchanges),"Me perdis mea telefono, povus vu helpi me?"
Conversational Data (Real-Life Dialogues & Exchanges),Kien vi volas manjar hodie?
Code-Switching & Multilingualism,"Me havas un chien, sed anke un gato."
Code-Switching & Multilingualism,Ela diris 'I will go to la merkato' hodie.
Code-Switching & Multilingualism,Mi amigo de España venos vizitar me.
Code-Switching & Multilingualism,"La festo estis amusanta, everyone enjoyed it."
Code-Switching & Multilingualism,"Pardonu, me ne komprenas, could you repeat that?"
Code-Switching & Multilingualism,Me skribas en Ido kaj en English samefoye.
Code-Switching & Multilingualism,Vu volas irar al la cinema o al la theatre?
Code-Switching & Multilingualism,Ela diris 'Merci beaucoup' post ricevo di la donaco.
Code-Switching & Multilingualism,Li demandis 'How much does this cost?' en la butiko.
Code-Switching & Multilingualism,Studar pluri lingui esas tre utila.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La kontrakto bezonas firma di la direktor.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La doktoro rekomendas un dieta sana.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","En la kunsido, la direktoro prezentis la nova plano."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La juisto deklaris la verdikto post la proceso.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La firma volas expandar sua merkato en Europa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ela skribis un raporto pri la ekonomia situacion.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bonvolu subskribez la dokumento che la fundo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La banko ne akceptas ti karton.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La avokato konsilis sua kliento ne respondar.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La paciento esas en stabili stato post la operacion.
"Idioms, Proverbs & Cultural Expressions",Ne jugez la libro per sua kovrilo.
"Idioms, Proverbs & Cultural Expressions",Plu facila dirar kam facar.
"Idioms, Proverbs & Cultural Expressions",Me havas tro multa fero en la fajro.
"Idioms, Proverbs & Cultural Expressions","Kiam la kato for, la muso dancas."
"Idioms, Proverbs & Cultural Expressions",Un frapo ne rompas la muro.
"Idioms, Proverbs & Cultural Expressions",Mea amiko esas kiel frato por me.
"Idioms, Proverbs & Cultural Expressions",Ne saltar ante vi vidas la rivero.
"Idioms, Proverbs & Cultural Expressions",Elektar inter Scila e Caribdis.
"Idioms, Proverbs & Cultural Expressions",La esperanto ne lastas pluse un semano.
"Idioms, Proverbs & Cultural Expressions",Mea patrino ofte diras 'Laboro esas oro'.
Question-Answer Pairs (FAQ & Contextual Understanding),Kio esas la plej populara libro en Ido?
Question-Answer Pairs (FAQ & Contextual Understanding),Kiel me povas aprender plu rapide?
Question-Answer Pairs (FAQ & Contextual Understanding),Kio esas la diferenco inter Ido e Esperanto?
Question-Answer Pairs (FAQ & Contextual Understanding),Kiu inventis la lingvo Ido?
Question-Answer Pairs (FAQ & Contextual Understanding),Kial esas importante studar lingui?
Question-Answer Pairs (FAQ & Contextual Understanding),Kion vu pensas pri la nova reformo?
Question-Answer Pairs (FAQ & Contextual Understanding),Kiu film esas la plej bona ci jaro?
Question-Answer Pairs (FAQ & Contextual Understanding),Quando la proximo evento pri Ido okazos?
Question-Answer Pairs (FAQ & Contextual Understanding),Quala esas la utilo di Ido en hodiala mondo?
Question-Answer Pairs (FAQ & Contextual Understanding),Kiel me povas exprimir gratitudo en Ido?
Commands & Instructions (Imperative Sentences),"Venirez a la tablo, la manjo esas preta!"
Commands & Instructions (Imperative Sentences),Bonvolu fermar la pordo.
Commands & Instructions (Imperative Sentences),"Parlez plus malrapide, bonvolu."
Commands & Instructions (Imperative Sentences),Rigardez la signalo ante transirar.
Commands & Instructions (Imperative Sentences),Prenez via sako kaj sekvez me.
Commands & Instructions (Imperative Sentences),Ne tokar la artefaritajo en la muzeo.
Commands & Instructions (Imperative Sentences),"Escribir me un mesa, por favor."
Commands & Instructions (Imperative Sentences),Bonvolu ne fumi en la buso.
Commands & Instructions (Imperative Sentences),Asidiez en la sejo kaj atendez.
Commands & Instructions (Imperative Sentences),"Diriz al me la verito, bonvolu."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Parizo esas la chefurbo di Francia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Einstein esas fama fizikisto.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Olimpialudoj okazos en 2028.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Apple esas un granda teknologia firma.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Shakespeare skribis multa teatri piesi.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Amazon esas granda vendejo en interreto.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",La Mona Lisa esas en la Luvro.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Elisabeth II esas la reghino di Anglia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",NASA esploras la spaco.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Google esas populara serchilo.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me sentas tre felica hodie!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tio esas tre malbona nova...
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me ne certas pri la decido.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Kial me devas facar tio?
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me amas mangar cokolado!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tio esas tute sensenca!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me ne kredas kio just okazas.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tio esas la plej bela loko quon me vidis!
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mea korpo esas tre fatigita.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Me ne scias que pensi pri tio.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me vidis la cano en la parko.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Ela skribos epistolo por sua matro.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Se me havus plida tempo, me irus a la librario."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),La libro estas lektita da la infanti.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Me ne vidis vu pasinte horo.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),La studanto lernas la lingui en la universitato.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Kande ela venos, me diros la informo."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Vu devus studez por la ekzameno.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Se il havus la oportuno, il helpus vin."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),La frukto esas manjata da la infanto.
