Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Во вчерашний день я написал письмо своему другу и отправил его по почте.
Grammar Core (Sentence Structures & Tenses),Сейчас студенты обсуждают новый проект в университете.
Grammar Core (Sentence Structures & Tenses),"Завтра мы поедем в город, чтобы встретиться с учителем."
Grammar Core (Sentence Structures & Tenses),"Если бы у меня было больше времени, я бы изучал язык глубже."
Grammar Core (Sentence Structures & Tenses),"Он не пришёл на встречу, потому что был занят на работе."
Grammar Core (Sentence Structures & Tenses),Дом был построен мастерами в прошлом году.
Grammar Core (Sentence Structures & Tenses),"Когда начался дождь, дети уже играли во дворе."
Grammar Core (Sentence Structures & Tenses),"Я буду работать здесь, пока не закончу исследование."
Grammar Core (Sentence Structures & Tenses),"Если они подготовятся заранее, экзамен будет легче."
Grammar Core (Sentence Structures & Tenses),"Мы редко смотрим телевизор, потому что предпочитаем читать книги."
Conversational Data (Real-Life Dialogues & Exchanges),"— Ты уже поел? — Нет, я только что пришёл домой."
Conversational Data (Real-Life Dialogues & Exchanges),— Почему ты опоздал? — Автобус задержался из-за пробки.
Conversational Data (Real-Life Dialogues & Exchanges),"— Пойдём гулять вечером? — Давай, если погода будет хорошей."
Conversational Data (Real-Life Dialogues & Exchanges),"— Ты слышал новости? — Да, это было неожиданно."
Conversational Data (Real-Life Dialogues & Exchanges),— Где ты работаешь сейчас? — Я устроился в новую компанию.
Conversational Data (Real-Life Dialogues & Exchanges),"— Как прошёл экзамен? — Думаю, я справился неплохо."
Conversational Data (Real-Life Dialogues & Exchanges),"— Поможешь мне с заданием? — Конечно, давай посмотрим вместе."
Conversational Data (Real-Life Dialogues & Exchanges),"— Ты устал? — Немного, но всё в порядке."
Conversational Data (Real-Life Dialogues & Exchanges),— Когда ты вернёшься? — Через пару дней.
Conversational Data (Real-Life Dialogues & Exchanges),— Что ты планируешь делать летом? — Хочу поехать к родственникам.
Code-Switching & Multilingualism,"Сегодня у нас meeting в офисе, поэтому приходи вовремя."
Code-Switching & Multilingualism,Я отправил email клиенту и жду ответа.
Code-Switching & Multilingualism,После работы мы пошли в кафе на coffee.
Code-Switching & Multilingualism,Этот проект требует больше focus и teamwork.
Code-Switching & Multilingualism,"Он сказал, что deadline уже близко."
Code-Switching & Multilingualism,Мы обсуждали budget на следующий месяц.
Code-Switching & Multilingualism,Она изучает marketing и digital технологии.
Code-Switching & Multilingualism,Мне нужно скачать новый software для работы.
Code-Switching & Multilingualism,На конференции говорили о startup культуре.
Code-Switching & Multilingualism,Мы сделали небольшой break перед презентацией.
