Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"N ’ya wu lɔ Adzopé nɔ, yɛ kpa mɛn nɛ sran ɔn."
Grammar Core (Sentence Structures & Tenses),"A ˗yɛ ˗ka nɛ yɔ bɔ, an nɔ fɛɛ kpa ɔn."
Grammar Core (Sentence Structures & Tenses),Ɛ nɛ n yɛ dzhë kɔ nɔ; ɛn bɔ la yí mɔɔn.
Grammar Core (Sentence Structures & Tenses),"ˮVin tshɔ sɛn kɛ nɔ, na wɔn n yɛ gbɛ˗ fɛ."
Grammar Core (Sentence Structures & Tenses),"N ka nɛ n tiɛ Adzopé nɔ, n ba kɔ Alépé fɛ."
Grammar Core (Sentence Structures & Tenses),"A ˗li ˗ka nɔ? N nɔ li, mɛ n sɔ ’mi kpa."
Grammar Core (Sentence Structures & Tenses),Yɛ kpa lɔɔ; ˗ka nɔ bɔ n yɛ pɛ nɔ.
Grammar Core (Sentence Structures & Tenses),"N bɛ wu sɔɔ fɛ, yɛn nɔ ba gbɔɔn yɛ."
Grammar Core (Sentence Structures & Tenses),"Ɛ sɛ nɔ la yí, n yɛ bɔ kɛ mɔ nɔ ɔn."
Grammar Core (Sentence Structures & Tenses),"Na n yɔ kpa nɔ, be˗ nɔ yɛ shë fɛɛ."
Conversational Data (Real-Life Dialogues & Exchanges),"A: A nɔ? B: N nɔ kpa, ɛn a nɔ?"
Conversational Data (Real-Life Dialogues & Exchanges),"A: Wu nɔ fɛɛ? B: Ɛn fɛɛ, mɛ ɛn nɔ tɔ kɛ."
Conversational Data (Real-Life Dialogues & Exchanges),"A: A ba Adzopé ni? B: Ee, n ba tɔn sɔ mɛn."
Conversational Data (Real-Life Dialogues & Exchanges),"A: N yɔ ɛn lɛ? B: Yɔ mɛn nɛ, n sɔ a ’mi."
Conversational Data (Real-Life Dialogues & Exchanges),A: ˮVin nɔ yɛ? B: Wɔn nɔ kɔ sɔkɔl nɔ.
Conversational Data (Real-Life Dialogues & Exchanges),A: Ka nɛ a yɛ sɔɔ? B: N yɛ gbɛ be˗ nɔ.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Sran nɔ ɛn bɔ? B: Ɛn bɔ kpa, mɔn nɔ tɛ."
Conversational Data (Real-Life Dialogues & Exchanges),"A: A kɔ ɔfisi nɔ? B: N kɔ dzhë, mɛ n ba tɛ."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Wɔɔ, n sɔ a! B: N sɔ a yɛn, yɛ kpa."
Conversational Data (Real-Life Dialogues & Exchanges),"A: A yɛn mɔ? B: Mɔ nɔ sɛn, bɔ n tiɛ kpa."
Code-Switching & Multilingualism,"N ba marché nɔ, mɛ n tɔ wu pour la maison."
Code-Switching & Multilingualism,"A checki téléphone nɔ, message dzhë nɛ ɔfisi nɔ."
