Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Nihin ka fapa cu sianginn ah a kal.
Grammar Core (Sentence Structures & Tenses),Zan ah ka nu nih changreu a tuah zo.
Grammar Core (Sentence Structures & Tenses),Thaizing ah bazar ah ka va lai.
Grammar Core (Sentence Structures & Tenses),Ruah a sur ahcun inn chungah kan um lai.
Grammar Core (Sentence Structures & Tenses),Kei cu kawlholh ka chim kho lo.
Grammar Core (Sentence Structures & Tenses),Hna thawh dingah thawngpang cu a ṭialmi a si.
Grammar Core (Sentence Structures & Tenses),Kum tin ah kan chungkhar nih tlangtlawng kan kal tawn.
Grammar Core (Sentence Structures & Tenses),Na rak tel lo caah meeting kong kha na hngal lo.
Grammar Core (Sentence Structures & Tenses),Nan i zuam ahcun eksam nan tluang tein nan pass lai.
Grammar Core (Sentence Structures & Tenses),Hmunthar kan hmuh tikah hlim ngaiin kan i lawm.
Conversational Data (Real-Life Dialogues & Exchanges),"Zeitindah na um, pu; ka dam ko, nangmah zong na dam maw?"
Conversational Data (Real-Life Dialogues & Exchanges),"Zanlei meeting na va phan kho maw, maw ka phone in ka chimh hmasa lai?"
Conversational Data (Real-Life Dialogues & Exchanges),"Ka ra deuh men, bus a tlai caah lam ah ka um rih."
Conversational Data (Real-Life Dialogues & Exchanges),"Hika rawl hi a thaw tuk, tamdeuh na ei ve maw?"
Conversational Data (Real-Life Dialogues & Exchanges),"Na nu a dam maw, ni tampi kan ton lo cang."
Conversational Data (Real-Life Dialogues & Exchanges),"Nihin zan ah kan inn ah ra law, lakphak kan din tiang bia kan ruat lai."
Conversational Data (Real-Life Dialogues & Exchanges),"Khuazei ah dah na um, kei cu bazar lamkap ah ka dir."
Conversational Data (Real-Life Dialogues & Exchanges),"Na ka ngaih lo maw, ni hnih thluan te ka rak kua cang."
Conversational Data (Real-Life Dialogues & Exchanges),"A poi lo, tuahmanh; mah caan hi na lak hna hmasa."
Conversational Data (Real-Life Dialogues & Exchanges),"Kal rih hlah, pa khat a rung phak rih lai."
Code-Switching & Multilingualism,Thaizing morning meeting ah report ka pek lai.
Code-Switching & Multilingualism,Ka phone battery a dih caah online class ka lut kho lo.
Code-Switching & Multilingualism,Project deadline a nai cang i team vialte an i zuam ngai.
Code-Switching & Multilingualism,Bus stop ah ka dir lio i driver nih route a thlen.
Code-Switching & Multilingualism,Supervisor nih email in schedule thar a kan kuat.
Code-Switching & Multilingualism,Lunch break hnu ah training session kan nei ṭhan lai.
Code-Switching & Multilingualism,Hospital appointment ka ngei caah office ka tlai deuh.
Code-Switching & Multilingualism,Weekend ah family video call kan tuah tawn.
Code-Switching & Multilingualism,Ticket booking a dih hnu ah passport le visa ka chek ṭhan.
Code-Switching & Multilingualism,Internet a tlaih lo tikah homework file cu upload a har ngai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Siibawi nih minung zawtnak kong kha ṭha tein a chimh hna.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Biakamnak cakuat cu sign hlanah zulhphung vialte rel dih hmasa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Company buainak report cu zing sang ah director sinah thlen a herh.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Court ah theihternak caah saksi pahnih an rak um lai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Laboratory chungah sample vialte hi fimkhur tein khih a hau.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Engineer nih tikhal le lamsernak ṭhatlonak kha a chek.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rian ngeihmi hna caah salary list le tax cauk cu a dik hrimhrim lai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Zawtnak a tam ahcun siibawi nih damterdan a thlen khawh.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Technical manual chungah machine remhnak lam cu fel tein a ṭial.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Zaangfahnak in application form hi kumhmun le min in khat tuah.
"Idioms, Proverbs & Cultural Expressions",Awka nem nih ruh hmanh a khiah khawh.
"Idioms, Proverbs & Cultural Expressions",Na kalnak lam kip ah Bawipa kha hngalh tuah.
"Idioms, Proverbs & Cultural Expressions","Hngerhte tluk si i zuam, tiah phungthlukbia nih a kan chimh."
"Idioms, Proverbs & Cultural Expressions",Pakhat le pakhat dawtnak he i pehtlaihnak ngeih ding kan si.
"Idioms, Proverbs & Cultural Expressions",Dinnak le biading tuah kha raithawinak nakin a ṭha deuh.
"Idioms, Proverbs & Cultural Expressions",Ralring tein um law hakkauhnak kha i veng.
"Idioms, Proverbs & Cultural Expressions",Miṭhalo cu ruamkainak le porhlawtnak nih a uk hna.
"Idioms, Proverbs & Cultural Expressions",A hngalhmi bia kha dai tein chimh hi miphun ziaza a si.
"Idioms, Proverbs & Cultural Expressions","Hawikom a cheu khat cu biachim lawngah an ṭhahnem, sihmanhsehlaw a fek deuhmi hawikom an um ve."
"Idioms, Proverbs & Cultural Expressions","Fimnak kha ngun bantukin kawl law, thuhmi ro bantukin zul."
Question-Answer Pairs (FAQ & Contextual Understanding),Na min zeitindah a si? Ka min cu Sui Hnin a si.
Question-Answer Pairs (FAQ & Contextual Understanding),Khuazei ah dah na um? Hakha khua ah ka um.
Question-Answer Pairs (FAQ & Contextual Understanding),Zei tikah meeting a thawk lai? Zing suimilam pakuat ah a thawk lai.
Question-Answer Pairs (FAQ & Contextual Understanding),"Na rawltam maw? Ee, ka rawltam ngai."
Question-Answer Pairs (FAQ & Contextual Understanding),Nangmah nih hi biafang hi na hngal maw? A sullam cu caan a si.
Question-Answer Pairs (FAQ & Contextual Understanding),"Bus le car lakah zei dah na duh deuh? Bus ka duh deuh, a man a tlawm deuh."
Question-Answer Pairs (FAQ & Contextual Understanding),Na chuahni zeitik dah a si? September thla ni thum ni ah a si.
Question-Answer Pairs (FAQ & Contextual Understanding),"Hi hmun ah internet a ṭha maw? A ṭha ko, sihmanhsehlaw zanlei ah a tlaih deuh."
Question-Answer Pairs (FAQ & Contextual Understanding),Zawtnak a dam ṭhan kho maw? Siibawi bia zulh ahcun a dam ṭhan kho.
Question-Answer Pairs (FAQ & Contextual Understanding),"Hakha holh cawn hi a har maw? A hramthawk ah a har deuh, sihmanhsehlaw a nuam."
Commands & Instructions (Imperative Sentences),Zaangfahnak in innka hei hung tuah.
Commands & Instructions (Imperative Sentences),"Hi cakuat hi rel hmasa law, hnu ah lehhmah na ṭhut."
Commands & Instructions (Imperative Sentences),"Tuan ah ra kir tuah law, kan bia kan dihter lai."
Commands & Instructions (Imperative Sentences),Fimkhur cang law lam a kan hmu loin hlau hlah.
Commands & Instructions (Imperative Sentences),Computer kha off tuah law charger kha thlak.
Commands & Instructions (Imperative Sentences),Rawl ei hnu ah bawm vialte hi thianghlimter hna.
Commands & Instructions (Imperative Sentences),Meeting hlan ah min vialte hi list chungah ṭial.
Commands & Instructions (Imperative Sentences),Na kedan i phoih law hmun thiang chungah lut.
Commands & Instructions (Imperative Sentences),Cunpek mi data hi copy hlah; source kha tial chih.
Commands & Instructions (Imperative Sentences),Thla kan cam hmasa law hnu ah kan ṭuan ṭhan lai.
Named Entity Recognition (NER) Data,Salai Ceu Bik nih nihin Hakha khua ah ca a relpiak.
Named Entity Recognition (NER) Data,January thla ni sawm pahnih ah Yangon in Hakha ah bus ka cit.
Named Entity Recognition (NER) Data,CACC nih Laiholh orthography kong cawnpiaknak an tuah.
Named Entity Recognition (NER) Data,Falam le Thantlang karlak lam cu ruahsur ruangah a harsa.
Named Entity Recognition (NER) Data,Bible Society of Myanmar nih HCL06 cauk kha a chuahter.
Named Entity Recognition (NER) Data,University of Yangon ah Chin holh kong zirhnak pawl an um ve.
