Categories,Sentences
Code-Switching & Multilingualism,Computer ayaghtuq.
Code-Switching & Multilingualism,Doctor takuyugtuq patient.
Code-Switching & Multilingualism,Email taiguq ublumi.
Code-Switching & Multilingualism,Homework aquyugtuq school-mi.
Code-Switching & Multilingualism,Internet aquyugtuq.
Code-Switching & Multilingualism,Meeting aqaghhaqtuq ublumi.
Code-Switching & Multilingualism,Phone aqaghhaqsimayuq.
Code-Switching & Multilingualism,Project aqaghhaqniaqtuq.
Code-Switching & Multilingualism,Report aquyugtuq office-mi.
Code-Switching & Multilingualism,Teacher qanrutke lesson.
Commands & Instructions,Agayutke!
Commands & Instructions,Aqaghhaq!
Commands & Instructions,Aquyugtuq!
Commands & Instructions,Ayuqunaq!
Commands & Instructions,Ellangqellruuq!
Commands & Instructions,Iglu pagtuq!
Commands & Instructions,Qanrutke!
Commands & Instructions,Taiguq!
Commands & Instructions,Takuyugtuq!
Commands & Instructions,Uqaq!
Conversational Data,"Ayuqunaq, nakuuŋa."
Conversational Data,Cam igguq?
Conversational Data,Ellangqertuq ayuqunaq?
Conversational Data,"Ila, taamatuq."
Conversational Data,"Nakuuŋa, quyana."
Conversational Data,Qakugnguq taiguu?
Conversational Data,Qanuipit?
Conversational Data,Quyana cakneq.
Conversational Data,Taŋa qanrutke.
Conversational Data,Ublumi taiguq.
Formal & Professional Speech,Agayutmek atayutmek.
Formal & Professional Speech,Aŋun aquyugtuq suli.
Formal & Professional Speech,Ayuqunaq qanrutke.
Formal & Professional Speech,Ellangqertuq nakuuŋaruq.
Formal & Professional Speech,Iluaqtuq qanrutkelriit.
Formal & Professional Speech,Iluaqun qanrutke.
Formal & Professional Speech,Qanrutkellruuq ilagii.
Formal & Professional Speech,Quyana cakneq ellangqellriit.
Formal & Professional Speech,Quyana ellangqet.
Formal & Professional Speech,Uqaqtuq nakuuŋaruq.
Grammar Core,Aŋun aqaghhaqngituq.
Grammar Core,Aŋun aqaghhaqniaqtuq.
Grammar Core,Aŋun aqaghhaqsimayuq.
Grammar Core,Aŋun aqaghhaqtek.
Grammar Core,Aŋun aqaghhaqtellruuq.
Grammar Core,Aŋun aqaghhaqtuaq.
Grammar Core,Aŋun aqaghhaqtuq.
Grammar Core,Aŋun aqaghhaqtuqaqa.
Grammar Core,Aqaghhaqpagtuq aŋun.
Grammar Core,Aqaghhaqtuq aŋun.
"Idioms, Proverbs & Cultural Expressions",Aŋun ellangqertuq aniqu.
