Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ihe aha kope ko ʔar mehe.
Grammar Core (Sentence Structures & Tenses),Ihe ahaputar kope kʷer mehe.
Grammar Core (Sentence Structures & Tenses),Aʔe oho karaiwpe kaʔa rupi.
Grammar Core (Sentence Structures & Tenses),Aʔe nuhupiʔikwaw maʔe aʔepe.
Grammar Core (Sentence Structures & Tenses),Zane zaha ʔɨ pe pira pɨhɨkpa.
Grammar Core (Sentence Structures & Tenses),Ne rezapo tembiʔu pɨhaw mehe.
Grammar Core (Sentence Structures & Tenses),Umanoputar ruʔu aipo aʔe.
Grammar Core (Sentence Structures & Tenses),Opoʔo akaʔu aʔe maʔe rehe.
Grammar Core (Sentence Structures & Tenses),Amo awa wiko karaiw romo.
Grammar Core (Sentence Structures & Tenses),"Iʔok ire, oho hɨru ipiaromo."
Conversational Data (Real-Life Dialogues & Exchanges),Maʔe pe ne rupi ko ʔar mehe?
Conversational Data (Real-Life Dialogues & Exchanges),"Ikatu, ihe aha ne rehe we."
Conversational Data (Real-Life Dialogues & Exchanges),"Aipo, ne rera maʔe romo?"
Conversational Data (Real-Life Dialogues & Exchanges),"Hera Zuze, ihe wiko kaʔapehar romo."
Conversational Data (Real-Life Dialogues & Exchanges),Nde ruri pɨhaw mehe aʔepe?
Conversational Data (Real-Life Dialogues & Exchanges),"Aha, ihe ruri pɨhaw mehe nehe."
Conversational Data (Real-Life Dialogues & Exchanges),Emumeʔu ihe pe ne remiapo rehe.
Conversational Data (Real-Life Dialogues & Exchanges),"Aʔe ikatu, zahaputar kok pe."
Conversational Data (Real-Life Dialogues & Exchanges),Nuzapo pixik aʔe; iʔeha rehe we oho.
Conversational Data (Real-Life Dialogues & Exchanges),"Eʔe katu, ihe akwaw katu kurɨ."
Code-Switching & Multilingualism,Ihe amumeʔu relatório ko ʔar mehe Tenetehára pe.
Code-Switching & Multilingualism,Professor uʔe: ezapo atividade nehe.
Code-Switching & Multilingualism,"Aʔe oho reunião pe, upuranu Tenetehára rupi."
Code-Switching & Multilingualism,"WhatsApp rupi, zane zamumeʔu ko maʔe."
Code-Switching & Multilingualism,Ihe aipota backup aguz pupe eʔi técnico.
Code-Switching & Multilingualism,"Maria oho escola pe, karaiw zeʔeg no ukwaw."
Code-Switching & Multilingualism,"Amo awa uʔe ok, zane zaha kurɨ."
Code-Switching & Multilingualism,"Documento pe, her rupi Zuze uzeʔeg."
Code-Switching & Multilingualism,"Internet nuzekok katu, aʔe omumeʔu pɨhaw mehe."
Code-Switching & Multilingualism,"Equipe rehe, zane zanezeʔengatu Tenetehára rupi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tuwihaw omumeʔu karaiw pe tekoha rehe.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Médico uʔe: epɨta katu, ne rete ikatu nehe."
