Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ngai nhtoi shagu shat sha ai.
Grammar Core (Sentence Structures & Tenses),Shi nhtoi ningnan hta Myitkyina zawn de sa na ai.
Grammar Core (Sentence Structures & Tenses),Anhte shana shagu Jinghpaw ga hpe sharin ai.
Grammar Core (Sentence Structures & Tenses),"Nang n-galaw yang, bungli dai n-ngut na ai."
Grammar Core (Sentence Structures & Tenses),"Wa wa sai shaloi, dumsa ni hpe tsun shangun ai."
Grammar Core (Sentence Structures & Tenses),Ndai laika gaw sara ni hte sharin hkam la ai.
Grammar Core (Sentence Structures & Tenses),Shayi gaw nhtoi shagu hka shangun hte nta de wa ai.
Grammar Core (Sentence Structures & Tenses),Ngai shawng de hti ngut sai; ya gaw maram hpe ka ai.
Grammar Core (Sentence Structures & Tenses),"Hkying naw lu yang, anhte hka ga de sa wa na ga ai."
Grammar Core (Sentence Structures & Tenses),"Dai lam gaw grai shalat ai majaw, masha ni lawan wan sa ai."
Conversational Data (Real-Life Dialogues & Exchanges),Nang a mying hpa rai? Ngai a mying Maran rai.
Conversational Data (Real-Life Dialogues & Exchanges),Ngwi pyaw ai shani rai u ga; nang gaw mung ngwi pyaw u.
Conversational Data (Real-Life Dialogues & Exchanges),Nang gara de na rai? Ngai Waingmaw mare na rai.
Conversational Data (Real-Life Dialogues & Exchanges),Hpa majaw nhtoi ni hta n-wa sai? Ngai a nta hta bungli law ai.
Conversational Data (Real-Life Dialogues & Exchanges),"Shat sha ngut sai ni? Ngai sha ngut sai, nang hpe jaw mayu ai."
Conversational Data (Real-Life Dialogues & Exchanges),"Ndai laika hpe lu hti ai ni? Lu hti ai, raitim maram langai n-chye ai."
Conversational Data (Real-Life Dialogues & Exchanges),Nang Jinghpaw ga hpe grai tsun chye ai; ngai gaw sharin nga ai.
Conversational Data (Real-Life Dialogues & Exchanges),Lani hta anhte manau shingra de sa ga; nang mung sa na ni?
Conversational Data (Real-Life Dialogues & Exchanges),"Matsing dum ai rai yang, ngai hpe message shangun rit."
Conversational Data (Real-Life Dialogues & Exchanges),"Hpaji jawng ngut jang, anhte n-gun shaja matu hka tum de sa ga."
Code-Switching & Multilingualism,Ngai Zoom meeting hta Jinghpaw ga hte report shaleng na ai.
Code-Switching & Multilingualism,Nang email hpe ndai shani shana hta shagun rit.
Code-Switching & Multilingualism,Teacher gaw homework hpe Google Classroom hta shang na ngu tsun ai.
Code-Switching & Multilingualism,"Anhte Myanmar ga, Jinghpaw ga, English ga hpe langai hta tsun shaga ai."
Code-Switching & Multilingualism,"Clinic hta appointment lu ai hpang, ngai nang hpe phone shangun na ai."
Code-Switching & Multilingualism,"Online class hta mic hpaw yang, nsen hpe hkat tsun u."
Code-Switching & Multilingualism,Project deadline hta nhtoi lahkawng sha nga ai majaw team yawng lawan wan galaw ga.
Code-Switching & Multilingualism,"Facebook post hta Jinghpaw caption ka ai shaloi, hashtag hpe mung bang ai."
Code-Switching & Multilingualism,Bank transfer receipt hpe screenshot la nna office group hta shangun rit.
Code-Switching & Multilingualism,"GPS n-lu hkra jang, driver hpe Myitkyina market kaw da la ai ngu tsun rit."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kumpani gaw nhtoi ningnan hta mahtai shadan laika hpe shana hta shaleng na ai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ndai hkrang laika hpe hkringdat hta hparan ngut ai hpang sha sha-u ai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Hkungran shalat ai lam ni hpe kanu hukum hta mung hkrang shatai ra ai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Hkang ai masha gaw sara hka nna shayi hpe lani mi naw rest jaw ra ai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Computer system gaw data hpe hpyen ai lam n-sha hte seng ang ai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Shinggyim lam hta hkrat ai masha ni hpe hospital de lawan jaw sa ra ai.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Meeting hta tsun ai mahtai yawng hpe minutes laika hta di ka da rit.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Contract hpe n-ta la yang, tara lam hte mahtai nga na ai."
