Categories,Sentences
Grammar Core (Sentence Structures & Tenses),mi kama tawa tomo mi lon tenpo pini.
Grammar Core (Sentence Structures & Tenses),ona li lukin e tomo sin pi jan pona ona.
Grammar Core (Sentence Structures & Tenses),mi ken ala pali tan noka mi li pakala.
Grammar Core (Sentence Structures & Tenses),jan li wile moku la ona li o moku e kili.
Grammar Core (Sentence Structures & Tenses),tenpo kama la mi wile awen lon tomo.
Grammar Core (Sentence Structures & Tenses),"jan ante li kama, taso mi toki ala e ni."
Grammar Core (Sentence Structures & Tenses),jan li kama tawa sina lon tenpo suno mute la sina pilin seme?
Grammar Core (Sentence Structures & Tenses),mi pilin la sina sona e sona mi.
Grammar Core (Sentence Structures & Tenses),toki pi jan pi kama lili li suli mute tawa mi.
Grammar Core (Sentence Structures & Tenses),mi wile pali e ni tan sina toki.
Conversational Data (Real-Life Dialogues & Exchanges),sina pilin seme lon ni?
Conversational Data (Real-Life Dialogues & Exchanges),mi wile tawa tomo sina. sina ken ala ken?
Conversational Data (Real-Life Dialogues & Exchanges),a! sina jo e kili pona!
Conversational Data (Real-Life Dialogues & Exchanges),o kama sona! jan lili li tawa seme?
Conversational Data (Real-Life Dialogues & Exchanges),tenpo suno ni li pona tawa sina anu seme?
Conversational Data (Real-Life Dialogues & Exchanges),mi pali lon tomo pi jan utala.
Conversational Data (Real-Life Dialogues & Exchanges),sina moku e ni la sina pilin pona anu seme?
Conversational Data (Real-Life Dialogues & Exchanges),"a, jan pona mi! o tawa kansa mi!"
Conversational Data (Real-Life Dialogues & Exchanges),mi sona ala e ona. sina ken toki kepeken toki pona tawa ona?
Conversational Data (Real-Life Dialogues & Exchanges),"mi pilin ike, taso sina toki pona mute tawa mi."
Code-Switching & Multilingualism,mi lukin e music tan YouTube.
Code-Switching & Multilingualism,jan li toki kepeken toki pona la nimi pi 'coffee' li 'kafe'.
Code-Switching & Multilingualism,ona li toki e ni: 'mi wile lunch.'
Code-Switching & Multilingualism,mi ken pali lon office anu lon tomo mi.
Code-Switching & Multilingualism,jan ni li pana e feedback tawa mi.
Code-Switching & Multilingualism,mi mute li wile meeting lon tenpo pimeja.
Code-Switching & Multilingualism,sina lukin e film pi Hollywood lon tenpo pini?
Code-Switching & Multilingualism,jan li tawa restaurant tan ni.
Code-Switching & Multilingualism,"ona li toki: 'I’m good, sina pona?'"
Code-Switching & Multilingualism,o open e file kepeken computer sina.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",mi lukin e ijo lon lawa pi kulupu pi pali suli.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",sina ken ala pali lon nasin lawa pi nasin pona.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",jan sona pi toki lawa li toki kepeken nimi pi pali wawa.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",nasin ni li pana e pali pona tawa jan ale.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",jan pi sona pi lawa sijelo li toki e ni.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",kulupu pi pali pona li wile e toki ante.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",toki lawa pi tomo sona li pona mute.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",pali pi pona lawa li wile nasin ante.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",mi sona e nimi pi lawa mani.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",sona pi jan lawa li suli lon kulupu.
"Idioms, Proverbs & Cultural Expressions",pali e nena pi soweli walo li ike.
"Idioms, Proverbs & Cultural Expressions",moku e kalama li pakala e sona.
"Idioms, Proverbs & Cultural Expressions",kule ala li pona tan suno.
"Idioms, Proverbs & Cultural Expressions",linja li jo e wile lon tenpo kama.
"Idioms, Proverbs & Cultural Expressions",supa li moku e mi lon pali mute.
"Idioms, Proverbs & Cultural Expressions",jan lawa li lape lon sinpin.
"Idioms, Proverbs & Cultural Expressions",ijo wile ala li pana e sona.
"Idioms, Proverbs & Cultural Expressions",nasin mi li wile e ni: mi pilin.
"Idioms, Proverbs & Cultural Expressions",soweli mute li ken ala pali pi jan wan.
"Idioms, Proverbs & Cultural Expressions",toki lili la toki suli li lon.
Question-Answer Pairs (FAQ & Contextual Understanding),sina lon seme? — mi lon tomo mi.
Question-Answer Pairs (FAQ & Contextual Understanding),sina wile e kili seme? — mi wile e kili suwi.
Question-Answer Pairs (FAQ & Contextual Understanding),ona li kama tan seme? — ona li kama tan ma tomo suli.
Question-Answer Pairs (FAQ & Contextual Understanding),tenpo ni li seme? — tenpo suno pi kama pini.
Question-Answer Pairs (FAQ & Contextual Understanding),sina sona e jan ni anu seme? — mi sona ala.
Question-Answer Pairs (FAQ & Contextual Understanding),sina wile pali anu awen? — mi wile pali.
Question-Answer Pairs (FAQ & Contextual Understanding),sina pilin seme lon ni? — mi pilin pona.
Question-Answer Pairs (FAQ & Contextual Understanding),jan li toki e seme? — ona li toki e ijo pi pilin suli.
Question-Answer Pairs (FAQ & Contextual Understanding),sina ken tawa? — ken la mi ken tawa.
Question-Answer Pairs (FAQ & Contextual Understanding),ijo ni li pona anu ike? — mi pilin ni li pona.
Commands & Instructions (Imperative Sentences),o tawa lon tenpo ni!
Commands & Instructions (Imperative Sentences),o moku e kili sina!
Commands & Instructions (Imperative Sentences),o open e lupa!
Commands & Instructions (Imperative Sentences),o awen kepeken pilin pona!
Commands & Instructions (Imperative Sentences),o pana e toki sina!
Commands & Instructions (Imperative Sentences),o toki tawa jan lili!
Commands & Instructions (Imperative Sentences),o kama sona e nimi ni!
Commands & Instructions (Imperative Sentences),o pali kepeken waso ni!
Commands & Instructions (Imperative Sentences),o lukin e mun!
Commands & Instructions (Imperative Sentences),o awen kepeken kulupu sina!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",jan Lisa li lon tomo New York.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",mi tawa ma Kanada lon tenpo mun suno.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ona li lon tomo pi kulupu Sona.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",mi toki tawa jan Luka tan ma Italia.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",tomo sina li sama tomo pi jan Melinda.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",mi awen lon ma tomo Paris.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ona li tawa tawa Google pi sona mute.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",jan Tawa li toki e nimi pi jan Obama.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",mi pali kepeken tomo lawa NASA.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",tenpo sike 2025 li kama lon tenpo kama.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),mi pilin pona tan ni.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ona li toki ike tawa mi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),mi pilin ni li pona mute.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),jan ni li pana e pilin ike.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),mi ken ala pilin pona lon tenpo ni.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),ona li toki e ni kepeken pilin suli.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),mi pilin wawa lon tomo mi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),jan lili li moku e kili. mi pilin pona.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),toki ona li pakala e pilin mi.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),mi pilin nasa lon tenpo suno ni.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),mi wile moku e kili.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),kili li wile moku tawa mi.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),mi pilin ni: kili li pona tawa moku.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),ona li toki e ni: 'moku e kili pona!'
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),kili ni li ken pana e pilin pona.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),jan li toki tawa mi: 'kili o moku!'
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),mi sona e ni: kili ni li suwi mute.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),tenpo suno ni la mi moku e kili.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),sina ken pali e moku pi kili pona.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),mi pilin wile moku kili lon tenpo ni.
