Categories,Sentences
Grammar Core (Sentence Structures & Tenses),मैं रोज सुबह खेत में काम करूँ सूँ।
Grammar Core (Sentence Structures & Tenses),उसने कल स्कूल में भाषण दिया था।
Grammar Core (Sentence Structures & Tenses),वे अगले साल नया घर बनाएँगे।
Grammar Core (Sentence Structures & Tenses),अगर बारिश होती तो हम खेत में जाते।
Grammar Core (Sentence Structures & Tenses),मैंने आज खाना नहीं खाया।
Grammar Core (Sentence Structures & Tenses),चिट्ठी डाकिए द्वारा पहुँचाई गई।
Grammar Core (Sentence Structures & Tenses),जब मैं छोटा था तब गाँव में रहता था।
Grammar Core (Sentence Structures & Tenses),वह अभी पढ़ रहा है और तैयारी कर रहा है।
Grammar Core (Sentence Structures & Tenses),हम पहले ही यह काम पूरा कर चुके हैं।
Grammar Core (Sentence Structures & Tenses),अगर तू मेहनत करेगा तो सफल होगा।
Conversational Data (Real-Life Dialogues & Exchanges),तू आज कहाँ जा रहा सै? मैं बाजार जा रहा सूँ।
Conversational Data (Real-Life Dialogues & Exchanges),के हाल सै भाई? सब बढ़िया सै।
Conversational Data (Real-Life Dialogues & Exchanges),"कल की मीटिंग कैसी रही? बढ़िया रही, सब खुश थे।"
Conversational Data (Real-Life Dialogues & Exchanges),"तूने फिल्म देखी के? हाँ, मजेदार थी।"
Conversational Data (Real-Life Dialogues & Exchanges),"चाय पीएगा के? हाँ, एक कप दे दे।"
Conversational Data (Real-Life Dialogues & Exchanges),तू देर क्यूँ आया? रास्ते में ट्रैफिक था।
Conversational Data (Real-Life Dialogues & Exchanges),"घर में सब ठीक सै के? हाँ, सब बढ़िया सै।"
Conversational Data (Real-Life Dialogues & Exchanges),"आज मौसम बड़ा सुहावणा सै, चल घूमण चलते हैं।"
Conversational Data (Real-Life Dialogues & Exchanges),तेरी तैयारी कैसी चल रही सै? बढ़िया चल रही सै।
Conversational Data (Real-Life Dialogues & Exchanges),"तूने होमवर्क पूरा कर लिया के? हाँ, अभी कर लिया।"
Code-Switching & Multilingualism,आज मेरी online class थोड़ी लेट शुरू हुई।
Code-Switching & Multilingualism,मैंने file download करके email कर दी।
Code-Switching & Multilingualism,कल office में important meeting सै।
Code-Switching & Multilingualism,तू project complete करके report submit कर दे।
Code-Switching & Multilingualism,आज network slow सै इसलिए video call रुक रही सै।
Code-Switching & Multilingualism,Doctor ने कहा regular exercise जरूरी सै।
Code-Switching & Multilingualism,हमने नया software install कर लिया सै।
Code-Switching & Multilingualism,कल interview online platform पर होगा।
Code-Switching & Multilingualism,Customer service ने complaint register कर ली सै।
Code-Switching & Multilingualism,Team ने target achieve कर लिया सै।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया अपनी आवेदन पत्र निर्धारित तिथि से पहले जमा करें।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",अदालत ने मामले की अगली सुनवाई की तारीख तय की है।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",रोगी को नियमित दवा लेने की सलाह दी गई है।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",यह परियोजना तकनीकी मानकों के अनुसार पूरी की जाएगी।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कंपनी ने वार्षिक रिपोर्ट जारी कर दी है।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया अनुबंध की शर्तों को ध्यानपूर्वक पढ़ें।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",विद्यालय प्रशासन ने नई नीति लागू की है।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",बैठक में वित्तीय प्रबंधन पर चर्चा हुई।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",कृपया अपने पहचान पत्र साथ लेकर आएँ।
"Formal & Professional Speech (Business, Legal, Medical, Technical)",चिकित्सक ने विस्तृत जाँच के बाद निदान किया।
"Idioms, Proverbs & Cultural Expressions",उसकी तो नाक कट गई पूरे गाँव में।
"Idioms, Proverbs & Cultural Expressions",वह काम में हाथ साफ कर गया।
"Idioms, Proverbs & Cultural Expressions",मेहनत का फल मीठा होता सै।
"Idioms, Proverbs & Cultural Expressions",आसमान से गिरे और खजूर में अटके।
"Idioms, Proverbs & Cultural Expressions",घर का भेदी लंका ढाए।
"Idioms, Proverbs & Cultural Expressions",दूध का जला छाछ भी फूँक-फूँक कर पीता सै।
"Idioms, Proverbs & Cultural Expressions",जैसा बोओगे वैसा काटोगे।
