Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Anga bazar re gelena.
Grammar Core (Sentence Structures & Tenses),Anga bazar re jaha kana.
Grammar Core (Sentence Structures & Tenses),Anga bazar re jaben.
Grammar Core (Sentence Structures & Tenses),Uni kitap porena.
Grammar Core (Sentence Structures & Tenses),Uni kitap porok kana.
Grammar Core (Sentence Structures & Tenses),Uni kitap porok menk'ena.
Grammar Core (Sentence Structures & Tenses),Ale hor hopon kana.
Grammar Core (Sentence Structures & Tenses),Ale hor hopon menk'ena.
Grammar Core (Sentence Structures & Tenses),Ina dakena menk'ena.
Grammar Core (Sentence Structures & Tenses),Ina dakena kana.
Conversational Data (Real-Life Dialogues & Exchanges),"Chena, chando kana?"
Conversational Data (Real-Life Dialogues & Exchanges),"Anga bhalo achi, menk' kana?"
Conversational Data (Real-Life Dialogues & Exchanges),"Chena, tumi kothay jaha?"
Conversational Data (Real-Life Dialogues & Exchanges),Anga skul re jaha kana.
Conversational Data (Real-Life Dialogues & Exchanges),Aji sanam re dekha hoba.
Conversational Data (Real-Life Dialogues & Exchanges),Tor kam kemon cholok kana?
Conversational Data (Real-Life Dialogues & Exchanges),Anga aj bazar re gelena.
Conversational Data (Real-Life Dialogues & Exchanges),Tor ghare sab bhalo to?
Conversational Data (Real-Life Dialogues & Exchanges),Ale aj rati re katha kana.
Conversational Data (Real-Life Dialogues & Exchanges),"Chena, tor nam kana?"
Code-Switching & Multilingualism,Anga meeting re late helena.
Code-Switching & Multilingualism,Aji office re important kam achena.
Code-Switching & Multilingualism,Tor phone charge achena?
Code-Switching & Multilingualism,Anga report kal submit kana.
Code-Switching & Multilingualism,Uni project re kaj korena.
Code-Switching & Multilingualism,Ale team re discussion helena.
Code-Switching & Multilingualism,Tor email aj check kana.
Code-Switching & Multilingualism,Aji training session bhalo helena.
Code-Switching & Multilingualism,Manager aj meeting dakena.
Code-Switching & Multilingualism,Ale schedule kal change kana.
Formal & Professional Speech,Apan re anurodh kana je report aj jama kana.
Formal & Professional Speech,Hospital re rogiko turant sahajyo darkar.
Formal & Professional Speech,Company re nutun niyam aj lagu kana.
Formal & Professional Speech,School re sab student somoy re asena darkar.
Formal & Professional Speech,Meeting kal sakal das baje arambh hoba.
