Category,Sentence
Grammar Core (Sentence Structures & Tenses),Mañana iré al supermercado si no llueve.
Grammar Core (Sentence Structures & Tenses),Ayer comí mangú con queso y salami.
Grammar Core (Sentence Structures & Tenses),"Si tuviera dinero, viajaría a Punta Cana."
Grammar Core (Sentence Structures & Tenses),La comida fue preparada con mucho amor.
Grammar Core (Sentence Structures & Tenses),¿Por qué no terminaste tu tarea anoche?
Grammar Core (Sentence Structures & Tenses),Voy a comprar pan y queso para la cena.
Grammar Core (Sentence Structures & Tenses),No sé si él vendrá mañana o no.
Grammar Core (Sentence Structures & Tenses),Los carros fueron reparados la semana pasada.
Grammar Core (Sentence Structures & Tenses),Quisiera que me trajeras un café.
Grammar Core (Sentence Structures & Tenses),No voy a la playa porque está lloviendo.
Conversational Data (Real-Life Dialogues & Exchanges),"—¿Qué lo qué? —Tranquilo, manín. ¿Y tú?"
Conversational Data (Real-Life Dialogues & Exchanges),"—Mami, ¿puedo salir? —No, tienes que hacer la tarea."
Conversational Data (Real-Life Dialogues & Exchanges),"—Hermano, ¿cuánto cuesta ese jugo? —Cincuenta pesos, primo."
Conversational Data (Real-Life Dialogues & Exchanges),"—¿Te gusta la bachata? —Claro, me encanta Romeo Santos."
Conversational Data (Real-Life Dialogues & Exchanges),"—¿Qué hay pa' comer? —Arroz, habichuelas y pollo guisado."
Conversational Data (Real-Life Dialogues & Exchanges),"—Oye, dime algo, ¿qué planes tienes pa’l finde?"
Conversational Data (Real-Life Dialogues & Exchanges),"—Voy pa’ la playa con los muchachos, ¿te animas?"
Conversational Data (Real-Life Dialogues & Exchanges),"—Fua, hace un calor del diablo hoy, ¿no crees?"
Conversational Data (Real-Life Dialogues & Exchanges),—Me fui a pie porque no pasaba ninguna guagua.
Conversational Data (Real-Life Dialogues & Exchanges),"—Se dañó el inversor, estamos sin luz otra vez."
Code-Switching & Multilingualism,Voy a coger un break antes de seguir trabajando.
Code-Switching & Multilingualism,"Ese tipo es un true hustler, no para de trabajar."
Code-Switching & Multilingualism,"Mami, ¿me puedes comprar un cake para mi birthday?"
Code-Switching & Multilingualism,"Oye, vamos a hacer un meet-up en el colmado."
Code-Switching & Multilingualism,Tienes que aprender a manejar el customer service.
Code-Switching & Multilingualism,Ella es la CEO de una startup en Santo Domingo.
Code-Switching & Multilingualism,Déjame checkear mi email antes de salir.
