Categories,Sentences
Grammar Core (Sentence Structures & Tenses),M ngu a luumun kpishi ve nyian ga.
Grammar Core (Sentence Structures & Tenses),"Or u eren ga, kpa or cii kpishi."
Grammar Core (Sentence Structures & Tenses),Yô u yem sha u dedoo ga.
Grammar Core (Sentence Structures & Tenses),"Se m yiman, m ba kwagh u dedoo."
Grammar Core (Sentence Structures & Tenses),Ava a yi nagh kpishi ga.
Grammar Core (Sentence Structures & Tenses),Ishima i kenger ka tar kpishi ve u aondo.
Grammar Core (Sentence Structures & Tenses),"U dedoo u tsav ga, kpa u ker kpishi."
Grammar Core (Sentence Structures & Tenses),"M ngu a va, m ka yila kwagh ve ga."
Grammar Core (Sentence Structures & Tenses),"Ka i eren kpishi ma, m zua aondo."
Grammar Core (Sentence Structures & Tenses),Ambe u mom kpishi se m a wan mo.
Conversational Data (Real-Life Dialogues & Exchanges),"Mmem, u ngu vane sha?"
Conversational Data (Real-Life Dialogues & Exchanges),M ngu mlu u ikyese; we na?
Conversational Data (Real-Life Dialogues & Exchanges),"Yese, m va mo, kpa traffic a kumen ve sha."
Conversational Data (Real-Life Dialogues & Exchanges),"Ka u nyior tom kpa, mehemen m hen u sha."
Conversational Data (Real-Life Dialogues & Exchanges),A ôndo; m ba kôr mlu cii.
Conversational Data (Real-Life Dialogues & Exchanges),U yiman ka ve Makurdi kpa ayange ka?
Conversational Data (Real-Life Dialogues & Exchanges),"Ishima ior a va tswen; m lu gaa, kpa m yila mo."
Conversational Data (Real-Life Dialogues & Exchanges),"Toe mlu u sha, m dedoo yese man or m kera?"
Conversational Data (Real-Life Dialogues & Exchanges),"Yese, se ka u kera, zungwe na a kara mo."
Conversational Data (Real-Life Dialogues & Exchanges),"Kwagh u er ga i mbaahan kpishi, kpa i va tswen."
Code-Switching & Multilingualism,"M cii assignment ga, kpa deadline a ve ayange atar."
Code-Switching & Multilingualism,"Or a send email ga, kpa m ka reply cii."
Code-Switching & Multilingualism,"Campus i sha, lecture a yô kpishi ve nine o'clock."
Code-Switching & Multilingualism,"M ngu online, kpa network a kera sha."
Code-Switching & Multilingualism,Team u yila meeting ga se lunch time a dedoo.
Code-Switching & Multilingualism,"Doctor a ngohol prescription, kpa pharmacy i lu mo."
Code-Switching & Multilingualism,"Project u sha a iyiav, kpa budget a hungwa."
Code-Switching & Multilingualism,"Receptionist a call m ga, kpa m ngu outside."
Code-Switching & Multilingualism,"Student msen a download file, kpa laptop i kera."
Code-Switching & Multilingualism,Manager a er feedback ga se report i lu dedoo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Mbaior u ofis, m sole u ishua shima na man u cii kpishi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ka mlu u lwam u ishua u sha, ver u yoho kpishi cii."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Doctor a eren ga man msen a kôr agbo se u hange jigh.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Msen a lu hospital ga se ayange atya man a tsô u aondo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Advocate a iv ainen ga man u dedoo u sha a lu kera.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Engineers a wan system u ityo ga man data i kôr kpishi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Bank i soo customer ve eren ga ka account i a zua.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Committee i yila report ga man a taver gbenda u dedoo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Technician a hemban machine ga kpa a pine pande u kera.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Director a ngohol policy ve or a dedoo tom se inyambee.
"Idioms, Proverbs & Cultural Expressions","Ishima ior a ijigh ior, ka or a kumen shima ga, yô a taver mo."
"Idioms, Proverbs & Cultural Expressions","Ka nyian a yenge, u aondo a ka mom mo."
"Idioms, Proverbs & Cultural Expressions","Or a kpen u sha se inja, kpa a zua u sha se ihen ga."
"Idioms, Proverbs & Cultural Expressions","Kwagh a lu se ka i ôr ior ga, a dedoo se gbenda."
"Idioms, Proverbs & Cultural Expressions","Ka msen a er tom kpishi, mzehemen a sen aôndo mo."
"Idioms, Proverbs & Cultural Expressions",U dedoo u lu se aondo ve a ngohol ior ga.
"Idioms, Proverbs & Cultural Expressions","Ka a lu ve unyam ga, or a nyior zough kpishi."
"Idioms, Proverbs & Cultural Expressions","Ijôgh i lu ve tsue a yiman, kpa a hange ior kpishi."
"Idioms, Proverbs & Cultural Expressions","Ka or a guan u sha kpishi, kwagh a va na mo."
"Idioms, Proverbs & Cultural Expressions","Shima vihi a sokaa, kpa shima msen a yiman kpishi."
Question-Answer Pairs (FAQ & Contextual Understanding),Iwua ior Tiv i ngu shange?
Question-Answer Pairs (FAQ & Contextual Understanding),Mbata a eren ga se ichongo ior a tswen ga?
Question-Answer Pairs (FAQ & Contextual Understanding),"Yese, market i yila ayange ka se kar u sha."
Question-Answer Pairs (FAQ & Contextual Understanding),U sha u dedoo lu shange ka msen a cii exam kpishi?
Question-Answer Pairs (FAQ & Contextual Understanding),"Msen a fan zwa amenger, cii kpishi, kpa a yiman u yenge."
Question-Answer Pairs (FAQ & Contextual Understanding),Shange se m ka zua form u registration?
Question-Answer Pairs (FAQ & Contextual Understanding),U ka zua form u sha sha office u admissions.
Question-Answer Pairs (FAQ & Contextual Understanding),"Yese, doctor a lu mo ayange ka ga?"
Question-Answer Pairs (FAQ & Contextual Understanding),"Doctor a lu mo, kpa u fan gema card u sha."
Question-Answer Pairs (FAQ & Contextual Understanding),Kwagh u yiman man m ka eren Tiv kpishi lu angbian?
Commands & Instructions (Imperative Sentences),"Nyian a kar, gema ibua i sha cii."
Commands & Instructions (Imperative Sentences),Yila ve sha kpishi kpa kera u sha.
Commands & Instructions (Imperative Sentences),"Er ken cii, zua ishua, kpa kôr mo se table."
Commands & Instructions (Imperative Sentences),Yiman u dedoo u sha kpishi kpa taver gbenda.
Commands & Instructions (Imperative Sentences),Hen mlu u ishua u sha se email cii.
Commands & Instructions (Imperative Sentences),Ngohol ibua i nyam kpa cii se m dedoo.
Commands & Instructions (Imperative Sentences),Tsô door u sha kpishi man anyam a vese ga.
Commands & Instructions (Imperative Sentences),Guan msen u sha ishua kpa taver mmo.
Commands & Instructions (Imperative Sentences),Cii sentence u sha nahan kpa kpaa error ior.
Commands & Instructions (Imperative Sentences),"Va mo ngwa, se meeting i ba yila cii."
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Dooshima Aondo a yila meeting se Makurdi ayange 12 March 2026.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",University of Mkar i yila seminar se Gboko ga se Friday.
