Categories,Sentences
Grammar Core (Sentence Structures & Tenses),An gi nyithindo ka ochamo chiemo e ot.
Grammar Core (Sentence Structures & Tenses),Ne achamo chiemo ma mit e piny ndalo angwen.
Grammar Core (Sentence Structures & Tenses),Abiro dhi Kisumu kiny e suba.
Grammar Core (Sentence Structures & Tenses),"Ka bed ni ibiro, wabiro winjo weche ma manyalo loko piny."
Grammar Core (Sentence Structures & Tenses),Ok atieko tichne nikech ne atuo matek.
Grammar Core (Sentence Structures & Tenses),Bukni osedhi ka onge ngʼato ma ongʼeyo kama nitie.
Grammar Core (Sentence Structures & Tenses),Jo ma osekawo nyithindo biro duogo kiny.
Grammar Core (Sentence Structures & Tenses),Ne wadhi kanyo mondo wanyis kaka tim ber.
Grammar Core (Sentence Structures & Tenses),Asebedo ka asomo buk mar siasa e odiechiengʼni.
Grammar Core (Sentence Structures & Tenses),Chiemo nitie ka oseket gi dhok maber.
Conversational Data (Real-Life Dialogues & Exchanges),A: Idhi kanye kawuono? B: Adhi dala mar wuonwa mondo anyis wach.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Isechamo? B: Erokamano, asechamo maber."
Conversational Data (Real-Life Dialogues & Exchanges),A: Angʼo ma osekawo ndalo mangʼeny? B: Tich e ofis ema osebedo matek.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Ibiro kiny? B: Ee, abiro ka odhi chiengʼ."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Mano en wach adiera? B: Ee, en adiera ahinya."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Iwinjo wach mar somo? B: Ok ango, inyisa koso?"
Conversational Data (Real-Life Dialogues & Exchanges),"A: Dhi kanyo sani! B: Ok, abiro bangʼe matin."
Conversational Data (Real-Life Dialogues & Exchanges),A: Ber ahinya! B: Erokamano ahinya.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Wabiro bedo gi kwayo? B: Ee, wabiro keto chenro."
Conversational Data (Real-Life Dialogues & Exchanges),A: Angʼo ma idwaro? B: Adwaro puodho matin gi pi.
Code-Switching & Multilingualism,Abiro attend meeting e ofis kiny ka chiengʼ.
Code-Switching & Multilingualism,Ne wan gi deadline maduongʼ mar project ma otieko kawuono.
Code-Switching & Multilingualism,Manager oseketo target manyalo temo jothurwa.
Code-Switching & Multilingualism,Adwaro feedback mari kuom report ma asefwenyo.
Code-Switching & Multilingualism,Waseplan tich mar community event e Kisumu.
Code-Switching & Multilingualism,Team wa owinjo challenge ma owuok e market.
Code-Switching & Multilingualism,Waseapprove budget mar mwaka manyien.
Code-Switching & Multilingualism,Oseconfirm appointment gi daktari e hospital.
Code-Switching & Multilingualism,Adhi submit form ka system osebedo open.
Code-Switching & Multilingualism,Customer osekwayo refund nikech service ne ok ber.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wachni omedore ka ngʼato owinjo maber e kaka otimo tich.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Gik ma ok oyudre e kar tich nyalo kawo chandruok maduongʼ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nyithindo manyien nyalo somo gi teko ka gin gi konyruok maber.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rapar ma otimore nyalo dwoko piny ka onge yiero maber.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Daktari owuoyo gi joma tich kuom yore mar yudo konyruok.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rapar mar chike ok nyal bedo gi yath madier.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ofis oseketo chike manyien mondo oyud ber mar oganda.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ngʼato ma oyie chike biro yudo konyruok mar achiel.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rapar ma osebedo e puothe nyalo kelo hinyruok.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Yore mag puonj nyalo konyo jopuonj mondo omed yore mag ngʼeyo.
"Idioms, Proverbs & Cultural Expressions",Piny owangʼore gi piny ma oromo.
"Idioms, Proverbs & Cultural Expressions",Chiengʼ ma ber ok oromo ka onge tich maber.
"Idioms, Proverbs & Cultural Expressions",Ngʼato ma ok ohero puonj ok nyal winjo dhok mar rieko.
"Idioms, Proverbs & Cultural Expressions",Pi ok odonjo e got ka onge yath.
"Idioms, Proverbs & Cultural Expressions",Ngʼato ma owinjo rieko ok jowi puodho.
"Idioms, Proverbs & Cultural Expressions",Nyithindo ok nyal duto ka onge jodongo.
"Idioms, Proverbs & Cultural Expressions",Wangʼ ka ok owinjo ok nyal ngʼeyo.
"Idioms, Proverbs & Cultural Expressions",Ngʼato ma olok piny nyalo yudo ber.
"Idioms, Proverbs & Cultural Expressions","Teko ok en gi duto, rieko ema oyudo yiero."
"Idioms, Proverbs & Cultural Expressions",Japuonj maber en ler ma ok ogoyo.
Question-Answer Pairs (FAQ & Contextual Understanding),Angʼo ma ibiro timo kiny? Abiro dhi puothe kiny.
Question-Answer Pairs (FAQ & Contextual Understanding),"Kanyo nitie daktari? Ee, nitie daktari achiel e hospital."
Question-Answer Pairs (FAQ & Contextual Understanding),Angʼo ma omiyo iparo kamano? Nikech ne awinjo wachno gi wangʼna.
Question-Answer Pairs (FAQ & Contextual Understanding),En angʼo ma osekawo ndalo mangʼeny? Tich mar somo ema osekawo ndalo.
Question-Answer Pairs (FAQ & Contextual Understanding),"Idwaro konyruok? Ee, adwaro konyruok matin."
Question-Answer Pairs (FAQ & Contextual Understanding),Kama nitie suq maduongʼ? Nitie e dier dala.
Question-Answer Pairs (FAQ & Contextual Understanding),Angʼo ma oyudo jothurwa? Oyudo nyaluo mar tich maber.
