Categories,Sentences
1. Grammar Core (Sentence Structures & Tenses),म्हें रोज सबेरे खेत जावूं।
1. Grammar Core (Sentence Structures & Tenses),काल म्हें मंडी में गेहूं बेचवा गयो।
1. Grammar Core (Sentence Structures & Tenses),आज वह घर पर रोटी बना री है।
1. Grammar Core (Sentence Structures & Tenses),थूं समय पे आवेगो तो काम जल्दी पूरो होसी।
1. Grammar Core (Sentence Structures & Tenses),"अगर पानी बरसतो, तो बीज आज बोई दिता।"
1. Grammar Core (Sentence Structures & Tenses),दूकान सांझ तक बंद कर दी जासी।
1. Grammar Core (Sentence Structures & Tenses),"म्हें आज बैठक में नी जावूं, क्यूँकि तबियत ठीक नी है।"
1. Grammar Core (Sentence Structures & Tenses),बालकां ने पाठ ध्यान सूं पढ़ायो गयो।
1. Grammar Core (Sentence Structures & Tenses),हम बरसों सूं इंदौर में रह्या छी।
1. Grammar Core (Sentence Structures & Tenses),"तू बोलतो रह्यो, पण कोई सुनतो नी रह्यो।"
2. Conversational Data (Real-Life Dialogues & Exchanges),"रमेश बोल्यो, “चाय पीसी?” सीता बोली, “हाँ, पण चीनी ओछी राखजो।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"माँ ने पूछ्यो, “भोजन कर लियो?” बेटो हँस के बोल्यो, “थोड़ी देर में करूं।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"दुकानदार बोल्यो, “कितना तौलूं?” ग्राहक कह्यो, “आधा किलो सेव दे दो।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"बस में कंडक्टर पूछे, “कहाँ उतरसी?” मुसाफिर बोल्यो, “राजवाड़ा पे रोकजो।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"दोस्त ने कह्यो, “आज गरबा देखवा चालसी?” म्हें बोल्यो, “काम पूरो हो जाय तो चालूं।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"दादी बोली, “धीरे बोल, नान्हो बालक सुत्यो है।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"पड़ोसी पूछे, “कुआँ में पानी आवे है?” काका कहे, “आवे है, पण ओछो है।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"शिक्षक बोल्या, “सवाल समझ आयो?” छोरी बोली, “हाँ गुरुजी, अब लिखूं?”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"भाई ने फोन पे कह्यो, “म्हें दस मिनट में पहुँचूं।” बहन बोली, “ठीक है, बाहर इंतजार करूं।”"
2. Conversational Data (Real-Life Dialogues & Exchanges),"मेहमान बोल्या, “माळवी में बात करो, सुनवा में मजो आवे।”"
3. Code-Switching & Multilingualism,"आज office में meeting लंबी चली, इसलिए म्हें देर सूं घर आयो।"
3. Code-Switching & Multilingualism,थारा phone में network नी आवे तो Wi-Fi जोड लेजो।
3. Code-Switching & Multilingualism,"म्हने online payment कर दियो, अब receipt भेजजो।"
3. Code-Switching & Multilingualism,छोरा ने homework पूरा कर्यो पण file upload करवी भूल गयो।
3. Code-Switching & Multilingualism,"मंडी में rate ठीक मिल्यो, इसलिए किसान खुश हो गया।"
3. Code-Switching & Multilingualism,Doctor ने कह्यो कि medicine समय पे लेजो अने आराम करजो।
3. Code-Switching & Multilingualism,"आज traffic भारी है, तूं bypass सूं आवे तो जल्दी पहुँचसी।"
3. Code-Switching & Multilingualism,"म्हारी team ने नया app बनायो, जे माळवी सीखवा में मदद करसी।"
3. Code-Switching & Multilingualism,कृपा कर deadline पेला report submit कर द्यो।
3. Code-Switching & Multilingualism,"माँ बोली, “Lunch pack कर लियो, बाहर junk food मत खाजो।”"
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)","कृपा कर आवेदन पत्र में सही नाम, पता अने तारीख साफ-साफ लिखजो।"
