Categories,Sentences
1. Grammar Core (Sentence Structures & Tenses),Ne’ niyoh ni’ gagwe:göh ëgatga:nye:’ o:nëh.
1. Grammar Core (Sentence Structures & Tenses),Agatga:nye:’ ne:’ gëh ya’diwagë’öh.
1. Grammar Core (Sentence Structures & Tenses),Ho’ gatga:nye:’ ne’ hëdwënö’ ne’ o:nëh.
1. Grammar Core (Sentence Structures & Tenses),Ësatga:nye:’ gi’ ne’ sga:dë’?
1. Grammar Core (Sentence Structures & Tenses),Ta:satga:nye’ hne:’ ne’ ëhsëh niyö’?
1. Grammar Core (Sentence Structures & Tenses),De’ëhsatga:nye’ dah ne’ o:nëh.
1. Grammar Core (Sentence Structures & Tenses),Ne’ ëhsëh hadiwë:nö:’ ëyögwa:dih.
1. Grammar Core (Sentence Structures & Tenses),Ne’ onëh ga:dë’ niyö’ ne’ wa’ötkë’ta’.
1. Grammar Core (Sentence Structures & Tenses),Ëyö:gwe’ ne’ shögwa:yë’da’ ne’ ëhsëh.
1. Grammar Core (Sentence Structures & Tenses),Agwadënö:nyö’ ne’ ëyögwa:nö’ ne’ o:nëh.
2. Conversational Data (Real-Life Dialogues & Exchanges),"— Nya:wëh sgë:nö’. — Ëh, sgë:nö’ ni’ geh."
2. Conversational Data (Real-Life Dialogues & Exchanges),— De’ë ni:s sya:soh? — Jöhny ni’ gya:soh.
2. Conversational Data (Real-Life Dialogues & Exchanges),— Do: niyöhsda’ë:h? — Gëh niyöhsda’ë:h ne’ o:nëh.
2. Conversational Data (Real-Life Dialogues & Exchanges),"— I:s dih, sgë:nö’? — Ëh, sgë:nö’ ni’ geh."
2. Conversational Data (Real-Life Dialogues & Exchanges),"— Gajih, saje:h nekoh. — Ëh, nya:wëh."
2. Conversational Data (Real-Life Dialogues & Exchanges),"— Go’geh! — Ëh, wa:dë’ ni’ geh."
2. Conversational Data (Real-Life Dialogues & Exchanges),— Söh ne:wa’? — I:’ ne:wa’.
2. Conversational Data (Real-Life Dialogues & Exchanges),— Jago:h! — Nya:wëh; ae’ ëgatga:nye:’.
2. Conversational Data (Real-Life Dialogues & Exchanges),"— Ne’hoh sö:h? — Ëh, ne’hoh sö:h."
2. Conversational Data (Real-Life Dialogues & Exchanges),— Hëne’ ëhsëh? — O:nëh ëhsëh ni’ geh.
3. Code-Switching & Multilingualism,"Onöndowa’ga:’ Gawë:nö’ ni’ agawë:nö’, English neh agawë:nö’ ga:nyö’."
3. Code-Switching & Multilingualism,"Ne’ Zoom geh ëyögwa:dih, neh Onöndowa’ga:’ Gawë:nö’ ëyögwa:wë:nö’."
3. Code-Switching & Multilingualism,"Email geh ahsë:nih, neh Onöndowa’ga:’ Gawë:nö’ se’ hëhsëh."
3. Code-Switching & Multilingualism,"Ne’ GPS geh wa’ötkë’ta’, neh o:nëh ëyögwa:dih Gëöya’geh."
3. Code-Switching & Multilingualism,"Teacher neh wa’ö:wë’, “Nya:wëh sgë:nö’,” neh gagwe:göh wa’ödadinö:nyö’."
3. Code-Switching & Multilingualism,"Ne’ app geh agwadënö:nyö’, neh Onöndowa’ga:’ Gawë:nö’ agawë:nö’."
3. Code-Switching & Multilingualism,"Text geh ahsë:nih Jöhny, neh “Go’geh” gi’ wa’ë:nö’."
3. Code-Switching & Multilingualism,"Meeting geh ëyögwa:dih, neh ne’ agenda Onöndowa’ga:’ Gawë:nö’ ëyögwa:yë’."
3. Code-Switching & Multilingualism,"Radio geh de’gyö:wë:nö’, neh Onöndowa’ga:’ Gawë:nö’ wa’ö:wë’."
3. Code-Switching & Multilingualism,"Password geh de’hsënö’, neh ne’ computer ëhsë:nih."
4. Formal & Professional Speech,Nya:wëh ni’ hëhswadënö:nyö’ ne’ onëh ëyögwa:dih.
4. Formal & Professional Speech,Ne’ hadiwë:nö:’ ëyö:jih ne’ gagwe:göh hëhsadiyë’.
4. Formal & Professional Speech,Ëhsë:nih ne’ gawë:nö’ ne’ ëhsëh niyö’ ne’ meeting.
4. Formal & Professional Speech,"Ne’ doctor ëyö:jih, neh ëhsadadë:nö’ ëhsëh."
4. Formal & Professional Speech,Ta:hsadadë:nö’ ne’ ëhsëh ne’ medicine ëhsë:nih.
4. Formal & Professional Speech,"Ne’ agreement hëhsë:nih, neh gagwe:göh hëhsadiyë’."
4. Formal & Professional Speech,Ne’ court geh hëhsawë:nö’ sgë:nö’ neh ga:hgwih.
4. Formal & Professional Speech,"Ne’ data hëhsë:nih, neh de’hsadö:gë’ ne’ hëhsëh."
4. Formal & Professional Speech,"Ne’ report ëhsë:nih o:nëh, neh ëhsadih ne’ o:nëh."
4. Formal & Professional Speech,Nya:wëh hëhswë:nö’ neh hëhswadënö:nyö’ ne’ gagwe:göh.
"5. Idioms, Proverbs & Cultural Expressions",Nya:wëh sgë:nö’ ne’ gagwe:göh niyoh.
"5. Idioms, Proverbs & Cultural Expressions",Ne’ Onöndowa’ga:’ Gawë:nö’ gagwe:göh shögwa:yë’da’.
"5. Idioms, Proverbs & Cultural Expressions",Gaënö’ ni’ yö:wë’ ne’ hëyë’ ne’ gawë:nö’.
"5. Idioms, Proverbs & Cultural Expressions",Ne’ ga:nyö’ gawë:nö’ de’öh niyögwa:dë’ ne’ gagwe:göh.
