Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Мен китап окудум кечээ.
Grammar Core (Sentence Structures & Tenses),Сен азыр ишлейсең.
Grammar Core (Sentence Structures & Tenses),Ол эртен барыр.
Grammar Core (Sentence Structures & Tenses),"Биз барар эдибиз, амма ямгыр жады."
Grammar Core (Sentence Structures & Tenses),Мен бармагъан болдум.
Grammar Core (Sentence Structures & Tenses),Китап балалар тарафындан окулду.
Grammar Core (Sentence Structures & Tenses),"Сен келгенде, мен кетген эдим."
Grammar Core (Sentence Structures & Tenses),"Ол барса, мен да барам."
Grammar Core (Sentence Structures & Tenses),Биз сёйлемек истейбиз.
Grammar Core (Sentence Structures & Tenses),Алар югъ ар эди.
Conversational Data (Real-Life Dialogues & Exchanges),"Салам, къалайсын?"
Conversational Data (Real-Life Dialogues & Exchanges),"Мен ярам, сенчи?"
Conversational Data (Real-Life Dialogues & Exchanges),Бугюн базаргъа барайыкъбы?
Conversational Data (Real-Life Dialogues & Exchanges),"Жокъ, менде акъча йокъ."
Conversational Data (Real-Life Dialogues & Exchanges),Сен чай ичерсеңби?
Conversational Data (Real-Life Dialogues & Exchanges),"Ооба, менге бир пиала берчи."
Conversational Data (Real-Life Dialogues & Exchanges),Эртең къайда барабыз?
Conversational Data (Real-Life Dialogues & Exchanges),Ол айтады: «Мен къайтмайман».
Conversational Data (Real-Life Dialogues & Exchanges),Бугюн аба суукъ экен.
Conversational Data (Real-Life Dialogues & Exchanges),Меним къолумда иш кёп.
Code-Switching & Multilingualism,Мен shopping’ге чыкътым.
Code-Switching & Multilingualism,Ол WhatsApp-та жазды.
Code-Switching & Multilingualism,Сен meeting-ге келерсеңби?
Code-Switching & Multilingualism,Бугюн schedule толу.
Code-Switching & Multilingualism,Мен deadline-ны унуттум.
Code-Switching & Multilingualism,"Teacher айтты, project эртең."
Code-Switching & Multilingualism,Zoom’да кездешейик.
Code-Switching & Multilingualism,Email’ды текшер.
Code-Switching & Multilingualism,Presentation жақсы чыкъды.
Code-Switching & Multilingualism,Сен login жасай алмадыңбы?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Бугюн компания жыйын өткөрөр.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Доктор айтты, сизге дем алыш кере."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Сот карары эртең чыкъар.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Техникалык отчет даярланды.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Биз келишимге кол койдук.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Мектеп администрациясы жыйын өткізди.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Финанс бөлүмү анализ ясады.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Пациент операциядан сон эс алды.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Мен директор менен сүйлестим.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Документтер архивге тапшырылды.
"Idioms, Proverbs & Cultural Expressions",Сабыр эткен ташты тесер.
"Idioms, Proverbs & Cultural Expressions",Жаман достан яман душман жакшы.
"Idioms, Proverbs & Cultural Expressions",Ашсыз къарын ойламай.
"Idioms, Proverbs & Cultural Expressions",Эмгексиз нан болмай.
"Idioms, Proverbs & Cultural Expressions","Жел эссе, къулагъы ачылур."
"Idioms, Proverbs & Cultural Expressions",Къарт айгыр жарышта чыкмас.
"Idioms, Proverbs & Cultural Expressions",Балыкъ башынан чирий.
"Idioms, Proverbs & Cultural Expressions","Таш атса, башыма тийер."
"Idioms, Proverbs & Cultural Expressions",Атсыз ерге бармассың.
"Idioms, Proverbs & Cultural Expressions","Къолдан келсе, жолдан келер."
Question-Answer Pairs (FAQ & Contextual Understanding),Сен къайдан келесиң? — Мен Нальчиктен келем.
