Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Tiang ngajengangang ajengan punika sareng raga sami.
Grammar Core (Sentence Structures & Tenses),Ia sampun ngidih toya ring warung puniki.
Grammar Core (Sentence Structures & Tenses),Beli ngalaksanayang yoga saben esuk.
Grammar Core (Sentence Structures & Tenses),Ratu prasida rauh ring upacara punika sane rauh ring balé agung.
Grammar Core (Sentence Structures & Tenses),"Yening ia makarya sareng becik, ia prasida ngametuang hasil sane maos."
Grammar Core (Sentence Structures & Tenses),"Bocah puniki nenten ngidih ngajeng, ia lingsir."
Grammar Core (Sentence Structures & Tenses),Titiang dados kalaksanayang olih pengarep krama desa.
Grammar Core (Sentence Structures & Tenses),"Sasampun ida rauh, rauh sane sane becik ring krama desa nenten kalaksanayang."
Grammar Core (Sentence Structures & Tenses),Ia pacang ngajeng di restoran anyar sane wenten ring Sanur.
Grammar Core (Sentence Structures & Tenses),Becik sampun dados panglipur ring rasa sane sangsaya maraga.
Conversational Data (Real-Life Dialogues & Exchanges),"— Kenken kabare, bli? — Becik, dumun."
Conversational Data (Real-Life Dialogues & Exchanges),— Nyen ngajeng ring pasar? — Titiang sareng anak alit.
Conversational Data (Real-Life Dialogues & Exchanges),— Ragane dongosang indik upacara punika? — Wenten ring rahina Anggara.
Conversational Data (Real-Life Dialogues & Exchanges),— Napi ragane nyantosang? — Akeh wenten galah ring jalan.
Conversational Data (Real-Life Dialogues & Exchanges),"— Sira nenten medagingan, nyantosang pesan sate punika! — Hehe, lali tiang."
Conversational Data (Real-Life Dialogues & Exchanges),— Uling dini nenten nyen nglaksanayang pikobet puniki? — Rika sareng nyame tiang.
Conversational Data (Real-Life Dialogues & Exchanges),"— Suba nyantos? — Wenten, ngemargiang galah alit to."
Conversational Data (Real-Life Dialogues & Exchanges),— Titiang sareng sang sane kadadosang wenten ring tengahing desa punika.
Conversational Data (Real-Life Dialogues & Exchanges),— Dados napi indik pacang ngalantur ring Gatsu? — Wenten sang sane magedegan dogen.
Conversational Data (Real-Life Dialogues & Exchanges),"— Niki rasa kopi sane kasuratang dados rasa klasik Bali, nyak?"
Code-Switching & Multilingualism,"Titiang ngajeng brunch ring café, terus lakar ajak nyoman jalan-jalan."
Code-Switching & Multilingualism,"Sampun booking kamar hotel ring Agoda, wenten view segara né, keren!"
Code-Switching & Multilingualism,Ia ngajeng lawar tapi milih dessert Western uli menu sane éndah.
Code-Switching & Multilingualism,"Makudang tamu ngajeng sate lan steak, terus ngajak selfie di bale agung."
Code-Switching & Multilingualism,"Titiang malas banget ngantosin becik, padahal katanya on the way."
Code-Switching & Multilingualism,"Wenten seminar kesehatan digital ring kampus, with keynote speaker from Jakarta."
Code-Switching & Multilingualism,"Ia ngidih parkir gratis, tapi security nyidangin voucher."
Code-Switching & Multilingualism,Cenik-cenik punika belajar spelling Bali lan English silih tunggil.
Code-Switching & Multilingualism,"Ia ngalaksanayang review trip ring bahasa Bali, Indonesia lan English sekancan."
Code-Switching & Multilingualism,"Manten nyoman sekena pressure deadlines proyek, tapi tetap ngalaksanayang makejang."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Saking dasar hukum puniki, pangaturan indik widang pertanian prasida kalaksanayang."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ring rapat paruman adat puniki, ida nglaksanayang tanggung jawab sareng jujur."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Surat indik kontrak kerja puniki wenten ring panyurat resmi perusahaan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokter nglaksanayang diagnosa sane cingakin indik kondisi jantung pasien puniki.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pengusaha puniki ngaturang presentasi ring panglimbak usaha digital Bali.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Parindikan puniki dados kawigunaan ring pangaturan tanah adat desa punika.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pihak bank prasida nyantosang dana sane kalaksanayang dados cicilan ajeg.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wenten upacara nglaksanayang sertifikasi ring guru SMA ring wilayah Denpasar.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Para teknisi ngaturang maintenance jaringan server ring universitas puniki.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Ring simakrama profesional puniki, iraga ngaturang ucapan rahayu ring iraga sami."
"Idioms, Proverbs & Cultural Expressions","Anak suba nyidang makta, nunas pangapti ring kawitan."
"Idioms, Proverbs & Cultural Expressions","Ngidih suba kadadosang, sane wenten prasida kadadosang."
"Idioms, Proverbs & Cultural Expressions","Gegirang di jaba, duka ring jero."
"Idioms, Proverbs & Cultural Expressions","Ngajeng ajengan jani, ngantosang becik sane nunas."
"Idioms, Proverbs & Cultural Expressions","Saking malu, ia nganggon urab sele."
"Idioms, Proverbs & Cultural Expressions","Suwud nglaksanayang, anyar ngalaksanayang deui."
"Idioms, Proverbs & Cultural Expressions","Saking becik idep, ida dados kapidabdabang olih krama."
"Idioms, Proverbs & Cultural Expressions",Nyagaang urip ring alas galak.
"Idioms, Proverbs & Cultural Expressions","Saking simpang, tiang mapah ngalantur."
"Idioms, Proverbs & Cultural Expressions","Sina ngidih sane napi, becik wenten asapunika dados dadosan."
Question-Answer Pairs (FAQ & Contextual Understanding),— Kenken cara nyidangang basa Bali sane leres? — Laksanayang latihan lan makta ajengan.
Question-Answer Pairs (FAQ & Contextual Understanding),— Ring pundi lokasi pura luhur punika? — Wenten ring pucak bukit karang.
Question-Answer Pairs (FAQ & Contextual Understanding),— Nyen sane ngajeng punika? — Punika guru punika ring sekolah tiang.
Question-Answer Pairs (FAQ & Contextual Understanding),— Napi galah alit punika sampun kalaksanayang? — Sampun sareng becik.
Question-Answer Pairs (FAQ & Contextual Understanding),"— Ira sampun ngametuang laporan punika? — Durung, sampun dados jani."
Question-Answer Pairs (FAQ & Contextual Understanding),"— Dados napi ajengan khas Bali? — Lawar, babi guling, sareng tum."
Question-Answer Pairs (FAQ & Contextual Understanding),— Ring pundi titiang prasida ngidih bus? — Ring terminal ubung wenten.
Question-Answer Pairs (FAQ & Contextual Understanding),"— Napi titiang prasida ngajeng ring sajeroning pura? — Nenten, prasida ngemargiang ajengan jaba."
Question-Answer Pairs (FAQ & Contextual Understanding),"— Napi raga prasida makta tamu ring seminyak? — Prasida, punika wilayah wisata."
Question-Answer Pairs (FAQ & Contextual Understanding),— Kenken indik piodalan ring pura punika? — Wenten sasampun rahina kajeng kliwon.
Commands & Instructions (Imperative Sentences),Ngiring sareng tiang rauh ring upacara!
Commands & Instructions (Imperative Sentences),Tutupang lawang punika sareng tenang.
Commands & Instructions (Imperative Sentences),Ngajengan sareng rasa suksma ring ajengan punika.
Commands & Instructions (Imperative Sentences),Jagaangang kebersihan ring pelinggih.
Commands & Instructions (Imperative Sentences),Singangang galah punika sareng becik.
Commands & Instructions (Imperative Sentences),Ngajangang krama sane tua ring pangubaktian punika.
Commands & Instructions (Imperative Sentences),Reresikang pelataran pura sareng tim.
