Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Yo komí el pan ke mi madre amanesió en la manhana.
Grammar Core (Sentence Structures & Tenses),Tu estas aprendiendo Ladino kon muncha pasiensia.
Grammar Core (Sentence Structures & Tenses),Nosotros vamos a ir al mercado si el tiempo es bueno.
Grammar Core (Sentence Structures & Tenses),El libro fue eskrivido por un autor sefaradí famoso.
Grammar Core (Sentence Structures & Tenses),Ellos avían visto la mar antes de viajar a Izmir.
Grammar Core (Sentence Structures & Tenses),"Si yo tuviera dinero, kompraría una kazika en Estambul."
Grammar Core (Sentence Structures & Tenses),La kaza no será vendida asta ke el ijo torne del estranjero.
Grammar Core (Sentence Structures & Tenses),No avlo kon él porke estaba enojado kon mi hermano.
Grammar Core (Sentence Structures & Tenses),El pastel será komido kuando todos los konvidados yegan.
Grammar Core (Sentence Structures & Tenses),Me plaze ke tu ayas aprendido tanto en tan poko tiempo.
Conversational Data (Real-Life Dialogues & Exchanges),—Ken sos tú? —Yo? So un estudiante de Ladino.
Conversational Data (Real-Life Dialogues & Exchanges),—Ande vas? —Voy al kafe de Balat a topar kon amigos.
Conversational Data (Real-Life Dialogues & Exchanges),"—Kómo te sientes oy? —No tan bueno, el kalor me mata."
Conversational Data (Real-Life Dialogues & Exchanges),—Ke diz la madre tuya? —Ke devo venir a la kaza temprano.
Conversational Data (Real-Life Dialogues & Exchanges),"—Kuánto kuesta esto? —No muncho, sólo tres liras."
Conversational Data (Real-Life Dialogues & Exchanges),"—Te akodras de ella? —Si, la vi el otro dia en el bazar."
Conversational Data (Real-Life Dialogues & Exchanges),"—Me puedes ayudar? —Klaro ke si, kon plazer."
Conversational Data (Real-Life Dialogues & Exchanges),"—Ké tal la komida? —Maraviyosa, komo la de mi nona."
Conversational Data (Real-Life Dialogues & Exchanges),—Me mandas un mensaje kuando llegues? —Prometido.
Conversational Data (Real-Life Dialogues & Exchanges),"—Vamos al teatro esta noche? —No puedo, tengo estudyo."
Code-Switching & Multilingualism,"Oy estuve en la universidad, i el profesor habló en español i turko."
Code-Switching & Multilingualism,"No sé si él va a venir, pero maybe yes."
Code-Switching & Multilingualism,"El café aki es muy bueno, benvenidos todos!"
Code-Switching & Multilingualism,Aki en Estambul la gente diz 'merhaba' i 'buenas tardes' todo el rato.
Code-Switching & Multilingualism,Mi hermano trabaja en a big company in Levent.
Code-Switching & Multilingualism,"Komo se diz 'window' en turko? Ah, 'pencere'."
Code-Switching & Multilingualism,"Ella me mandó un e-mail, i después me yamó por teléfono."
Code-Switching & Multilingualism,"No te preocupes, everything will be fine."
Code-Switching & Multilingualism,"Mi nona siempre mezcla español, francés i ladino en una frase."
Code-Switching & Multilingualism,"Esti lugar es muy guapo, vallámonos pa allá!"
