Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Tõt nijdd ǩeeʹrjti ǩeeʹrj taaurõššʼses.
Grammar Core (Sentence Structures & Tenses),Son leäi ääiʹjben mâʹtǩǩâm Sevettijäuʹrrjânnam årra.
Grammar Core (Sentence Structures & Tenses),Mij jiõččâd ooudâst ǩiččlõõddp ǩiõlâst tuejjõõzz.
Grammar Core (Sentence Structures & Tenses),"Mon vuõlggam iʹlleel põʹrtte, jõs puõʹđem ääiʹjeld."
Grammar Core (Sentence Structures & Tenses),"Ton leäkku šiõǥǥ sõbr, leša jiõk pâʹstted täʹrǩsted puk."
Grammar Core (Sentence Structures & Tenses),"Õhttâs vuäǯǯčiǩ ođđ ââʹnnemvuäʹpstem, jõs materiaal leʹčči valmâš."
Grammar Core (Sentence Structures & Tenses),"Tääʹl ǩeeʹrjtet vuõssmõs ceäkka, tåʹl ǩeeʹrjtim nuʹbb ceäkka."
Grammar Core (Sentence Structures & Tenses),Jiõm leäkku kuullâm tõid saaʹnid ouddâl täʹst.
Grammar Core (Sentence Structures & Tenses),Ǩiõlâst õõudâsjuõiggâs tuejjeet tän peeiʹv čiŋlmõõžžin.
Grammar Core (Sentence Structures & Tenses),"Ǩeʹrjj lij lohkkuum, leša vuäʹpstem ij leäkku päättam."
Conversational Data (Real-Life Dialogues & Exchanges),"— Pueʹttiǩ-a čiõkkʼjânnam? — Pueʹđem, jõs sääʹmmǩiõlljieʹllem lij tän peeiʹv kuõskki."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mâiʹd ǩiõččak? — Ǩiõččam teâttvuâđ, kååʹtt kuäʹđđ suõmmǩiõllâst saaʹnnid."
Conversational Data (Real-Life Dialogues & Exchanges),"— Haaʹlääk-a mõõnnâd? — Haaʹlääm, leša puõʹđem maŋŋel teeʹst."
Conversational Data (Real-Life Dialogues & Exchanges),"— Leäkku-a täʹst koffie? — Leäkku, da muʹst lij še lieʹǩǩes čääʹcc."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mõõnân iʹlleel kalastõõllmõõžžâd? — Mõõn, leša piij ǩeäʹpp põõssâd aaut."
Conversational Data (Real-Life Dialogues & Exchanges),— Kuäʹss tuõttǩõõzz âlgg? — Tõt âlgg täʹbbe čiđđjâd ääiʹj.
Conversational Data (Real-Life Dialogues & Exchanges),"— Mâiʹd joordak tän ođđ appâst? — Tõt lij vuäʹpstõs, leša jiõk vueiʹt leâǥǥtõõzzid vueʹlǧǧed."
Conversational Data (Real-Life Dialogues & Exchanges),"— Sääʹnnǩeeʹrj lij-a valmâš? — Ij leäkku, mut ooudâs lij juʹn pueʹrr."
Conversational Data (Real-Life Dialogues & Exchanges),"— Vuõlggap-a õõʹn? — Vuõlggap, tõt tåʹlǩ lij čääʹccest šõddâm."
Conversational Data (Real-Life Dialogues & Exchanges),"— Kiitos, puõʹttiǩ täʹbbe. — Pueʹrr, mõõnân tääʹbb mieʹldd."
Code-Switching & Multilingualism,"Muʹnne sarnnu tõt lääʹddǩiõl saaʹnn 'koulu', leša sääʹmǩiõlâst jiõččânääʹl lij škoouʹl."
Code-Switching & Multilingualism,"Õhtt oummu jeeʹres seeʹst õõlǥi English password, mut vuäʹpstem lij ǩeeʹrjtum sääʹmǩiõlân."
Code-Switching & Multilingualism,"Sevettijäuʹrrjânnam nuõr jooʹtte sääʹmǩiõl, suõmǩiõl da tän vuâra še eŋgglõsǩiõl kõʹsǩǩe."
