Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ndimaphunzira Chinyanja madzulo aliwonse kuti ndilankhule bwino.
Grammar Core (Sentence Structures & Tenses),Dzulo tinapita kumsika wa Soweto kukagula ndiwo ndi tomato.
Grammar Core (Sentence Structures & Tenses),Mawa adzaitanira aphunzitsi ku msonkhano wa makolo pasukulu.
Grammar Core (Sentence Structures & Tenses),"Akadakhala kuti mvula sinagwe, ana akanasewera mpira pabwalo."
Grammar Core (Sentence Structures & Tenses),Sindinapeze buku limene ankandifunsa m’kalasi lero m'mawa.
Grammar Core (Sentence Structures & Tenses),Kalata yolembedwa ndi mlembi idatumizidwa kwa oyang'anira onse.
Grammar Core (Sentence Structures & Tenses),"Pamene amayi ankaphika nshima, bambo anali kukonza njinga yakale."
Grammar Core (Sentence Structures & Tenses),"Tikamaliza ntchito msanga, tidzapuma pansi pa mtengo wa mango."
Grammar Core (Sentence Structures & Tenses),"Usanakwere basi, onetsetsa kuti walipira ndalama zolondola."
Grammar Core (Sentence Structures & Tenses),"Ngakhale kuti ndatopa, ndimalimbikira kumaliza ntchito yanga."
Conversational Data (Real-Life Dialogues & Exchanges),"Moni, muli bwanji lero? Ndili bwino, zikomo; inu muli bwanji?"
Conversational Data (Real-Life Dialogues & Exchanges),"Kodi mwafika kale kunyumba? Inde, ndafika, koma msewu unali wodzaza kwambiri."
Conversational Data (Real-Life Dialogues & Exchanges),"Ndikufuna tiye ku Arcades madzulo ano; ukuona bwanji? Zili bwino, tikakumane pa 17:00."
Conversational Data (Real-Life Dialogues & Exchanges),"Mwandisungira mpando? Inde, uli pafupi ndi zenera kuti uziona bwino."
Conversational Data (Real-Life Dialogues & Exchanges),"Pepani, ndachedwa chifukwa basi inawonongeka panjira. Palibe vuto, tikungoyamba."
Conversational Data (Real-Life Dialogues & Exchanges),"Ukufuna tiitanitse chiyani? Ine ndikufuna nsima ndi nkhuku, koma iwe?"
Conversational Data (Real-Life Dialogues & Exchanges),Ndamva kuti mayeso asintha tsiku. Zoona? Tiyenera kufunsa aphunzitsi kuti atsimikize.
Conversational Data (Real-Life Dialogues & Exchanges),"Tikacheza pa foni usiku uno? Inde, koma musandiyimbire mochedwa kwambiri."
Conversational Data (Real-Life Dialogues & Exchanges),"Zikomo pondithandiza ndi ntchito yanga. Osadandaula, mnzanga amathandiza mnzake."
Conversational Data (Real-Life Dialogues & Exchanges),"Kodi muli ndi mphindi ziwiri? Inde, nenani zimene mukufuna kundiuza."
Code-Switching & Multilingualism,"Ndikupita ku office pano, koma ndidzabwerera kunyumba nthawi ya lunch."
Code-Switching & Multilingualism,"Please, ndithandizeni kutsegula file iyi chifukwa computer yanga yakana."
Code-Switching & Multilingualism,"Meeting yathu ya lero yasunthidwa ku 14:30, ndiye tisachedwe."
Code-Switching & Multilingualism,Ndangolandira message ya boss; akufuna report isanafike Friday.
Code-Switching & Multilingualism,Pa weekend tikufuna kupita ku farm kukapuma ndi abale.
Code-Switching & Multilingualism,Teacher wanena kuti homework iziperekedwa online kuyambira sabata yamawa.
Code-Switching & Multilingualism,"Data iyi ikuwoneka clean, koma tiyenera ku-check spelling ya mayina."
Code-Switching & Multilingualism,"Ndili pa bus ku Kamwala, network ikudula pang'ono."
Code-Switching & Multilingualism,"Customer wati order yake sinafike, so tiyeni ti-follow up ndi courier."
Code-Switching & Multilingualism,"After training, tidzakhala ndi small discussion yokhudza project yatsopano."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Chonde landirani lipoti la mwezi uno lokhudza momwe ntchito yayendera.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kampani idzapereka mgwirizano watsopano kwa ogwira ntchito onse Lolemba.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokotala adalangiza wodwalayo kuti amwe madzi ambiri ndi kupuma mokwanira.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Woweruza anapempha mboni kuti iyankhe mafunso molondola komanso mwaulemu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Akatswiri a zaumisiri akuyesa makina atsopano asanawayike m'fakitale.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ndikupempha chilolezo choti ndisapezeke kuntchito chifukwa cha matenda.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Chipatala chidzatsegula dipatimenti yatsopano yosamalira ana aang'ono.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mgwirizano uwu uyenera kusainidwa ndi mbali zonse ziwiri pamaso pa loya.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ofesi yathu imalemekeza chinsinsi cha makasitomala ndi malamulo a chitetezo cha deta.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Chonde fotokozani zolipirira, nthawi yogwira ntchito, ndi maudindo omwe adzaperekedwe."
"Idioms, Proverbs & Cultural Expressions","Akulu amati, wosayenda adzadabwa ndi mayendedwe a ena."
"Idioms, Proverbs & Cultural Expressions","Ukafuna kudya uchi, usaope njuchi."
"Idioms, Proverbs & Cultural Expressions","Mwana akalira m'nyumba ya mwini, amamva ndi eni nyumba."
"Idioms, Proverbs & Cultural Expressions",Chala chimodzi sichiswa nsabwe.
"Idioms, Proverbs & Cultural Expressions",Mtengo umodzi susunga nkhalango.
"Idioms, Proverbs & Cultural Expressions","Munthu akafuna kukwera phiri, amayamba ndi sitepe imodzi."
"Idioms, Proverbs & Cultural Expressions",Usadule mtengo umene ukukupatsa mthunzi.
"Idioms, Proverbs & Cultural Expressions","Madzi akatayika, sasabwezeranso mumtsuko."
