Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Oku minozo do kinoi id suang.
Grammar Core (Sentence Structures & Tenses),Ika do dinozo iso poingkuro tokou.
Grammar Core (Sentence Structures & Tenses),Kopiso oku no do monginsawaan id suruong.
Grammar Core (Sentence Structures & Tenses),Kakai do magazo i otok di tokou.
Grammar Core (Sentence Structures & Tenses),Aiso poingkuro tokou do kodop id tulun.
Grammar Core (Sentence Structures & Tenses),Okon ko mogihum id doho tanak do dinozo.
Grammar Core (Sentence Structures & Tenses),Koumi do minongul id madsa oku do tulun.
Grammar Core (Sentence Structures & Tenses),Kinowian oku do monginsawaan nodi tokou.
Grammar Core (Sentence Structures & Tenses),Tikid do mongiso i tati do tulun.
Grammar Core (Sentence Structures & Tenses),Tokou id mongihum om sabap do kinorikot.
Conversational Data (Real-Life Dialogues & Exchanges),Nunu do kapia mu do hiti?
Conversational Data (Real-Life Dialogues & Exchanges),"Ayo, ginawo oku do monginum kopi."
Conversational Data (Real-Life Dialogues & Exchanges),Inu do popoburu iso id tongo pigin?
Conversational Data (Real-Life Dialogues & Exchanges),"Haba-haba, ginavo oku do nodi nga."
Conversational Data (Real-Life Dialogues & Exchanges),"Panganu oku do, 'Tama, tadau do toou i tokou?'"
Conversational Data (Real-Life Dialogues & Exchanges),Sia do mongorikot id suruong?
Conversational Data (Real-Life Dialogues & Exchanges),"Imbaya, oku no do mindakod id tanak do tulun."
Conversational Data (Real-Life Dialogues & Exchanges),"Ayo, pohibalu oku i doho do iso."
Conversational Data (Real-Life Dialogues & Exchanges),Inu do taya do guminava tokou?
Conversational Data (Real-Life Dialogues & Exchanges),Aiso poposiso id gompon id tugu?
Code-Switching & Multilingualism,Oku akan pergi id tamu pagi tadi.
Code-Switching & Multilingualism,"Mari, let's go mogihum do boros Dusun."
Code-Switching & Multilingualism,Kopiso oku id library om study do bahasa Malaysia.
Code-Switching & Multilingualism,Dinozo do minozo no online class English.
Code-Switching & Multilingualism,"Ngawi i, but saya rasa belum cukup siap."
Code-Switching & Multilingualism,"Guno do mako English saaan, ginawo oku do translation."
Code-Switching & Multilingualism,Kakai do Google Translate no do monguhup do text.
Code-Switching & Multilingualism,Tatia do idea mu very good do oru nga.
Code-Switching & Multilingualism,Makat oku do study Malay grammar di opod nga.
Code-Switching & Multilingualism,Kopiruba i i do blend boros kadazan-Dusun id sentence ku.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tadau do lawan kontrak di tanda tangan di meeting room.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Doktor mongurang do ginawo id pangavuan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Panambal do tanak do tulun do mitatabang id ospital.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Gomuton oku do boros formal do pengurusan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pinopoman i fail do report id jabatan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pinduo oku do email rasmi om minopiak do lawan kerja.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Minomoguli oku do audit do tangara binuo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Gunos do pangavakas di rekod no sistem.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Minonompoli oku do project management training.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sasapu do surat tawaran ditandatangani no i bos.
"Idioms, Proverbs & Cultural Expressions","Tangan ti kusayau, mongolintung do toun."
"Idioms, Proverbs & Cultural Expressions",Tokou do ga'at do toinsanan i masi.
"Idioms, Proverbs & Cultural Expressions","Kalati do tulun, kalati do pogi."
"Idioms, Proverbs & Cultural Expressions","Sana' do gisom, sana' do tanak."
"Idioms, Proverbs & Cultural Expressions","Aiso do pogi nga, masi' do limbawan."
"Idioms, Proverbs & Cultural Expressions","Kolintangan do kolintut, kodop do poguluan."
"Idioms, Proverbs & Cultural Expressions","Ambu do taya, om poho do panambalang."
"Idioms, Proverbs & Cultural Expressions","Susu do bating, susu do kaputungan."
"Idioms, Proverbs & Cultural Expressions","Gompi do kapurudan, piasau do kinorikot."
"Idioms, Proverbs & Cultural Expressions","Lobu do tahan, gonto do padang."
Question-Answer Pairs (FAQ & Contextual Understanding),Nunu do ngaan nu? – Oku i Johan.
Question-Answer Pairs (FAQ & Contextual Understanding),Aiso do panabalu nu? – Pibabasan oku do tulun do gunung.
Question-Answer Pairs (FAQ & Contextual Understanding),Inu do dot puhun? – Omunsik oku id pukul lima.
Question-Answer Pairs (FAQ & Contextual Understanding),Nunu do kapia mu? – Pohibalu oku do makodop.
Question-Answer Pairs (FAQ & Contextual Understanding),Sino do taug id tulun? – Ibu i do guminava oku.
Question-Answer Pairs (FAQ & Contextual Understanding),"Kau do monginum kopi? – Ayo, ginawo oku."
Question-Answer Pairs (FAQ & Contextual Understanding),Inu do kadazan? – Dusun do tulun do sini.
Question-Answer Pairs (FAQ & Contextual Understanding),Sino do pogi? – Kakai i di tanak do tulun.
Question-Answer Pairs (FAQ & Contextual Understanding),Nunu do isubuan nu? – Montok i do mogihum.
Question-Answer Pairs (FAQ & Contextual Understanding),"Kopiruba do gu? – Ayo, mogihum oku do boros."
Commands & Instructions (Imperative Sentences),Tinumpos do loh no i id dapur!
Commands & Instructions (Imperative Sentences),Ongoy do hiboi do pinitokan!
Commands & Instructions (Imperative Sentences),Gukod no do baju i id tangkob.
Commands & Instructions (Imperative Sentences),Tingkodol do pongot id rambai.
Commands & Instructions (Imperative Sentences),Pogun no do takob id lutu.
Commands & Instructions (Imperative Sentences),Panibak no i do guminava.
Commands & Instructions (Imperative Sentences),Nonguhup do boros nga!
