Category,Sentence
Grammar Core (Sentence Structures & Tenses),Je ai amé ceste dame moult longuement.
Grammar Core (Sentence Structures & Tenses),Tu aimeras toz jours ta mère.
Grammar Core (Sentence Structures & Tenses),Il estoit en la forest quant il veit le lyon.
Grammar Core (Sentence Structures & Tenses),Nous avons esté en Paris ceste sepmaine.
Grammar Core (Sentence Structures & Tenses),"Se vos eüssiez escouté, vos n’eüssiez pas fait mesprison."
Grammar Core (Sentence Structures & Tenses),"Ne crie mie, ce n’est point necessité."
Grammar Core (Sentence Structures & Tenses),Le castel sera pris par les ennemis.
Grammar Core (Sentence Structures & Tenses),Que Dieus vos beneïst!
Grammar Core (Sentence Structures & Tenses),Je ne puis pas faire ce que vos dites.
Grammar Core (Sentence Structures & Tenses),"S’il plevoit, je resteroie en mon ostel."
Conversational Data (Real-Life Dialogues & Exchanges),"— Comment vas-tu, mon ami? — Je vais bien, merci."
Conversational Data (Real-Life Dialogues & Exchanges),— Où est la taverne la plus proche? — Juste après la place.
Conversational Data (Real-Life Dialogues & Exchanges),"— Vos venez ce soir au festin? — Oïl, certainement!"
Conversational Data (Real-Life Dialogues & Exchanges),— Quel est ton nom? — Je m’appelle Pierre.
Conversational Data (Real-Life Dialogues & Exchanges),"— J’ai faim, as-tu du pain? — Nenil, je n’en ai mie."
Conversational Data (Real-Life Dialogues & Exchanges),"— Pouvés-vous aider moi? — Certes, volontiers!"
Conversational Data (Real-Life Dialogues & Exchanges),— Pourquoi pleures-tu? — J’ai perdu mon anel.
Conversational Data (Real-Life Dialogues & Exchanges),— Cuides-tu que nous gagnerons la bataille? — Je l’espere!
Conversational Data (Real-Life Dialogues & Exchanges),"— Parlez plus lentement, je ne comprends mie."
Conversational Data (Real-Life Dialogues & Exchanges),— Que fait ce bruit? — C’est le vent en la fenestre.
Code-Switching & Multilingualism,"Je ne say point le mot en latin, mais il est fort."
Code-Switching & Multilingualism,"Cest pain est bon, mais le vin est mejor."
Code-Switching & Multilingualism,Nous allons a la festa avec nos amics.
Code-Switching & Multilingualism,"Il est grandement fort, a real chevalier."
Code-Switching & Multilingualism,"Par Deus, that is a great deed!"
Code-Switching & Multilingualism,Il avra bene sa reward pour ce qu’il a fait.
Code-Switching & Multilingualism,"Marie est la plus belle dame de toute la ville, non é vero?"
Code-Switching & Multilingualism,Vos parlez françois e un poc d’anglois?
