Categories,Sentences
1. Grammar Core (Sentence Structures & Tenses),"Yobe e ti naminaba eke, e nafi."
1. Grammar Core (Sentence Structures & Tenses),E tabaminahaba eke.
1. Grammar Core (Sentence Structures & Tenses),"Te sawiminahaba teke, te nafi."
1. Grammar Core (Sentence Structures & Tenses),Yobe e titi kawahi ya e kama kabote naba eke.
1. Grammar Core (Sentence Structures & Tenses),Yama abe tamiba amake.
1. Grammar Core (Sentence Structures & Tenses),Tiwa omita.
1. Grammar Core (Sentence Structures & Tenses),Tiwa omitani oke.
1. Grammar Core (Sentence Structures & Tenses),Tiwa otaa mitahani otaake.
1. Grammar Core (Sentence Structures & Tenses),Kobo onahara.
1. Grammar Core (Sentence Structures & Tenses),Otafara.
2. Conversational Data (Real-Life Dialogues & Exchanges),"Abise, yama tama tinahaboneke ayata ya."
2. Conversational Data (Real-Life Dialogues & Exchanges),Tiwa haa ona.
2. Conversational Data (Real-Life Dialogues & Exchanges),Tiwa otaa haa na.
2. Conversational Data (Real-Life Dialogues & Exchanges),"Tiwa omita, oke."
2. Conversational Data (Real-Life Dialogues & Exchanges),"E tabaminahaba eke, abise."
2. Conversational Data (Real-Life Dialogues & Exchanges),Te sawiminahaba teke?
2. Conversational Data (Real-Life Dialogues & Exchanges),Yobe e ti naminaba eke?
2. Conversational Data (Real-Life Dialogues & Exchanges),"Kobo onahara, oke."
2. Conversational Data (Real-Life Dialogues & Exchanges),"Otafara, eke."
2. Conversational Data (Real-Life Dialogues & Exchanges),"Tiwa otaa mita, otaake."
3. Code-Switching & Multilingualism,"Abise, celular tama tinahaboneke ayata ya."
3. Code-Switching & Multilingualism,Tiwa otaa mita no rádio.
3. Code-Switching & Multilingualism,E tabaminahaba eke para a escola.
3. Code-Switching & Multilingualism,Te sawiminahaba teke hoje.
3. Code-Switching & Multilingualism,Yobe e ti naminaba eke amanhã.
3. Code-Switching & Multilingualism,Kobo onahara na cidade.
3. Code-Switching & Multilingualism,Otafara depois do trabalho.
3. Code-Switching & Multilingualism,Tiwa haa ona pelo telefone.
3. Code-Switching & Multilingualism,Yama abe tamiba amake aqui.
3. Code-Switching & Multilingualism,"Tiwa omitani oke, mas não respondi."
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)","Abise, documento tama tinahaboneke ayata ya."
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)",Tiwa otaa haa na para a reunião.
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)",Te sawiminahaba teke para o posto de saúde.
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)",E tabaminahaba eke para a consulta.
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)",Tiwa otaa mita no tribunal.
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)",Kobo onahara no escritório.
"4. Formal & Professional Speech (Business, Legal, Medical, Technical)",Yobe e ti naminaba eke para o projeto.
