Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Мин кисә китап уҡыным.
Grammar Core (Sentence Structures & Tenses),Ул хәҙер эшләп ултыра.
Grammar Core (Sentence Structures & Tenses),Беҙ иртәгә Өфөгә барасаҡбыҙ.
Grammar Core (Sentence Structures & Tenses),"Әгәр ваҡыт булһа, мин һиңә ярҙам итер инем."
Grammar Core (Sentence Structures & Tenses),Улар концертҡа барманы.
Grammar Core (Sentence Structures & Tenses),Йорт төҙөлдө һәм файҙаланыуға тапшырылды.
Grammar Core (Sentence Structures & Tenses),Мин хат яҙып бөттөм.
Grammar Core (Sentence Structures & Tenses),Һин был мәсьәләне аңлайһыңмы?
Grammar Core (Sentence Structures & Tenses),Балалар уйнап йөрөй ине.
Grammar Core (Sentence Structures & Tenses),Ул киләсәктә табип булырға теләй.
Conversational Data (Real-Life Dialogues & Exchanges),"— Һаумы, хәлдәрең нисек? — Бөтәһе лә яҡшы, рәхмәт."
Conversational Data (Real-Life Dialogues & Exchanges),"— Кискеһен осрашабыҙмы? — Эйе, сәғәт етелә."
Conversational Data (Real-Life Dialogues & Exchanges),"— Был китапты уҡыныңмы? — Юҡ әле, ләкин башларға уйлайым."
Conversational Data (Real-Life Dialogues & Exchanges),— Һин ҡайҙа эшләйһең? — Мин мәктәптә уҡытыусы булып эшләйем.
Conversational Data (Real-Life Dialogues & Exchanges),"— Ярҙам кәрәкме? — Юҡ, үҙем башҡара алам."
Conversational Data (Real-Life Dialogues & Exchanges),— Бөгөн һауа торошо ниндәй? — Ҡояшлы һәм йылы.
Conversational Data (Real-Life Dialogues & Exchanges),— Интернет эшләйме? — Хәҙер тикшереп ҡарайым.
Conversational Data (Real-Life Dialogues & Exchanges),— Ниңә һуңланың? — Юлда тығын булды.
Conversational Data (Real-Life Dialogues & Exchanges),"— Был фильм оҡшанымы? — Эйе, бик ҡыҙыҡлы булды."
Conversational Data (Real-Life Dialogues & Exchanges),— Ҡасан ялға китәһең? — Киләһе айҙа.
Code-Switching & Multilingualism,Мин бөгөн meeting-ҡа һуңланым.
Code-Switching & Multilingualism,Беҙ проектты deadline-ға тиклем тамамларға тейешбеҙ.
Code-Switching & Multilingualism,Ул яңы smartphone һатып алды.
Code-Switching & Multilingualism,Был стартап өсөн инвестиция кәрәк.
Code-Switching & Multilingualism,Мин online дәрестә ҡатнаштым.
Code-Switching & Multilingualism,Улар презентацияны Zoom аша үткәрҙе.
Code-Switching & Multilingualism,Файлды email менән ебәрегеҙ.
Code-Switching & Multilingualism,Бөгөн workshop бик файҙалы булды.
Code-Switching & Multilingualism,Компания яңы бренд стратегияһын тәҡдим итте.
Code-Switching & Multilingualism,Мин schedule-ды үҙгәрттем.
Formal & Professional Speech,"Хөрмәтле коллегалар, ултырышты асып ебәрәм."
Formal & Professional Speech,Контракт шарттары яҙма рәүештә раҫланды.
Formal & Professional Speech,Пациентҡа комплекслы дауалау тәғәйенләнде.
Formal & Professional Speech,Ғариза тейешле тәртиптә теркәлде.
Formal & Professional Speech,Проект буйынса техник хисап әҙерләнде.
Formal & Professional Speech,Хеҙмәт килешеүе ике яҡлы ризалыҡ менән төҙөлдө.
Formal & Professional Speech,Суд ҡарары законлы көсөнә инде.
Formal & Professional Speech,Банк операцияһы уңышлы башҡарылды.
Formal & Professional Speech,Докладта статистик мәғлүмәттәр килтерелде.
Formal & Professional Speech,Килешеү шарттарын үтәү мотлаҡ.
"Idioms, Proverbs & Cultural Expressions",Ауыҙыңа бал да май.
"Idioms, Proverbs & Cultural Expressions",Һыу өҫтөнә май сыҡҡан кеүек.
"Idioms, Proverbs & Cultural Expressions",Ҡул ҡаушырып ултырыу файҙа килтермәй.
"Idioms, Proverbs & Cultural Expressions",Теше тешкә теймәй.
"Idioms, Proverbs & Cultural Expressions",Балыҡ башынан серей.
"Idioms, Proverbs & Cultural Expressions","Ете ҡат үлсә, бер ҡат киҫ."
"Idioms, Proverbs & Cultural Expressions","Йөҙ һум аҡсаң булғансы, йөҙ дуҫың булһын."
"Idioms, Proverbs & Cultural Expressions",Күҙ күргәнде ҡул эшләй.
"Idioms, Proverbs & Cultural Expressions",Ут менән уйнама.
"Idioms, Proverbs & Cultural Expressions",Сабыр иткән — мораҙына еткән.
Question-Answer Pairs (FAQ & Contextual Understanding),Башҡорт теле ҡайҙа киң таралған? — Башҡортостанда һәм күрше төбәктәрҙә.
Question-Answer Pairs (FAQ & Contextual Understanding),Башҡортостандың баш ҡалаһы ҡайһы ҡала? — Өфө.
Question-Answer Pairs (FAQ & Contextual Understanding),Һыу ни өсөн мөһим? — Ул тереклек өсөн кәрәк.
Question-Answer Pairs (FAQ & Contextual Understanding),Кем китап авторы? — Автор — билдәле яҙыусы.
Question-Answer Pairs (FAQ & Contextual Understanding),Имтихан ҡасан була? — Киләһе аҙнала.
Question-Answer Pairs (FAQ & Contextual Understanding),Ниңә спорт менән шөғөлләнергә кәрәк? — Сәләмәтлек өсөн.
Question-Answer Pairs (FAQ & Contextual Understanding),Башҡортостан ҡасан ойошторолған? — 1919 йылда.
Question-Answer Pairs (FAQ & Contextual Understanding),Был һүҙ нимә аңлата? — Ул билдәле төшөнсәне белдерә.
Question-Answer Pairs (FAQ & Contextual Understanding),Компьютер ни өсөн ҡулланыла? — Мәғлүмәт эшкәртеү өсөн.
Question-Answer Pairs (FAQ & Contextual Understanding),Кем яуаплы кеше? — Проект етәксеһе.
Commands & Instructions (Imperative Sentences),Ишекте ябып ҡуй.
Commands & Instructions (Imperative Sentences),"Зинһар, документты ебәрегеҙ."
Commands & Instructions (Imperative Sentences),Был мәсьәләне тиҙерәк хәл ит.
Commands & Instructions (Imperative Sentences),Хатаны төҙәтегеҙ.
Commands & Instructions (Imperative Sentences),Китапты иғтибар менән уҡы.
Commands & Instructions (Imperative Sentences),Телефонды һүндер.
Commands & Instructions (Imperative Sentences),Проектты ваҡытында тапшыр.
Commands & Instructions (Imperative Sentences),Йыйылышҡа һуңламағыҙ.
Commands & Instructions (Imperative Sentences),Мәғлүмәтте һаҡлап ҡуй.
Commands & Instructions (Imperative Sentences),Тәртипте боҙма.
Named Entity Recognition (NER) Data,Салауат Юлаев — башҡорт халҡының милли батыры.
Named Entity Recognition (NER) Data,Өфө — Башҡортостандың баш ҡалаһы.
Named Entity Recognition (NER) Data,2024 йылда яңы закон ҡабул ителде.
Named Entity Recognition (NER) Data,Башҡортостан Республикаһы Рәсәй Федерацияһы составына инә.
Named Entity Recognition (NER) Data,Ғабдулла Туҡай — билдәле шағир.
Named Entity Recognition (NER) Data,Урал тауҙары Евразияла урынлашҡан.
Named Entity Recognition (NER) Data,БДУ студенттары конференцияла ҡатнашты.
Named Entity Recognition (NER) Data,Мәскәүҙә халыҡ-ара форум үтте.
Named Entity Recognition (NER) Data,Кремль — тарихи ҡомартҡы.
Named Entity Recognition (NER) Data,Владимир Путин сығыш яһаны.
Sentiment Analysis Data,Мин был китапты бик оҡшаттым.
Sentiment Analysis Data,Бөгөнгө яңылыҡтар күңелһеҙ.
Sentiment Analysis Data,Фильм нейтраль тәьҫорат ҡалдырҙы.
Sentiment Analysis Data,Мин бик шатмын.
Sentiment Analysis Data,Был хәл мине борсой.
Sentiment Analysis Data,Концерт иҫ киткес булды.
Sentiment Analysis Data,Ҡарар мине ҡәнәғәтләндермәне.
Sentiment Analysis Data,Был идея ҡыҙыҡлы.
Sentiment Analysis Data,Һөйләшеү ауыр үтте.
Sentiment Analysis Data,Минең кәйефем яҡшы.
Paraphrased & Augmented Sentences,Мин китап уҡыйым.
Paraphrased & Augmented Sentences,Мин әлеге ваҡытта китап менән танышам.
Paraphrased & Augmented Sentences,Мин әҫәрҙе уҡып сығам.
Paraphrased & Augmented Sentences,Мин был баҫманы өйрәнәм.
Paraphrased & Augmented Sentences,Мин романға сумдым.
Paraphrased & Augmented Sentences,Мин яҙманы иғтибар менән ҡарайым.
Paraphrased & Augmented Sentences,Мин текст өҫтөндә эшләйем.
Paraphrased & Augmented Sentences,Мин әҙәбиәтте тикшерәм.
Paraphrased & Augmented Sentences,Мин баҫманы уҡып сыҡтым.
Paraphrased & Augmented Sentences,Мин әҫәрҙең йөкмәткеһен өйрәндем.
