Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mi parle talian ogni dì co la me fameia.
Grammar Core (Sentence Structures & Tenses),Ieri noantri gavemo magnà polenta e formaio dopo el lavoro.
Grammar Core (Sentence Structures & Tenses),Doman ti ndarè in colonia par visitar to nona.
Grammar Core (Sentence Structures & Tenses),"Se mi gavaria più tempo, impararia anca a scrìvar mejo."
Grammar Core (Sentence Structures & Tenses),El libro xe stà leto da tuti i scolari in classe.
Grammar Core (Sentence Structures & Tenses),No la vol parlar forte parchè el putin dorme.
Grammar Core (Sentence Structures & Tenses),"Quando che lori i rivarà, noantri saremo pronti par partir."
Grammar Core (Sentence Structures & Tenses),Mi stavo fazendo el cafè quando ti te me ga ciamà.
Grammar Core (Sentence Structures & Tenses),Che i fioi studìe prima de zugar fora.
Grammar Core (Sentence Structures & Tenses),"Se ti gavevi savesto, ti sarìa vegnù più presto."
Conversational Data (Real-Life Dialogues & Exchanges),"— Bon dì, come sito? — Ben, grassie, e ti?"
Conversational Data (Real-Life Dialogues & Exchanges),"— Vuto un cafè? — Sì, ma senza zùcar, par piaser."
Conversational Data (Real-Life Dialogues & Exchanges),— A che ora parte el ònibus? — El parte a le sete e meza.
Conversational Data (Real-Life Dialogues & Exchanges),"— Te ga visto la festa in praça? — Sì, gera pien de gente."
Conversational Data (Real-Life Dialogues & Exchanges),"— Posso sentarme chi? — Certo, la carega xe libera."
Conversational Data (Real-Life Dialogues & Exchanges),— Perché ti ridi? — Parchè to storia me ga fato recordar de casa.
Conversational Data (Real-Life Dialogues & Exchanges),"— Stasera ndemo al filò? — Ndemo, ma prima devo finir el lavoro."
Conversational Data (Real-Life Dialogues & Exchanges),"— Te piase la minestra? — La xe bona, ma ghe manca un fià de sal."
Conversational Data (Real-Life Dialogues & Exchanges),— Cossa te serve? — Me serve un martel e do ciodi.
Conversational Data (Real-Life Dialogues & Exchanges),"— Te vien doman? — Se no piove, vegno de sicuro."
