Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mii a sùpyìré jwo kánha na.
Grammar Core (Sentence Structures & Tenses),Mu sí wuu kànya pa yìri.
Grammar Core (Sentence Structures & Tenses),U ɲyɛ kafeeye fwo-go na nìŋge.
Grammar Core (Sentence Structures & Tenses),Wuu maha lwoho kan pyàbii á.
Grammar Core (Sentence Structures & Tenses),Pi a sikabii naha kuro na.
Grammar Core (Sentence Structures & Tenses),Ceewe kuuro lyi mɛ.
Grammar Core (Sentence Structures & Tenses),Kafee-fu-go sí baara pyi ɲìŋke na.
Grammar Core (Sentence Structures & Tenses),"Mu aha mii yyere, mii sí pa."
Grammar Core (Sentence Structures & Tenses),U a yasinige yige nìŋke na.
Grammar Core (Sentence Structures & Tenses),Wuu ɲyɛ na sùpyìré semɛ pyi.
Conversational Data (Real-Life Dialogues & Exchanges),"Mu ɲyɛ bɛɛ? Mii ɲyɛ bɛɛ, mɛrisi."
Conversational Data (Real-Life Dialogues & Exchanges),"A niɲjaa ɲjyìŋi kan mii á, n na wò."
Conversational Data (Real-Life Dialogues & Exchanges),"Yɛɛ, wuu sí Koutiala marché sa."
Conversational Data (Real-Life Dialogues & Exchanges),Mu jwo pi á ke nà pa nìŋge.
Conversational Data (Real-Life Dialogues & Exchanges),"Mii yyere mu na, mu aha jwo."
Conversational Data (Real-Life Dialogues & Exchanges),U jwo: «Wuu pyi baara kánha na.»
Conversational Data (Real-Life Dialogues & Exchanges),Pi jwo wuu á ke lwoho ɲyɛ kuro kàn.
Conversational Data (Real-Life Dialogues & Exchanges),"Mii sí fo, mu sí fo, wuu sí fo."
Conversational Data (Real-Life Dialogues & Exchanges),Kànya shinwii a jwo kàfeeye fwo mɛ.
Conversational Data (Real-Life Dialogues & Exchanges),Mu ɲáare mii á: «Baara ku ɲyɛ bɛɛ?»
Code-Switching & Multilingualism,Mii a téléphone ku kan Ali á Koutiala na.
Code-Switching & Multilingualism,Mu sí dossier ku ta mairie na.
Code-Switching & Multilingualism,Wuu a réunion pyi école kàn.
Code-Switching & Multilingualism,"Pi jwo Bambara na, wuu jwo sùpyìré na."
Code-Switching & Multilingualism,Dɔkɔtɔrɔ ku a ordonnance kan ceewe á.
Code-Switching & Multilingualism,Mii a ordinateur ku yige bureau na.
Code-Switching & Multilingualism,"Marché na, pi maha prix jwo français na."
Code-Switching & Multilingualism,Awa a message français ku sɛɛ sùpyìré na.
Code-Switching & Multilingualism,Moussa sí WhatsApp ku bɔɔn pyàbii á.
Code-Switching & Multilingualism,Wuu a ticket bus ku ta Sikasso saani.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Kànya kùŋɔ na, mii sí rapɔri ku kan tɔɔni á."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dɔkɔtɔrɔ ku jwo ke pyà ku ɲyɛ na faga mɛ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Mairie na, pi a mɛge ku sɛɛ semɛ kàn."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Baara shinfolo ku sí contrat ku kan wuu á.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Konpitaari ku ɲyɛ na donnee kɔ̀rɔgɔ pyi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Kile mɛge na, yɛlɛgɛri ku sí tii pyi."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Wuu sí kàse ku yige laabaaru semɛ kàn.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Avoka ku jwo ke tɔɔni ku ɲyɛ yɛlɛ na.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Sante kàanya na, ceewe ku sí faga yàfa ta."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tekinisiɛn ku a réseau ku pyi bɛɛ nìŋge.
"Idioms, Proverbs & Cultural Expressions","Shin-tii-we ɲyɛ kuro bɛɛ na, u kànya jwo fo."
"Idioms, Proverbs & Cultural Expressions",Ntasinmii naha-foo ɲyɛ na fyää mɛ.
"Idioms, Proverbs & Cultural Expressions","Kafee fwo, kànya yaha, shin wuu pyi tii."
"Idioms, Proverbs & Cultural Expressions","Ŋkùù ku jwo nì, kɛ baara ku jwo mɛ."
"Idioms, Proverbs & Cultural Expressions",Fanga ɲyɛ ceewe ni pyàbii yaha na.
"Idioms, Proverbs & Cultural Expressions","Bwo-mpú shi-re tɔɔrɔ, mɛge ku tɔɔrɔ mɛ."
"Idioms, Proverbs & Cultural Expressions","Kuro ku sí shin ta, shinfolo ku sí jwo ta."
"Idioms, Proverbs & Cultural Expressions","Lwoho ku bɛɛ, ɲìŋke ku bɛɛ."
"Idioms, Proverbs & Cultural Expressions",Pya-βora-ga maha kuro ta tɔɔn tɔɔn.
"Idioms, Proverbs & Cultural Expressions","Sùpyìré jwo na, kànya ɲyɛ wuu kɔ̀rɔgɔ."
Question-Answer Pairs (FAQ & Contextual Understanding),Mu mɛge ku ɲyɛ jɛ? Mii mɛge ku ɲyɛ Awa.
Question-Answer Pairs (FAQ & Contextual Understanding),Koutiala ku ɲyɛ jɛ? U ɲyɛ Mali na.
Question-Answer Pairs (FAQ & Contextual Understanding),Mu sí sa jɛ? Mii sí marché sa.
Question-Answer Pairs (FAQ & Contextual Understanding),Baara ku ɲyɛ bɛɛ? Baara ku ɲyɛ tii.
Question-Answer Pairs (FAQ & Contextual Understanding),Lwoho ku ɲyɛ jɛ? Lwoho ku ɲyɛ bɔɔn kàn.
Question-Answer Pairs (FAQ & Contextual Understanding),Pi pa yàaga? Pi pa nìŋge.
Question-Answer Pairs (FAQ & Contextual Understanding),Wuu sí pyi jɛ? Wuu sí semɛ sɛɛ.
Question-Answer Pairs (FAQ & Contextual Understanding),Mu ɲáare dɔkɔtɔrɔ jɛ? Mii ɲáare u sante na.
Question-Answer Pairs (FAQ & Contextual Understanding),Kafeeye ku fwo yàaga? U fwo ɲìŋke na.
Question-Answer Pairs (FAQ & Contextual Understanding),Sùpyìré semɛ ku ɲyɛ bɛɛ? U ɲyɛ kànya kɔ̀rɔgɔ.
Commands & Instructions (Imperative Sentences),Lwoho kan pyà ku á.
Commands & Instructions (Imperative Sentences),Semɛ ku yige bàn kàn.
Commands & Instructions (Imperative Sentences),"Kuro ku ta, kɛ fyää mɛ."
Commands & Instructions (Imperative Sentences),"Mii yyere, mu aha pa."
Commands & Instructions (Imperative Sentences),Sùpyìré jwo nà nà.
Commands & Instructions (Imperative Sentences),Dossier ku sɛɛ mɛge kàn.
Commands & Instructions (Imperative Sentences),Baara ku kwo nìŋge.
Commands & Instructions (Imperative Sentences),Pyàbii naha kafeeye kàn mɛ.
Commands & Instructions (Imperative Sentences),Téléphone ku bɔɔn tɔɔni á.
Commands & Instructions (Imperative Sentences),"Kànya shɛɛ, wuu sí sa."
Named Entity Recognition (NER) Data,Ali Sanogo a baara pyi Farakala na.
Named Entity Recognition (NER) Data,Awa Traoré sí Koutiala sa sini nìŋge.
Named Entity Recognition (NER) Data,"Sikasso région na, sùpyìré shinwii maha kànya pyi."
Named Entity Recognition (NER) Data,Mairie Koutiala ku a semɛ ku kan Moussa á.
Named Entity Recognition (NER) Data,"Le 19 juin 2026 na, wuu sí réunion pyi."
Named Entity Recognition (NER) Data,Africa International University ku ɲyɛ Kenya na.
Named Entity Recognition (NER) Data,Bamako bus ku sí Farakala kuro ta.
Named Entity Recognition (NER) Data,Professeur Robert Carlson a sùpyìré semɛ sɛɛ.
Named Entity Recognition (NER) Data,Ali ni Robert Sanogo maha lexique ku pyi.
Named Entity Recognition (NER) Data,Orange Mali ku message ku bɔɔn Awa á.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mii ɲyɛ na yɛlɛgɛri ku fo nìŋge.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Mu baara ku ɲyɛ tii, wuu ɲyɛ fanga na."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Pi a lwoho mɛ ta, pi ɲyɛ na tɔɔrɔ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Kàfeeye fwo-go ku ɲyɛ fùu, mii ɲyɛ na nɔɔrɔ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Semɛ ku yɛlɛ bɛɛ, pyàbii ɲyɛ na hara."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Dɔkɔtɔrɔ ku a yàfa pyi, ceewe ku ɲyɛ bɛɛ."
Sentiment Analysis Data (Emotion & Opinion-based Sentences),"Marché prix ku duru, shinwii ɲyɛ na jànya."
