Category,Sentence
Grammar Core (Sentence Structures & Tenses),Me vide un grande avia in celo.
Grammar Core (Sentence Structures & Tenses),Tu pote dice a mi si tu vade?
Grammar Core (Sentence Structures & Tenses),Ela habe komida ante plu hora.
Grammar Core (Sentence Structures & Tenses),Nos volu veni a la festa.
Grammar Core (Sentence Structures & Tenses),Le libro es legi per multe person.
Grammar Core (Sentence Structures & Tenses),"Si tu habe tempo, tu pote veni."
Grammar Core (Sentence Structures & Tenses),Me non skibe le epistola.
Grammar Core (Sentence Structures & Tenses),Nos vide le infantes joca in le parko.
Grammar Core (Sentence Structures & Tenses),Mi amiko va helpa mi konstru la domi.
Grammar Core (Sentence Structures & Tenses),"Ela non es in la ofise, ma in la domi."
Conversational Data (Real-Life Dialogues & Exchanges),Salute! Komo tu es hodie?
Conversational Data (Real-Life Dialogues & Exchanges),"Me volu duo kafes, pro favor."
Conversational Data (Real-Life Dialogues & Exchanges),"Le meteo es bon hodie, ne?"
Conversational Data (Real-Life Dialogues & Exchanges),Kie es la buso por la centro?
Conversational Data (Real-Life Dialogues & Exchanges),Tu pote dice a mi komo ariva la aeroport?
Conversational Data (Real-Life Dialogues & Exchanges),"Nos vide a la teatro a 18:00, si?"
Conversational Data (Real-Life Dialogues & Exchanges),Me senti un poco fatiga hodie.
Conversational Data (Real-Life Dialogues & Exchanges),"La lecion es interesante, tu non pensa?"
Conversational Data (Real-Life Dialogues & Exchanges),Tu ama la musica klassike?
Conversational Data (Real-Life Dialogues & Exchanges),Nos pote prenda un foto insembla?
Code-Switching & Multilingualism,Me habe un meeting hodie con le CEO.
Code-Switching & Multilingualism,Nos va a le supermercato pro comprar comida.
Code-Switching & Multilingualism,Ela vole usa le laptop pro skibe un raport.
Code-Switching & Multilingualism,Kie es le Wi-Fi password?
Code-Switching & Multilingualism,Le restaurant es open usque 22:00.
Code-Switching & Multilingualism,Me vide un sign que dice 'No Entry'.
Code-Switching & Multilingualism,Nos joca futbol in le park sabato.
Code-Switching & Multilingualism,Tu va invia le email postea?
Code-Switching & Multilingualism,Le concert comencia a 20:30.
Code-Switching & Multilingualism,Me compra un ticket online pro le film.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nos debe finaliza le kontrato ante veniente vendedi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Le raporto indica que le mercato es stabile.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Tu pote skri un resume del diskute?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Le operation debe comencia sin retardo.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nos debe signea le dokumento ante la 12:00.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",La diagnostiko es complexe e require plus examen.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Le cliente vole plus information super le offerte.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Me consulta le direktor ante prende un decision.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Nos debe verifica le datos con precision.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Le mediko preskribe un nove medicamento pro le paciente.
"Idioms, Proverbs & Cultural Expressions",Aqua flu sub le ponte.
"Idioms, Proverbs & Cultural Expressions",Me vide le luz al fin de le tunnel.
"Idioms, Proverbs & Cultural Expressions",Un ave in mano vale plus que duo in arbore.
"Idioms, Proverbs & Cultural Expressions",Le tempo vola quando tu es felici.
"Idioms, Proverbs & Cultural Expressions","Nos non pote cambia le vento, ma nos pote adjusta le vela."
"Idioms, Proverbs & Cultural Expressions",Tu jetta le bebe con le aqua del bano.
"Idioms, Proverbs & Cultural Expressions",Un bon initio es le medie del labor.
"Idioms, Proverbs & Cultural Expressions",Nos non pote expecta flor sin aqua.
"Idioms, Proverbs & Cultural Expressions","Le man qui dona, recive."
"Idioms, Proverbs & Cultural Expressions",Un parola bon es melior que un mano plen de oro.
Question-Answer Pairs (FAQ & Contextual Understanding),Kie es la biblioteka? - Illa es in le centro.
Question-Answer Pairs (FAQ & Contextual Understanding),Quante costa iste libro? - Il costa 20 unitas.
Question-Answer Pairs (FAQ & Contextual Understanding),Quando aperi le magazino? - A 08:00.
Question-Answer Pairs (FAQ & Contextual Understanding),Qui es le director del firma? - Le nomine es Alex.
Question-Answer Pairs (FAQ & Contextual Understanding),Qual es le plat special hodie? - Il es pasta al pesto.
Question-Answer Pairs (FAQ & Contextual Understanding),"Es il secur usar iste application? - Si, il es verificat."
Question-Answer Pairs (FAQ & Contextual Understanding),Qual es le numero de contacto? - Il es 123-456-789.
Question-Answer Pairs (FAQ & Contextual Understanding),"Pote me retorna iste producto? - Si, intra 30 dies."
Question-Answer Pairs (FAQ & Contextual Understanding),Kie es le hospital plu proxime? - A 2 kilometros daqui.
