Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр зыхIуа.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвгIаква.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвагъаква.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвгIазыр.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвгIан.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвагъатыр.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвагъат.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвгIахва.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвгIатыр.
Grammar Core (Sentence Structures & Tenses),Сара ашъо кIуатыр кIвгIацIва.
Conversational Data (Real-Life Dialogues & Exchanges),"Уи кIуатыр зыхIуа, лъанэ?"
Conversational Data (Real-Life Dialogues & Exchanges),"Ашъо сыд кIуатыр ахъ, сара хъуа."
Conversational Data (Real-Life Dialogues & Exchanges),"Сара зыпIаща, уи?"
Conversational Data (Real-Life Dialogues & Exchanges),"Уи кIуатыр къуи хъуа, сара хъуа."
Conversational Data (Real-Life Dialogues & Exchanges),"Ахъ, сыд уащ?"
Conversational Data (Real-Life Dialogues & Exchanges),"Сара фIуа, уи кIуатыр сыд?"
Conversational Data (Real-Life Dialogues & Exchanges),"ШъуфIыгъу, сара ахъу къуи."
Conversational Data (Real-Life Dialogues & Exchanges),"Сара зыхьу къуи, уи хъуа."
Conversational Data (Real-Life Dialogues & Exchanges),"Ахъу сыд уащ, сара хъуа."
Conversational Data (Real-Life Dialogues & Exchanges),Сара зыпIаща уи ахъу хъуа.
Code-Switching & Multilingualism,Сара meeting къуи сыхIуа.
Code-Switching & Multilingualism,Уи phone number сыд уащ?
Code-Switching & Multilingualism,Project тIехьа сара ахъу хъуа.
Code-Switching & Multilingualism,"Email сыд сыд уащ, сара ахъу."
Code-Switching & Multilingualism,Сара Abaza-English mix хъуа.
Code-Switching & Multilingualism,Уи presentation тIехьа зыхIуа.
Code-Switching & Multilingualism,Report сара хъуа pdf форматым.
Code-Switching & Multilingualism,Deadline ахъу сыд уащ?
Code-Switching & Multilingualism,Schedule сара spreadsheetым хъуа.
Code-Switching & Multilingualism,Уи chat message сыд уащ?
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Сара контракт тIехьа зыхIуа.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Доктор сара ахъу хъуа.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","ЗыхIуа, отчет къуи тIехьа."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Къуи документ хъуа ю.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Медицин анализ сара зыхIуа.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Протокол тIехьа сара ахъу хъуа.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Конференция къуи сара хъуа.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Сара юридический документ тIехьа ахъу.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Сара проект зыхIуа администраторым.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Отчет сара электронным форматым хъуа.
"Idioms, Proverbs & Cultural Expressions",Пщы хьафIа къуи зыхIуа.
"Idioms, Proverbs & Cultural Expressions",Ашъо зыкъуи кIвгIатыр.
"Idioms, Proverbs & Cultural Expressions",ХьафIа къуи пщы кIвгIатыр.
"Idioms, Proverbs & Cultural Expressions",Сара зыхьу ахъу хъуа кIвгIатыр.
"Idioms, Proverbs & Cultural Expressions",Сара хъуа пщы кIуатыр.
"Idioms, Proverbs & Cultural Expressions",Лъапщы къуи хьафIа кIвгIатыр.
"Idioms, Proverbs & Cultural Expressions",Ахъу къуи сара зыхIуа кIвгIатыр.
"Idioms, Proverbs & Cultural Expressions",Сара хьафIа къуи зыпIаща.
"Idioms, Proverbs & Cultural Expressions",Ашъо зыкъуи сара кIуатыр.
"Idioms, Proverbs & Cultural Expressions",Сара зыхьу пщы хьафIа къуи.
Question-Answer Pairs (FAQ & Contextual Understanding),Сара сыд уащ? – Сара ахъу хъуа.
Question-Answer Pairs (FAQ & Contextual Understanding),Уи кIуатыр сыд уащ? – Сара зыхIуа.
Question-Answer Pairs (FAQ & Contextual Understanding),Сара тIехьа сыд уащ? – Сара ахъу.
Question-Answer Pairs (FAQ & Contextual Understanding),Ахъу сыд уащ? – Сара хъуа.
Question-Answer Pairs (FAQ & Contextual Understanding),Сара сыд ахъу? – КIуатыр зыхIуа.
Question-Answer Pairs (FAQ & Contextual Understanding),Уи кIуатыр сыд уащ? – Сара зыпIаща.
Question-Answer Pairs (FAQ & Contextual Understanding),Ахъу сыд ахъу? – Сара ахъу хъуа.
Question-Answer Pairs (FAQ & Contextual Understanding),Сара сыд кIвгIатыр? – Ашъо зыкъуи.
Question-Answer Pairs (FAQ & Contextual Understanding),Сара сыд кIвагъаква? – Сара хъуа.
Question-Answer Pairs (FAQ & Contextual Understanding),Ахъу сыд уащ? – Сара ахъу хъуа.
Commands & Instructions (Imperative Sentences),КIуатыр зыхIуа!
Commands & Instructions (Imperative Sentences),Ашъо хъуа!
Commands & Instructions (Imperative Sentences),Пщы хьафIа къуи!
Commands & Instructions (Imperative Sentences),Документ тIехьа хъуа!
Commands & Instructions (Imperative Sentences),ФIуа ахъу!
Commands & Instructions (Imperative Sentences),ЗыхIуа отчет!
Commands & Instructions (Imperative Sentences),Хъуа ахъу кIуатыр!
Commands & Instructions (Imperative Sentences),Анализ зыхIуа!
Commands & Instructions (Imperative Sentences),Докторым къуи!
Commands & Instructions (Imperative Sentences),КIвгIатыр ахъу!
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Али Сарахъу КIуатыр зыхIуа.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Москвым сара ахъу хъуа.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Сара мартым тIехьа ахъу.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Компания Ахъу Сара проект хъуа.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Доктор Рамазан сара ахъу.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Банком сара контракт зыхIуа.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",ХьафIа Сара школым ахъу.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Президент Ахъмед сара ахъу хъуа.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Театрым сара ахъу.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Университетым проект тIехьа ахъу.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара зыпIаща.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара хъуа ахъу.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара кIуатыр зыхIуа.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ахъу сара зыпIаща.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара зыхIуа ахъу.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара хьафIа къуи.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара пщы хъуа.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара ахъу хъуа кIвгIатыр.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара хъуа зыпIаща.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Сара зыхIуа ахъу хъуа.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр зыхIуа хъуара.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр ахъу хъуа.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр зыпIаща.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр хъуа.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр тIехьа ахъу.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр тIехьа зыхIуа.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр ахъу хъуа кIвгIатыр.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр зыхIуа хъуа.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр ахъу тIехьа.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Сара ашъо кIуатыр кIвгIатыр хьанар.
