Categories,Sentences
Grammar Core (Sentence Structures & Tenses),"Мӹнь тагачеш пӓшӓм шачмеш пӹтӓренӓм, седӹндоно касеш книгӓм лудынам."
Grammar Core (Sentence Structures & Tenses),"Тӹнь иргодым толат гӹнь, мӓ иквӓреш музейышкы кенӓ."
Grammar Core (Sentence Structures & Tenses),Тӹдӹ тӱнӹ вӹлнӹ шӹнзеш дӓ тӱрлӹ шаям шып колыштеш.
Grammar Core (Sentence Structures & Tenses),"Мӓ шуженӓт гӹнь, ӓвӓн шолтымы кочкышым кочкына."
Grammar Core (Sentence Structures & Tenses),"Тӓ пӓшӓм вашкеш пӹтӓрӹдӓ, но документвлӓм тӹрлӹ анжыктыда."
Grammar Core (Sentence Structures & Tenses),Нӹнӹ тиде уверым газетеш лудынӹт дӓ ӹшке семӹн тӓрватенӹт.
Grammar Core (Sentence Structures & Tenses),"Мӹнь ни телӹм, ни шӹжӹм ам яраты, но шошым пиш моткоч ӱжеш."
Grammar Core (Sentence Structures & Tenses),Тиде сирӹмӹ картӓ школышто ужашлан нӓлалтеш дӓ урокышто шинчымашым кугемдӓ.
Grammar Core (Sentence Structures & Tenses),"Юр юреш гӹнят, мӹнь тӱгӹ лӓктӓм дӓ вӓрвлӓм фотошкы налам."
Grammar Core (Sentence Structures & Tenses),"Пӓшӓ кечӹ пӹтен, тенге гӹнь токына кенӓ дӓ йочавлӓн йомак лудына."
Conversational Data (Real-Life Dialogues & Exchanges),"— Калык, Марина, кушко каеш? — Мӹнь библиотекӹш кеем, тӹнь мӹнь доно кеат?"
Conversational Data (Real-Life Dialogues & Exchanges),"— Тыч вӹрт? — Тыч вӓрт илане, но тагачеш пӓшӓ шукы ыльы."
Conversational Data (Real-Life Dialogues & Exchanges),"— Тӹнь тиде книгӓм лудынат? — Лудынам, авторшӹн мутшым пиш келшен."
Conversational Data (Real-Life Dialogues & Exchanges),"— Кофе йӓмдӹ? — Йӓмдӹ, но мӓ нимогай шокшы кочкышымат шолтенӓ."
Conversational Data (Real-Life Dialogues & Exchanges),"— Иргодым семинар лишкӹ толат? — Толам, билетым ӓлӓм нӓлӹнӓм."
Conversational Data (Real-Life Dialogues & Exchanges),"— Миклай, компьютерет ӹштеш? — Ӹштеш, но сеть изиш вараэш кодеш."
Conversational Data (Real-Life Dialogues & Exchanges),"— Тӓ кунам пӓшӓм пӹтӓрӹдӓ? — Кас марте пӹтӓренӓ, гӹньак отчетым колтенӓ."
Conversational Data (Real-Life Dialogues & Exchanges),"— Авай, мӹнь тӹнӓн полшем? — Полш, ӹдӹрӹмӹн сумкажым йӧрӓтӓш келеш."
Conversational Data (Real-Life Dialogues & Exchanges),— Тиде йомакым кушто колынат? — Пӹзыл кумдемӹштӹ кугызаже каласен.
Conversational Data (Real-Life Dialogues & Exchanges),"— Кайыквлӓ кушто? — Кушман вӹлнӹ шога, тӓ анжен нӓлӹдӓ."
Code-Switching & Multilingualism,"Мӹнь Zoom-вӓшлимӓшкӹ кеем, но докладшым кырык мары йӹлмӹ доно каласем."
Code-Switching & Multilingualism,"Тӹнь файлым save ӹштет гӹнь, мӓ рушла комментарийвлӓм посна сирен кодына."
Code-Switching & Multilingualism,"Нӹнӹ чатышты «окей» манынӹт, вара кырык марла шаям тӹрлӹ ырадынӹт."
Code-Switching & Multilingualism,"Менеджер задачым deadline марте пӹтӓрӓш куштен, мӓ планым мары йӹлмӹштӹ сиренӓ."
Code-Switching & Multilingualism,"Тӹдӹ email колтен, но темажым «Йомаквлӓ дӓ датасет» манын лӱмден."
Code-Switching & Multilingualism,"Школышто teacher англичан мутвлӓм пуэн, йочавлӓ нӹнӹм кырык марла палӓш тӧченӹт."
Code-Switching & Multilingualism,Мӓ автобусышто ticket нӓлӹнӓ дӓ кондукторлан рахмат манын кеенӓ.
Code-Switching & Multilingualism,"Developer пӓшӓште corpus, tokenizer дӓ validation мутвлӓ ешарымашлан кучылталтыт."
Code-Switching & Multilingualism,"Тӓ meeting пӹтӓрӹдӓ гӹнь, summary-м Telegram-группышкы колтеда."
Code-Switching & Multilingualism,"Мӹнь datasetым train ӹштӓш йӓмдӹлӓм, но sentence-влӓм палемден анженам."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Кугешнӹ клиентлан договорым кӧрыкын лудын пуаш дӓ условивлӓм палемдӓш келеш.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Доктор пациентлан шыпла каласен: тиде анализым иргодым лабораторийышкы колташ йӧрӓ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Судышто свидетельӹн мутшым протоколышкы тӹрлӹ сирӓш дӓ подписьым налаш келеш.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Техник серверым уэш тӓрватен, логвлӓм анжен дӓ ушнымашым терген."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Банк специалистышы заявленийым нӓлӹн, клиентын паспортшым дӓ адресшым чотлаш куштен."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Ректор конференцийышты кугу тау каласен дӓ научный пашавлӓм анжыктыш.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Муниципальный комиссийӹн решениже калыклан уло текст доно увертарылтеш.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Фармацевт эмым налшылан дозировкым тӹрлӹ умылтарен дӓ лишнӹ нӓлӓш ок кел манын.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Инженер проектын схемажым командашкы колтен, кажны детальым посна ончен."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Редактор авторлан статьяжым стандарт орфографийышты уэш анжаш дӓ фактвлӓм тергӓш куштен.
"Idioms, Proverbs & Cultural Expressions","Кӱн йӹлмӹ мӱӓн, а чонжо шӱдӹ, тӹдӹн мутшым чот тергӓш келеш."
"Idioms, Proverbs & Cultural Expressions","Ик кид доно калыкын пӧртшым ак шынде, иквӓреш пӓшӓ гына мотор лӓктеш."
"Idioms, Proverbs & Cultural Expressions",Вӓдӹм анжыде мостым ак ыште: пашам тӹрлӹ пален тӓрваташ келеш.
"Idioms, Proverbs & Cultural Expressions","Кечӹ анза гӹньат, тӱнӹ пӹл доно шӱшалалтеш: кажны паша жепшӹм вуча."
"Idioms, Proverbs & Cultural Expressions",Тошты мут у корныжым мӧнгӹштӹмӹ семӹн анжыкта.
"Idioms, Proverbs & Cultural Expressions","Ӱдырвлӓ кугызавлӓн йомакшым колыштынӹт, мӹнь тенге гӹнь чонжо кушкеш манам."
"Idioms, Proverbs & Cultural Expressions","Пӱртӱс шып шога, но шыплыкышты шукы шинчымаш уло."
"Idioms, Proverbs & Cultural Expressions","Кунам эре вашке каят, корныжат тӹньӹм вараэш кодеш."
"Idioms, Proverbs & Cultural Expressions","Ӹшке капканыш попадаш огыл манын, мортын янгылышыжым ончаш келеш."
