Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mangula do ahu di ladang sadarion.
Grammar Core (Sentence Structures & Tenses),Nunga marsiajar hami tadi borngin asa dapot angka na denggan.
Grammar Core (Sentence Structures & Tenses),Naeng lao ibana tu Balige sogot manuhor buku.
Grammar Core (Sentence Structures & Tenses),"Molo ro udan, maradian do hita di jabu."
Grammar Core (Sentence Structures & Tenses),Ndang hupillit dalan i ala tung godang lubangna.
Grammar Core (Sentence Structures & Tenses),Buku i dijaha angka siswa di inganan marsiajar.
Grammar Core (Sentence Structures & Tenses),Ingkon dipature jolo jembatan i asa boi salpu angka jolma.
Grammar Core (Sentence Structures & Tenses),Marsiajar dope dakdanak i di pudi ni jabu.
Grammar Core (Sentence Structures & Tenses),Boasa didok ho songon i tu inangmu?
Grammar Core (Sentence Structures & Tenses),"Unang tangis, ai ro do amangmu saotik nai."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Horas, laho tu dia ho? B: Laho ahu tu pasar manuhor dekke."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Nunga mangan ho? B: Nunga, alai naeng minum kopi dope ahu."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Boha kabarmu, Lae? B: Denggan do, mauliate, ho pe songon dia?"
Conversational Data (Real-Life Dialogues & Exchanges),"A: Sai lambat ho ro sadarion. B: Sai holsoan ahu, tung gok do dalan sian Medan."
Conversational Data (Real-Life Dialogues & Exchanges),A: Tudia hita marsogot? B: Tu Tao Toba hita mamereng ari.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Adong hepengmu satonga? B: Adong, alai ingkon dipaulak sore on."
Conversational Data (Real-Life Dialogues & Exchanges),A: Ise mangalap dakdanak i sian sikola? B: Inangna do mandongani ibana.
Conversational Data (Real-Life Dialogues & Exchanges),"A: Tarsongon dia rasana sambal on? B: Tung las do, alai tabo manganon."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Loja ho sian ulaon? B: Loja, alai sonang ahu ala rampung ulaon."
Conversational Data (Real-Life Dialogues & Exchanges),"A: Manang aha na diboan hita tu pesta adat? B: Boan ulos, sipanganon, dohot roha na denggan."
Code-Switching & Multilingualism,"Sogot rapat online hami jam sia, jadi unang lupa buka laptop."
Code-Switching & Multilingualism,"Ahu naeng submit laporan on before deadline, alai data penjualan dope hurang."
Code-Switching & Multilingualism,Tolong share link Zoom i tu grup keluarga asa boi hita masuk sude.
Code-Switching & Multilingualism,"Client i mandok revisi na metmet, jadi harus di-update file desainna."
Code-Switching & Multilingualism,Nunga kupesan ojek online sian stasiun tu jabu ni ompung.
Code-Switching & Multilingualism,"Di kantor baru i, hami biasa manghatahon bahasa Indonesia dohot Hata Batak Toba."
Code-Switching & Multilingualism,Adikku mambahen caption Inggris di foto ulos i asa gampang dipahami dongan luar negeri.
Code-Switching & Multilingualism,"Molo sinyal Wi-Fi lemah, kirim ma pesan WhatsApp i lewat SMS."
Code-Switching & Multilingualism,"Teacher i mangajari kami grammar, alai contohna jotjot sian huta nami."
Code-Switching & Multilingualism,"Ahu pe suka podcast on, sabab topikna pas dohot budaya Batak."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Hami mangajukan surat pangidoan kerja sama tu kantor camat minggu on.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Kontrak i ingkon dibasa dohot teliti asa unang tubu parsalisian di pudi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokter menganjurhon asa pasien minum obat mangihuthon aturan naung ditetaphon.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sistem informasi i perlu dipature asa data pelanggan aman sian halak na so marhak.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Rapat direksi dipungka jam sampulu di ruang parpunguan perusahaan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Panguhum mandok saksi i ingkon mangalehon hata na sintong di jolo pengadilan.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Perawat mangalului catatan suhu badan pasien ganup tolu jom.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Proposal anggaran on patuduhon biaya, jadwal, dohot tanggung jawab ganup bagian."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pimpinan mangucaphon mauliate tu tim ala proyek i rampung tepat waktu.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dokumen rahasia i unang disebar tu email pribadi ni pegawai.
"Idioms, Proverbs & Cultural Expressions","Somba marhula-hula, manat mardongan tubu, elek marboru."
"Idioms, Proverbs & Cultural Expressions","Pantun hangoluan, tois hamagoan."
"Idioms, Proverbs & Cultural Expressions",Jolo nidilat bibir asa nidok hata.
"Idioms, Proverbs & Cultural Expressions","Songon eme naung masak, unduk do uluna."
"Idioms, Proverbs & Cultural Expressions","Molo litok aek di toruan, tingkiron ma tu julu."
"Idioms, Proverbs & Cultural Expressions",Anakkon hi do hamoraon di au.
"Idioms, Proverbs & Cultural Expressions",Marsipature hutana be asa denggan huta na pinungka ni ompunta.
"Idioms, Proverbs & Cultural Expressions","Dalihan na tolu patuduhon parsahutaon na marsomba, manat, dohot marelek."
"Idioms, Proverbs & Cultural Expressions",Ulos na pinasahat dohot pasu-pasu mangihuthon adat ni angka na matua.
"Idioms, Proverbs & Cultural Expressions","Sai horas, sai gabe, sai saur matua ma hita."
Question-Answer Pairs (FAQ & Contextual Understanding),"Sungkun: Aha do lapatan ni horas? Alus: Hata pasu-pasu do na marlapatan sehat, dame, dohot horas."
Question-Answer Pairs (FAQ & Contextual Understanding),Sungkun: Tudia hita mendaftaron dakdanak tu sikola? Alus: Tu kantor tata usaha do hita mamboan surat.
Question-Answer Pairs (FAQ & Contextual Understanding),Sungkun: Andigan pasar i buka? Alus: Buka do sian manogot sahat ro di sore.
Question-Answer Pairs (FAQ & Contextual Understanding),"Sungkun: Boasa penting mangjaga aek? Alus: Ala aek i sumber hangoluan ni jolma, pinahan, dohot hauma."
Question-Answer Pairs (FAQ & Contextual Understanding),Sungkun: Ise na mangulosi pengantin? Alus: Hula-hula do mangulosi dohot pasu-pasu.
Question-Answer Pairs (FAQ & Contextual Understanding),"Sungkun: Boha asa boi marsiajar Hata Batak Toba? Alus: Jaha ma hata sadari-sadari, dengganhon pangucapan, dohot marhata dohot dongan."
Question-Answer Pairs (FAQ & Contextual Understanding),Sungkun: Aha na masa molo kartu ATM mago? Alus: Hubungi bank jolo asa diblokir jala dipature.
Question-Answer Pairs (FAQ & Contextual Understanding),"Sungkun: Boha pendapatmu taringot karejo sian jabu? Alus: Denggan do molo disiplin, alai perlu do parpunguan na jelas."
Question-Answer Pairs (FAQ & Contextual Understanding),Sungkun: Sadia leleng marhobas dekke arsik? Alus: Gumantung tu balga ni dekke dohot las ni api.
Question-Answer Pairs (FAQ & Contextual Understanding),Sungkun: Manang ise do raja parhata di ulaon adat? Alus: Halak na malo mandok hata adat do na mandongani parpunguan.
Commands & Instructions (Imperative Sentences),Jaha ma petunjuk on jolo so mangisi formulir.
Commands & Instructions (Imperative Sentences),Pature ma lampu dapur i asa unang holom.
Commands & Instructions (Imperative Sentences),Unang buang sampah tu Tao Toba.
Commands & Instructions (Imperative Sentences),Surathon goarmu dohot nomor telepon di bagasan buku tamu.
Commands & Instructions (Imperative Sentences),"Alap ma ulos i sian lemari, jala pasahat tu inang."
Commands & Instructions (Imperative Sentences),Pillit ma bahasa na lomo ni roham di aplikasi on.
Commands & Instructions (Imperative Sentences),Tutup ma pintu gerbang dung salpu motor.
Commands & Instructions (Imperative Sentences),Boan ma obat on tu apotek asa dipareso ulang.
Commands & Instructions (Imperative Sentences),Dengganhon ma pangucapan ni kata on tu guru.
Commands & Instructions (Imperative Sentences),Kirim ma laporan akhir tu pimpinan sadari on.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Rina Simanjuntak ro sian Medan tu Balige tanggal 12 Juni 2026.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Universitas HKBP Nommensen mangadahon seminar di Pematangsiantar ari Jumat.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Bupati Toba pajumpang dohot warga di Laguboti sadarion.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",PT Inalum mangirim bantuan tu huta na hona banjir di Porsea.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Dokter Maria Lumbantoruan markarejo di RSUD Tarutung sian taon 2020.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Tim Samosir United marlatih di Pangururan ganup Selasa dohot Kamis.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Ompung Sahala Sihombing dipasahat ulos di pesta adat ni marga Siregar.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Kereta api sian Tebing Tinggi sahat tu Stasiun Medan jam opat sore.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Yayasan Pendidikan Del mangalehon beasiswa tu siswa sian Lintongnihuta.
"Named Entity Recognition (NER) Data (People, Places, Dates, Organizations)",Pardede Hall di Medan dipajongjong gabe inganan konser gondang bulan Agustus.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Sonang rohangku mamereng dakdanak i boi marhata Batak dohot torang.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Marsak hami ala hauma i hona haleon na leleng.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Ndang adong rohangku mangulas berita i jolo so dapot bukti.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Tung las do roha ni inang dung anakna lulus sian universitas.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Mabiar penumpang i ala kapal i goyang di tonga tao.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Kecewa do pelanggan i ala paketna sahat lambat.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Sai tenang do amang i manjaha surat keputusan i.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Bangga do hami mamereng tortor ni naposo i di panggung.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Rimas do ahu ala aplikasi i jotjot mate sandiri.
Sentiment Analysis Data (Emotion & Opinion-based Sentences),Heran do nasida mamereng harga boras naik muse.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Tu pasar do ompung lao manuhor sayur manogot on.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Manogot on, ompung manuhor sayur di pasar."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Sayur na dituhor ompung di pasar dipakke tu sipanganon siang.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Ai ro udan, dibatalkan hami ma latihan tortor di alaman."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Latihan tortor di alaman ndang jadi ala udan ro.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Dipaima hami rapat i sahat ro angka anggota sian luar huta.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Rapat i dipaima jolo, ai dope di dalan angka anggota sian luar huta."
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Anak i sonang ala dapot buku baru sian guruna.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),Buku baru sian guruna mambahen anak i sonang.
Paraphrased & Augmented Sentences (Rewritten Variations for Robustness),"Molo dapot buku baru sian guru, sonang ma roha ni anak i."
