Categories,Sentences
Grammar Core,A di write letter for ma teacher.
Grammar Core,Dem don finish di work since yesterday.
Grammar Core,We go travel tomorrow if rain no fall.
Grammar Core,She bin dey wait for you when light go.
Grammar Core,I for help you if I get time.
Grammar Core,Di house be build by local engineer.
Grammar Core,He no understand wetin you mean.
Grammar Core,We dey learn every evening for library.
Grammar Core,Dem go don reach before meeting start.
Grammar Core,"If you try hard, you go succeed."
Conversational Data,How you dey today?
Conversational Data,"I dey fine, and you nko?"
Conversational Data,Wetin you want chop dis afternoon?
Conversational Data,Make we meet for junction by five.
Conversational Data,Why you late so?
Conversational Data,"No worry, I dey come now now."
Conversational Data,You hear di news for radio?
Conversational Data,Abeg help me carry dis bag small.
Conversational Data,I no fit believe wetin happen yesterday.
Conversational Data,We go talk more when you free.
Code-Switching & Multilingualism,"I get meeting by 2pm, so I go rush."
Code-Switching & Multilingualism,Dis project need serious focus and discipline.
Code-Switching & Multilingualism,Abeg send me di file before deadline.
Code-Switching & Multilingualism,We schedule di appointment for next week.
Code-Switching & Multilingualism,Di manager request say make we submit report.
Code-Switching & Multilingualism,You download di app already?
Code-Switching & Multilingualism,Dem plan di event for weekend vibes.
Code-Switching & Multilingualism,I need small clarification about di contract.
Code-Switching & Multilingualism,Make we finalize di budget today.
Code-Switching & Multilingualism,She promise to call me after service.
Formal & Professional Speech,We kindly request your presence for di conference.
Formal & Professional Speech,Di patient require urgent medical attention.
Formal & Professional Speech,Please review di attached document carefully.
Formal & Professional Speech,Our organization dey committed to transparency.
Formal & Professional Speech,Di contract go expire on thirty-first March.
Formal & Professional Speech,We appreciate your prompt response.
Formal & Professional Speech,Kindly adhere to di stated guidelines.
Formal & Professional Speech,Di technical team resolve di system error.
Formal & Professional Speech,Your application dey under consideration.
Formal & Professional Speech,All staff must comply with safety regulations.
"Idioms, Proverbs & Cultural Expressions",Monkey no fine but e mama like am.
"Idioms, Proverbs & Cultural Expressions",Small rain no dey stop farmer work.
"Idioms, Proverbs & Cultural Expressions",Fire dey burn for inside e heart.
"Idioms, Proverbs & Cultural Expressions","When spider join hand, e fit tie lion."
"Idioms, Proverbs & Cultural Expressions",No put all your egg for one basket.
"Idioms, Proverbs & Cultural Expressions",Na who ask question no dey miss road.
"Idioms, Proverbs & Cultural Expressions",Cut your coat according to your size.
"Idioms, Proverbs & Cultural Expressions",Early bird dey catch worm.
"Idioms, Proverbs & Cultural Expressions",Wata pass gari if you no careful.
"Idioms, Proverbs & Cultural Expressions",Person wey carry last no be fool.
Question-Answer Pairs,Wetin be capital of Cameroon?
Question-Answer Pairs,Yaounde na di capital of Cameroon.
Question-Answer Pairs,How many region Cameroon get?
Question-Answer Pairs,Cameroon get ten regions.
Question-Answer Pairs,Who be president of Cameroon?
Question-Answer Pairs,Di president na Paul Biya.
Question-Answer Pairs,Wetin cause climate change?
Question-Answer Pairs,Climate change dey caused by greenhouse gases.
Question-Answer Pairs,How internet dey work?
Question-Answer Pairs,Internet dey connect computers worldwide.
Commands & Instructions,Open di window make breeze enter.
Commands & Instructions,Close di door before you comot.
Commands & Instructions,Write your name for top di paper.
Commands & Instructions,Turn off di light when you finish.
Commands & Instructions,Send di email before midday.
Commands & Instructions,Check di engine before you drive.
Commands & Instructions,Follow di instructions carefully.
Commands & Instructions,Submit your assignment online.
Commands & Instructions,Wait here until I call you.
Commands & Instructions,Read di manual before installation.
Named Entity Recognition,Paul Biya speak for Unity Palace.
Named Entity Recognition,University of Buea dey for South West Region.
Named Entity Recognition,Douala na commercial capital of Cameroon.
Named Entity Recognition,Mount Cameroon dey near Buea.
Named Entity Recognition,CAN 2021 happen for Cameroon.
Named Entity Recognition,MTN Cameroon launch new service.
Named Entity Recognition,Dangote Group invest for Africa.
Named Entity Recognition,Orange Cameroon improve network.
Named Entity Recognition,CDC operate plantation for Tiko.
Named Entity Recognition,E travel go Lagos for conference.
Sentiment Analysis,I really happy about di good news.
Sentiment Analysis,Dis service bad and disappointing.
Sentiment Analysis,I feel neutral about di decision.
Sentiment Analysis,Di movie sweet well well.
Sentiment Analysis,I angry because dem ignore me.
Sentiment Analysis,She proud of her achievement.
Sentiment Analysis,Di weather gloomy and depressing.
Sentiment Analysis,I excited for di upcoming festival.
Sentiment Analysis,Di food tasteless and cold.
Sentiment Analysis,We satisfied with di outcome.
Paraphrased & Augmented Sentences,I go visit you tomorrow.
Paraphrased & Augmented Sentences,Tomorrow I go come see you.
Paraphrased & Augmented Sentences,Dem complete di assignment early.
Paraphrased & Augmented Sentences,Di assignment finish before deadline.
Paraphrased & Augmented Sentences,She dey prepare for exam seriously.
Paraphrased & Augmented Sentences,She di study hard for her test.
Paraphrased & Augmented Sentences,We plan travel next month.
Paraphrased & Augmented Sentences,Next month we get travel plan.
Paraphrased & Augmented Sentences,He repair di car quickly.
Paraphrased & Augmented Sentences,Di car fix sharp sharp.
