Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Ọmọ na rọvwẹ nẹ avware kẹ ekpẹlẹ.
Grammar Core (Sentence Structures & Tenses),"Mẹ vwọ ovwian na ẹlẹlẹ, emuẹ na ma kẹsẹ."
Grammar Core (Sentence Structures & Tenses),Avware cha rọ iṣẹ na nẹ odẹ akpọkẹ.
Grammar Core (Sentence Structures & Tenses),"Ọsẹ rẹ ma fiẹ ovwọ na, ọghene cha gba ọvwọn."
Grammar Core (Sentence Structures & Tenses),Mẹ ma vwọ ẹghwẹ nẹ mẹ roro ọghwẹ na.
Grammar Core (Sentence Structures & Tenses),"Uvwie rẹ ruẹre nẹ owhọ na, ọghwẹ bọ ọkpako."
Grammar Core (Sentence Structures & Tenses),"Ọghwẹ na yọ omavwanre, kẹ vwẹ akpobọ."
Grammar Core (Sentence Structures & Tenses),"Ẹvwẹ rẹ kẹ vwẹ iyẹvwi, ọ ma chọ iroro."
Grammar Core (Sentence Structures & Tenses),Ọmọ na cha rẹ emuẹ nẹ ọ ba kẹ ọrẹ.
Grammar Core (Sentence Structures & Tenses),Mẹ fiẹ ẹme na kẹ owhọ; oyibo ma fiẹ ẹme na.
Conversational Data (Real-Life Dialogues & Exchanges),“Migwo.” “Vrendo; ọghwẹ ruẹ?”
Conversational Data (Real-Life Dialogues & Exchanges),"“Mẹ rọvwẹ ekpẹlẹ.” “Kẹ omamo, ẹghwẹ rẹ vwẹ?”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Ode fẹre?” “Ode ma fẹre, emuẹ rẹ cha sẹ.”"
Conversational Data (Real-Life Dialogues & Exchanges),“Wetin you dey find?” “Mẹ rọvwẹ ibooku nẹ ẹdia.”
Conversational Data (Real-Life Dialogues & Exchanges),"“Ẹkpako, mẹ cha kẹsẹ nẹ?” “Yọ, kẹsẹ, ẹghwẹ rẹ ma tarẹ.”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Ọsẹ, oshare na rẹ kẹ ivie?” “Ẹẹ, ọ rọvwẹ kẹ ivie nẹ ẹguono.”"
Conversational Data (Real-Life Dialogues & Exchanges),"“Mẹ cha vwọ ata?” “Vwọ, ama ma yọ ọna rẹvwọ.”"
