Categories,Sentences
Grammar Core,Ja kḯí ndya̱a̱ ña̱a̱ xquii.
Grammar Core,Na kḯí ndya̱a̱ ña̱a̱ xquii.
Grammar Core,Kḯí ndya̱a̱ ña̱a̱ xquii.
Grammar Core,Ja kḯí ndya̱a̱ ña̱a̱ xquii xi.
Grammar Core,Kḯí ndya̱a̱ ña̱a̱ xquii ndë.
Grammar Core,Ja kḯí ndya̱a̱ ña̱a̱ xquii ne̱.
Grammar Core,Na kḯí ndya̱a̱ ña̱a̱ xquii ne̱.
Grammar Core,Kḯí ndya̱a̱ ña̱a̱ xquii xi ne̱.
Grammar Core,Ja kḯí ndya̱a̱ ña̱a̱ xquii nda̱.
Grammar Core,Kḯí ndya̱a̱ ña̱a̱ xquii nda̱.
Conversational Data,¿Kḯí ndya̱a̱ ña̱a̱ xquii?
Conversational Data,"Kḯí ndya̱a̱ ña̱a̱ xquii, ndë ja̱a̱."
Conversational Data,Na ndya̱a̱ ña̱a̱ xquii.
Conversational Data,¿Ja kḯí ndya̱a̱ ña̱a̱ xquii xi?
Conversational Data,"Kḯí ndya̱a̱ ña̱a̱ xquii xi, nda̱a̱."
Conversational Data,"Ndë, kḯí ndya̱a̱ ña̱a̱ xquii."
Conversational Data,¿Na kḯí ndya̱a̱ ña̱a̱ xquii ne̱?
Conversational Data,"Kḯí ndya̱a̱ ña̱a̱ xquii ne̱, ja̱a̱."
Conversational Data,"Ja̱a̱ ndë, kḯí ndya̱a̱ ña̱a̱ xquii."
Conversational Data,"Ndë ja̱a̱, na kḯí ndya̱a̱ ña̱a̱ xquii."
Code-Switching & Multilingualism,Kḯí ndya̱a̱ ña̱a̱ xquii today.
Code-Switching & Multilingualism,Ja kḯí ndya̱a̱ ña̱a̱ xquii mañana.
Code-Switching & Multilingualism,Na kḯí ndya̱a̱ ña̱a̱ xquii ahora.
Code-Switching & Multilingualism,Kḯí ndya̱a̱ ña̱a̱ xquii rápido.
Code-Switching & Multilingualism,Ja kḯí ndya̱a̱ ña̱a̱ xquii bien.
Code-Switching & Multilingualism,Kḯí ndya̱a̱ ña̱a̱ xquii work.
Code-Switching & Multilingualism,Na kḯí ndya̱a̱ ña̱a̱ xquii school.
Code-Switching & Multilingualism,Kḯí ndya̱a̱ ña̱a̱ xquii familia.
Code-Switching & Multilingualism,Ja kḯí ndya̱a̱ ña̱a̱ xquii amigo.
Code-Switching & Multilingualism,Kḯí ndya̱a̱ ña̱a̱ xquii fiesta.
Formal & Professional Speech,Kḯí ndya̱a̱ ña̱a̱ xquii formalmente.
Formal & Professional Speech,Ja kḯí ndya̱a̱ ña̱a̱ xquii documento.
Formal & Professional Speech,Kḯí ndya̱a̱ ña̱a̱ xquii contrato.
Formal & Professional Speech,Na kḯí ndya̱a̱ ña̱a̱ xquii informe.
Formal & Professional Speech,Kḯí ndya̱a̱ ña̱a̱ xquii médico.
Formal & Professional Speech,Ja kḯí ndya̱a̱ ña̱a̱ xquii legal.
Formal & Professional Speech,Kḯí ndya̱a̱ ña̱a̱ xquii técnico.
Formal & Professional Speech,Na kḯí ndya̱a̱ ña̱a̱ xquii oficial.
Formal & Professional Speech,Kḯí ndya̱a̱ ña̱a̱ xquii reunión.
Formal & Professional Speech,Ja kḯí ndya̱a̱ ña̱a̱ xquii empresa.
"Idioms, Proverbs & Cultural Expressions",Kḯí ndya̱a̱ ña̱a̱ xquii ncha̱a̱.
"Idioms, Proverbs & Cultural Expressions",Ja kḯí ndya̱a̱ ña̱a̱ xquii nda̱a̱ ña̱a̱.
"Idioms, Proverbs & Cultural Expressions",Kḯí ndya̱a̱ ña̱a̱ xquii ñuu.
"Idioms, Proverbs & Cultural Expressions",Na kḯí ndya̱a̱ ña̱a̱ xquii ndaa.
"Idioms, Proverbs & Cultural Expressions",Kḯí ndya̱a̱ ña̱a̱ xquii xini.
"Idioms, Proverbs & Cultural Expressions",Ja kḯí ndya̱a̱ ña̱a̱ xquii ntyaa.
"Idioms, Proverbs & Cultural Expressions",Kḯí ndya̱a̱ ña̱a̱ xquii nquii.
"Idioms, Proverbs & Cultural Expressions",Na kḯí ndya̱a̱ ña̱a̱ xquii ñee.
"Idioms, Proverbs & Cultural Expressions",Kḯí ndya̱a̱ ña̱a̱ xquii ntyi.
"Idioms, Proverbs & Cultural Expressions",Ja kḯí ndya̱a̱ ña̱a̱ xquii ndaa ñuu.
Question-Answer Pairs,¿Kḯí ndya̱a̱ ña̱a̱ xquii nda̱?
Question-Answer Pairs,¿Na kḯí ndya̱a̱ ña̱a̱ xquii?
Question-Answer Pairs,¿Ja kḯí ndya̱a̱ ña̱a̱ xquii ne̱?
Question-Answer Pairs,¿Kḯí ndya̱a̱ ña̱a̱ xquii xi?
Question-Answer Pairs,Kḯí ndya̱a̱ ña̱a̱ xquii xi.
Question-Answer Pairs,¿Na kḯí ndya̱a̱ ña̱a̱ xquii nda̱a̱?
Question-Answer Pairs,Na kḯí ndya̱a̱ ña̱a̱ xquii nda̱a̱.
Commands & Instructions,Kḯí ndya̱a̱ ña̱a̱ xquii!
Commands & Instructions,Na ndya̱a̱ ña̱a̱ xquii!
Commands & Instructions,Ja ndya̱a̱ ña̱a̱ xquii!
Commands & Instructions,Kḯí ndya̱a̱ ña̱a̱ xquii xi!
Commands & Instructions,Na ndya̱a̱ ña̱a̱ xquii ne̱!
Commands & Instructions,Ja ndya̱a̱ ña̱a̱ xquii nda̱!
Commands & Instructions,Kḯí ndya̱a̱ ña̱a̱ xquii nda̱a̱!
Commands & Instructions,Na ndya̱a̱ ña̱a̱ xquii xi!
Commands & Instructions,Ja ndya̱a̱ ña̱a̱ xquii ne̱!
Commands & Instructions,Kḯí ndya̱a̱ ña̱a̱ xquii ndaa!
Named Entity Recognition,Ñuu Tla̱xiaco kḯí ndya̱a̱ ña̱a̱ xquii.
Named Entity Recognition,Juan kḯí ndya̱a̱ ña̱a̱ xquii.
Named Entity Recognition,María na kḯí ndya̱a̱ ña̱a̱ xquii.
Named Entity Recognition,Ñuu Oaxaca ja kḯí ndya̱a̱ ña̱a̱ xquii.
Named Entity Recognition,Kḯí ndya̱a̱ ña̱a̱ xquii 2026.
Named Entity Recognition,Ñuu Juquila kḯí ndya̱a̱ ña̱a̱ xquii.
Named Entity Recognition,Pedro ja kḯí ndya̱a̱ ña̱a̱ xquii.
Named Entity Recognition,Ana na kḯí ndya̱a̱ ña̱a̱ xquii.
Named Entity Recognition,Kḯí ndya̱a̱ ña̱a̱ xquii lunes.
Named Entity Recognition,Ñuu Panixtlahuaca kḯí ndya̱a̱ ña̱a̱ xquii.
Sentiment Analysis,Kḯí ndya̱a̱ ña̱a̱ xquii ndaa.
Sentiment Analysis,Kḯí ndya̱a̱ ña̱a̱ xquii ñee.
Sentiment Analysis,Kḯí ndya̱a̱ ña̱a̱ xquii ntyaa.
Sentiment Analysis,Kḯí ndya̱a̱ ña̱a̱ xquii nda̱a̱.
Paraphrased & Augmented Sentences,Ja ndya̱a̱ ña̱a̱ xquii.
Paraphrased & Augmented Sentences,Ndya̱a̱ ña̱a̱ xquii.
Paraphrased & Augmented Sentences,Ndya̱a̱ xquii ña̱a̱.
Paraphrased & Augmented Sentences,Ña̱a̱ ndya̱a̱ xquii.
Paraphrased & Augmented Sentences,Xquii ndya̱a̱ ña̱a̱.
