Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Mun lean oahppan sámegiela buorre beaivvi.
Grammar Core (Sentence Structures & Tenses),Son lei barggán skuvllas goas muhto ii sáhttán boahtit maŋŋil.
Grammar Core (Sentence Structures & Tenses),Don leat boahtimin dábálaš sávzziid čoahkkin.
Grammar Core (Sentence Structures & Tenses),Mii galgat bargat ovdal go mánát boahtit ruovttoluotta.
Grammar Core (Sentence Structures & Tenses),"Mun in boađe odne, muhto boađán ihttin."
Grammar Core (Sentence Structures & Tenses),Sii eai leat gullan dan soga áššis.
Grammar Core (Sentence Structures & Tenses),Mun lean čállán girjji mat ii leat čálli áigiid ovdal.
Grammar Core (Sentence Structures & Tenses),Dat galgá šaddat doaibmabargi boaresáiggi loahpas.
Grammar Core (Sentence Structures & Tenses),Mun sáhtán geavahit goasge dán servodaga rievdadusa.
Grammar Core (Sentence Structures & Tenses),Sii ožžot dan jus galget bargat hui nannosat.
Conversational Data (Real-Life Dialogues & Exchanges),Buorre iđit! Man buorre du álgu lea?
Conversational Data (Real-Life Dialogues & Exchanges),"Mun lean earáid čohkken Kárášjogas, donge boađe maid?"
Conversational Data (Real-Life Dialogues & Exchanges),Oaidnaleaba goas lea muhto gal eai leat čuožžan.
Conversational Data (Real-Life Dialogues & Exchanges),"Dat ii leat nu álki, muhto sáhtát dáidat dasa."
Conversational Data (Real-Life Dialogues & Exchanges),Gávdnat go mielde skuvllas danne beaivve?
Conversational Data (Real-Life Dialogues & Exchanges),Mun in fuomman du vuordimin go vuordát sisa.
Conversational Data (Real-Life Dialogues & Exchanges),"Ii leat dušše sáni, muhto geardde leat barggu."
Conversational Data (Real-Life Dialogues & Exchanges),Leat go áiggis ruovttoluotta ihttin?
Conversational Data (Real-Life Dialogues & Exchanges),"Mun in dieđe, muhto váldde vuordit mu mielde."
Conversational Data (Real-Life Dialogues & Exchanges),"Jus don galget boahtit, de boađe čábbámuinna."
Code-Switching & Multilingualism,Mun logan Sámegiela ja English fast everyday.
Code-Switching & Multilingualism,"Son sáhttá čállit davvisámegillii, muhto likes Norwegian too."
Code-Switching & Multilingualism,"Dat ii leat čielgas, muhto that’s okay!"
Code-Switching & Multilingualism,Mii speakkit mix of languages čuvggodaga dihte.
Code-Switching & Multilingualism,Mun leat writing an email in Sámi and Finnish both.
Code-Switching & Multilingualism,Dat lea interesting hvordan mun čálán gielat seammás.
Code-Switching & Multilingualism,Ii leat problem go dat lea naturally bilingual style.
Code-Switching & Multilingualism,Son sáhttá switchit languages fast.
Code-Switching & Multilingualism,"Donge galgat translateit sániid, muhto nu boađe álki."
Code-Switching & Multilingualism,Mun geahččan use Sámi contexts in English classes.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mun sárdnán dieđihan konferánsas Sámediggái.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Čállojuvvo gohčču dušše dutkama vuođđun.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Son áigu vuoitit kontrávttaid beaivválaččat.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dat lea dehálaš mii váldit geatnegasvuođa dearvvašvuođa sektoras.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mun bargan ođđa čuovvovašvuođa plána mii galgá doalvut čoahkkima.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Oktasaš hálddašeapmi galgá šaddat nannosat ja bures heivejuvvon.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Dat lea hui dárbbašlaš čállit lohkamuša sámegielas ráđđehusas.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Sii galget geavahit bures politihkka davviriikkis.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Mun boađán mearrideaddjiin čállit dihtii dokumenta.
