Category,Sentence
Grammar Core,Wa̍h tsia̍h-pá--ah.
Grammar Core,In tī tōa-pak chia̍h pn̄g.
Grammar Core,Guá beh khì pêⁿ-chhiú-á.
Grammar Core,I m̄ sī lâng.
Grammar Core,Guá ū khì lâu lāi.
Grammar Core,I ē khì sīnn-mn̂g chhè lí.
Grammar Core,Guá bē hō͘ lí tsia̍h.
Grammar Core,Tāi-pak lóng bē lâi.
Grammar Core,Guá hó bô hó?
Grammar Core,In ū sái tsò lí ê būn-chiuⁿ.
Conversational Data,Li hó bô?
Conversational Data,Guá bē sái khì tī hit ê hō͘-lí.
Conversational Data,Lí ē chia̍h bē chia̍h?
Conversational Data,Tsia̍h-pá bōe? Guá ū phah pn̄g.
Conversational Data,"Bô tī-chhiú, guá sió--ê sī tsò tāu-tsiá."
Conversational Data,"Bē sái tsò--leh, lí kā guá kong chhiú--leh."
Conversational Data,"Tāi-kháu lóng hó--ah, m̄-koh lí ê lán?"
Conversational Data,Lí tsò sió-téng khì lí ê mā-tńg?
Conversational Data,"Guá tsai--leh, guá ê lân-bó chhut--ah."
Conversational Data,Lí tsai án-tsuánn lâi?
Code-Switching & Multilingualism,"Wa̍h tsia̍h-pá--ah, but I still hungry."
Code-Switching & Multilingualism,"Lí bē sái đi makan now, guá khì chhōe lí."
Code-Switching & Multilingualism,"Tēnn bô tsài, tapi dia memang pandai."
Code-Switching & Multilingualism,"Guá ē tsá hokkien, English pun sikit-sikit."
Code-Switching & Multilingualism,"In chhiūn--leh, 啊你来做么？"
Code-Switching & Multilingualism,"Bô hó--lah, kita tunggu sat ni."
Code-Switching & Multilingualism,"Mā-tsiā bo-ho̍k, nanti you kena complain."
Code-Switching & Multilingualism,"Tio̍h lah, sudah pukul dua liao."
Code-Switching & Multilingualism,Guá mā beh khì eat sushi jin ho.
Code-Switching & Multilingualism,"Na tsài, kita pi-liao."
Formal & Professional Speech,Guá sī hit pêng kong-si ê tsok-chhiong.
Formal & Professional Speech,Chhit-pō hō͘ lâng tsò káng-lí hó chhit--ê.
Formal & Professional Speech,Lí sī guán lō͘-sū ê hù-lí-pia̍t.
Formal & Professional Speech,Guá ê khì-chhì chhōe khòaⁿ sî-kan tsūn-tē.
Formal & Professional Speech,"Sió-bē, li hó tsèng ēng sió-á tī tē-lí ê hō͘-chhiú."
Formal & Professional Speech,Guá sī ēng lî-lí kā lí phah tiàm-tsuí.
Formal & Professional Speech,"Lí sī tsò I.T., guá sī kā lí lia̍t phìⁿ-á-bé."
Formal & Professional Speech,Lí ē sái kā guá kong ê chhu-hàn tō siau-tsū?
Formal & Professional Speech,"Pêng-iú, chhiáⁿ hō͘ guán ē-hōe tsìn-sî kah khah hó."
Formal & Professional Speech,Guán kong-tsú ē-lâi hó chia̍h ê tē-á tsuē kah hō͘-tsi̍t.
"Idioms, Proverbs & Cultural Expressions","Tsia̍h bē-pá, khì hāu-pah."
"Idioms, Proverbs & Cultural Expressions","Chhiū chhiū khiunn khiunn, hó bô hó tsái chhiū."
"Idioms, Proverbs & Cultural Expressions","Ka-tsiánn ka-tsiánn, lóng m̄-koh sī hó lâng."
"Idioms, Proverbs & Cultural Expressions",Khiū tsiah tsa̍p ê khah hó kah khiū tsa̍p gō͘.
"Idioms, Proverbs & Cultural Expressions","Thóe khì lí bē tio̍h chhit-pah, hó hó khòaⁿ."
"Idioms, Proverbs & Cultural Expressions","Thó guá tī tshòng kè, sió thâu phah tàu."
"Idioms, Proverbs & Cultural Expressions",Pun-sî ē tī pûn-khì--ê lâng.
"Idioms, Proverbs & Cultural Expressions","Khah hó lâi ū than-sî, bô kah hō͘-sî tsáu-á."
"Idioms, Proverbs & Cultural Expressions",Tńg sî tsāi tsò sió tshì-á.
"Idioms, Proverbs & Cultural Expressions","Tshing-sîn khì--leh, tshut lāu-hō͘."
Question-Answer Pairs,Q: Lí siáng? A: Guá sī Lîm Ē-hô.
Question-Answer Pairs,Q: Lí beh chia̍h sió-mih? A: Guá beh chia̍h laksa.
Question-Answer Pairs,Q: Lí khì tó-uī? A: Guá khì sî-chhī.
Question-Answer Pairs,"Q: Lí ū tsò khì chhōe bē? A: Bô, guá tō tī chia."
Question-Answer Pairs,Q: Lí sī tī tó-uī kì--ê? A: Tī hó͘-bí kong-si.
Question-Answer Pairs,Q: Lí sī lí ê mā-tńg lâi? A: Sī guán ê sió-pē.
Question-Answer Pairs,"Q: Lí hō͘ guá khòaⁿ tńg-tńg bô? A: Hó--lah, sái hó--leh."
