Category,Sentence
Grammar Core (Sentence Structures & Tenses),Ես կարդում եմ գիրքը։
Grammar Core (Sentence Structures & Tenses),Նա երեկ եկավ դպրոց։
Grammar Core (Sentence Structures & Tenses),Մենք վաղը կգնանք թանգարան։
Grammar Core (Sentence Structures & Tenses),Դու կարդալու էիր այդ գիրքը։
Grammar Core (Sentence Structures & Tenses),Նրանք չեն ցանկանում ուտել։
Grammar Core (Sentence Structures & Tenses),Գիրքը գրվեց անցյալ տարի։
Grammar Core (Sentence Structures & Tenses),"Եթե ժամանակ ունենայի, կգրեի նամակ։"
Grammar Core (Sentence Structures & Tenses),"Երբ ես սովորում էի, նա երգում էր։"
Grammar Core (Sentence Structures & Tenses),Դուք պետք է ավարտեք առաջադրանքը։
Grammar Core (Sentence Structures & Tenses),"Նա խոսում էր, երբ զանգը հնչեց։"
Conversational Data (Real-Life Dialogues & Exchanges),"Բարև, ինչպես ես։"
Conversational Data (Real-Life Dialogues & Exchanges),Որտեղ է մոտակա խանութը։
Conversational Data (Real-Life Dialogues & Exchanges),Այսօր եղանակը շատ լավ է։
Conversational Data (Real-Life Dialogues & Exchanges),Կարո՞ղ եմ պատվիրել մի սուրճ։
Conversational Data (Real-Life Dialogues & Exchanges),Շնորհակալություն օգնության համար։
Conversational Data (Real-Life Dialogues & Exchanges),"Ներողություն, ես ուշանում եմ։"
Conversational Data (Real-Life Dialogues & Exchanges),Ի՞նչ ես կարծում այս ֆիլմի մասին։
Conversational Data (Real-Life Dialogues & Exchanges),Հնարավո՞ր է ստանալ զեղչ։
Conversational Data (Real-Life Dialogues & Exchanges),Այս գիրքը խորհուրդ կտա՞ս։
Conversational Data (Real-Life Dialogues & Exchanges),Ես նոր աշխատավայր եմ փնտրում։
Code-Switching & Multilingualism,Ես գնացի shopping երեկ։
Code-Switching & Multilingualism,Նա շատ լավ հասկանում է Armenian-English։
Code-Switching & Multilingualism,Դու restaurant-ում կաշխատես։
Code-Switching & Multilingualism,Նրանք use անում են այս ծրագիրը։
Code-Switching & Multilingualism,Computer-ը պետք է վերանորոգվի։
Code-Switching & Multilingualism,Մենք conference-ի էինք մասնակցում։
Code-Switching & Multilingualism,Phone-ը ընկավ ջրի մեջ։
Code-Switching & Multilingualism,Այդ film-ը ես տեսել եմ։
Code-Switching & Multilingualism,Նա մի քանի French բառեր էր ասում։
Code-Switching & Multilingualism,Մեքենայի engine-ը խափանվեց։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Կարող եք ուղարկել պայմանագիրը։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Աշխատակիցների նոր հավաքագրման մասին։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Հիվանդը պետք է ընդունի դեղերը ժամանակին։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Խնդրում ենք պահպանել գաղտնիությունը։
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Այս գործընթացը օրինական է։
