Categories,Sentences
Grammar Core,हांव रोज सकाळी उठटा आनी व्यायाम करता.
Grammar Core,तूं काल बाजारांत गेलो आनी मासो विकत घेतलो.
Grammar Core,ती उद्या शाळेंत जाणार आसा.
Grammar Core,आम्ही गेल्या वर्सी गोव्यांत राहिलो.
Grammar Core,तो पुस्तक वाचता आसा पण समजता ना.
Grammar Core,हांव जेवण केल्यार मग काम सुरू करता.
Grammar Core,पावस पडला म्हणून खेळ रद्द जाला.
Grammar Core,घर बांधलें गेलें आसा गावांत.
Grammar Core,तूं अभ्यास केलो असता तर पास जालो असता.
Grammar Core,माका चहा आवडटा ना.
Conversational Data,तूं किदें करता आसा आजकाल?
Conversational Data,"हांव बरा आसा, तूं कसा आसा?"
Conversational Data,"चल, आपण समुद्राकडे जावया."
Conversational Data,आतां वेळ कितलो जाला?
Conversational Data,माका थोडी मदत करूं शकता?
Conversational Data,तूं काल फोन कित्याक केला ना?
Conversational Data,"होय, हांव येता थोड्या वेळान."
Conversational Data,"तें खरें आसा, पण आपल्याक विचार करपाक जाय."
Conversational Data,आमकां उद्या भेटूंया का?
Conversational Data,"नाका रे, हांव थकलो आसा."
Code-Switching,आज meeting आसा म्हणून हांव late येता.
Code-Switching,तूं project complete केलो काय?
Code-Switching,माका email send करचो आसा.
Code-Switching,ते presentation फार impressive आसलें.
Code-Switching,आपण lunch करूंया hotelांत.
Code-Switching,तो online class करता आसा.
Code-Switching,माका file download करपाक मदत कर.
Code-Switching,आमची team आज जीतली match.
Code-Switching,तूं report submit केली काय?
Code-Switching,हांव उद्या officeांत work करणार.
Formal & Professional Speech,आमच्या कंपनीची वार्षिक बैठक सोमवारी आयोजित केली जाईल.
Formal & Professional Speech,कृपया आपलो अर्ज वेळेवर सादर करात.
Formal & Professional Speech,रुग्णाक औषध वेळेवर घ्यपाक सुचयता.
Formal & Professional Speech,कायद्याच्या तरतुदीनुसार ही कारवाई केली जाईल.
Formal & Professional Speech,तांत्रिक अहवाल उद्या प्रसिद्ध जाईल.
Formal & Professional Speech,आपल्या सहकार्याबद्दल धन्यवाद.
Formal & Professional Speech,या प्रकल्पाक सरकारी मान्यता मेळ्ळी आसा.
Formal & Professional Speech,बैठकीचो निष्कर्ष लेखी स्वरूपांत पाठवला जाईल.
Formal & Professional Speech,कृपया सुरक्षा नियम पाळात.
Formal & Professional Speech,ही माहिती गोपनीय आसा.
Idioms & Proverbs,हातांतों सोनें मेळ्ळें म्हणटा.
Idioms & Proverbs,जशी करणी तशी भरणी.
