Categories,Sentences
1) Grammar Core (Sentence Structures & Tenses),ယမၤတ့ၢ်က့ၤတၢ်အံၤလံ၊ ဒါပတဘၣ်ဟးသ့ၣ်တဖၣ်ဘၣ်။
1) Grammar Core (Sentence Structures & Tenses),ယမၤတၢ်အံၤအခဲအံၤ၊ နကွၢ်ထံၣ်သ့လီၤ။
1) Grammar Core (Sentence Structures & Tenses),မုၢ်ညါ ယကမၤတၢ်အံၤ၊ မ့ၢ်နကဟ့ၣ်ယၤအခွဲးန့ၣ်။
1) Grammar Core (Sentence Structures & Tenses),ယမ့ၢ်သ့မၤဘၣ်န့ၣ်၊ ယကဆှၢန့ၣ်ဆူနအိၣ်လီၤ။
1) Grammar Core (Sentence Structures & Tenses),ယတမၤဘၣ်တၢ်အံၤ၊ အ့ၣ်ဒံးန့ၣ် ယကမၤက့ၤလၢမုၢ်ညါ။
1) Grammar Core (Sentence Structures & Tenses),တၢ်အံၤ ဘၣ်တၢ်မၤက့ၤလၢၦၤဆရာတဖၣ်လံ။
1) Grammar Core (Sentence Structures & Tenses),နမ့ၢ်မၤတၢ်အံၤမးန့ၣ်၊ တၢ်လဲၤတၢ်လာကန့ၣ်အိၣ်မး။
1) Grammar Core (Sentence Structures & Tenses),ယကသးအိၣ်မၤတၢ်အံၤသ့၊ ဘၣ်ဆၣ် ယတဘၣ်အိၣ်မုၢ်မၠိဘၣ်။
1) Grammar Core (Sentence Structures & Tenses),ယမၤတၢ်အံၤလၢတၢ်ကူၣ်သ့ကူၣ်ဘၣ်န့ၣ်၊ တဘၣ်လီၤပျံၤ။
1) Grammar Core (Sentence Structures & Tenses),တၢ်တမံၤအံၤ မ့ၢ်မၤတ့ၢ်က့ၤတ့ၢ်က့ၤန့ၣ်၊ ပသ့ၣ်ညါက့ၤတၢ်လိၤ။
2) Conversational Data (Real-Life Dialogues & Exchanges),— နအိၣ်လီၤဂၢၢ်လဲ။ — အိၣ်လီၤဂၢၢ်၊ ဒါသးကညီၤဟ့ၣ်ယၤထံတစီၣ်။
2) Conversational Data (Real-Life Dialogues & Exchanges),— နမၤတၢ်မနုၤလဲအခဲအံၤ။ — ယကွၢ်လံၥ်ဒီးတဲက့ၤတၢ်သိၣ်လိ။
2) Conversational Data (Real-Life Dialogues & Exchanges),— နလဲၤဆူဃံၣ်အံၤဒ်လဲ။ — ယလဲၤလၢလမ်းကတီၢ်န့ၣ်၊ တဘၣ်ဟးယံၤဘၣ်။
2) Conversational Data (Real-Life Dialogues & Exchanges),— အစာတနံၤအံၤ ဆီၣ်က့ၤဘၣ်လဲ။ — ဆီၣ်က့ၤဘၣ်၊ ဒါထံဆးနုၣ်ကအီသ့။
2) Conversational Data (Real-Life Dialogues & Exchanges),— နသ့ၣ်ညါအဝဲလဲ။ — သ့ၣ်ညါလီၤ၊ အဝဲမ့ၢ်ၦၤအိၣ်လၢနံၣ်လီၤပှဲၣ်တဲၣ်။
2) Conversational Data (Real-Life Dialogues & Exchanges),— ပကလဲၤတူၢ်ထံလဲ။ — လဲၤမ့ၢ်တီ၊ ဒါမုၢ်ကဒိၣ်လိၣ်လိၣ်လီၤ။
2) Conversational Data (Real-Life Dialogues & Exchanges),— နအဲၣ်တၢ်အီၣ်မနုၤလဲ။ — ယအဲၣ်သီးဒီးအီၣ်ထံတံၢ်လၢမုၢ်ချိ။
2) Conversational Data (Real-Life Dialogues & Exchanges),"— အဲၣ်ဒိၣ်လဲ နကထံၣ်က့ၤတၢ်လဲ။ — အဲၣ်ဒိၣ်, ယကထံၣ်က့ၤန့ၣ်လၢညါနံၤ။"
2) Conversational Data (Real-Life Dialogues & Exchanges),"— နမၤတၢ်ကမၣ်လံလဲ။ — မၤကမၣ်လီၤ, ဒါယကပျၢၣ်က့ၤဒီးသိၣ်လိက့ၤ။"
2) Conversational Data (Real-Life Dialogues & Exchanges),"— နကညီၤယၤသ့လဲ။ — သ့, နစံးယၤမၤမနုၤတက့ၢ်။"
3) Code-Switching & Multilingualism,လၢတၢ်ကတိၤအပူၤ ၦၤတဖၣ်တဲတၢ်မဲၥ်စဲးမဲၥ်စဲး ဒီးပြံးက့ၤတၢ်ခွဲးခွဲး။
