Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Jo co rano pijã kawa i czytōm wiadōmości ô Ślōnsku.
Grammar Core (Sentence Structures & Tenses),"Ty dzisioj niy jedziesz autym, bo tramwaje jadōm punktualnie."
Grammar Core (Sentence Structures & Tenses),"Ôna wczoraj pisała raport, a wieczōr sprawdziła kożde zdanie."
Grammar Core (Sentence Structures & Tenses),My bydymy jutro trenowali model na nowych ślōnskich przykładach.
Grammar Core (Sentence Structures & Tenses),"Gdybych mioł wiyncyj czasu, dopisołbych tagi morfologiczne do kożdego rekordu."
Grammar Core (Sentence Structures & Tenses),Raport był napisany po ślōnsku i sprawdzōny bez korektora.
Grammar Core (Sentence Structures & Tenses),"Niy ôtwiyrej tego pliku, jak niy znŏsz źrōdła."
Grammar Core (Sentence Structures & Tenses),"Ôni czytajōm tekst, poprawiajōm bōły i zapisujōm wynik do korpusu."
Grammar Core (Sentence Structures & Tenses),"Za miesiōnc bydzie gotowy prototyp, kery rozpoznŏ nazwy ulic."
Grammar Core (Sentence Structures & Tenses),"Zdanie było przez studentōw przeczytane dwa razy, coby wychwycić ukryte błyndy."
Conversational Data (Real-Life Dialogues & Exchanges),"— Kaj idziesz po robocie? — Na rynek, bo musza kupić chlyb i syr."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mŏsz chwila? — Mōm, ale ino do ôsmej, potym jadã do Ligoty."
Conversational Data (Real-Life Dialogues & Exchanges),"— Jak ci szło na egzaminie? — Niy było lekko, ale poradziłech se."
Conversational Data (Real-Life Dialogues & Exchanges),"— Przińdziesz jutro? — Jak autobus bydzie jechoł na czas, przidã."
Conversational Data (Real-Life Dialogues & Exchanges),"— Czymu tak milczysz? — Słuchōm, co ôma ôpowiadŏ ô dawnych Katowicach."
Conversational Data (Real-Life Dialogues & Exchanges),"— Mogã tu siedzieć? — Jasne, miejsce je wolne, a widok na plac je fajny."
Conversational Data (Real-Life Dialogues & Exchanges),"— Co warzysz? — Żur, ale dodōm jeszcze krupniŏk i majeranek."
Conversational Data (Real-Life Dialogues & Exchanges),"— Dostałeś moja wiadōmość? — Ja, przeczytołech jōm w tramwaju."
Conversational Data (Real-Life Dialogues & Exchanges),"— Kaj je najbliższy przistōnek? — Za kościołym, zaroz przi kiosku."
Conversational Data (Real-Life Dialogues & Exchanges),"— Czy ty richtik lubisz tã muzyka? — Ja, przypōminŏ mi familokowe festy."
Code-Switching & Multilingualism,"Na meetingu godōmy po ślōnsku, ale ticket w Jira ôpisujymy po angielsku."
Code-Switching & Multilingualism,"Ôna napisała maila: deadline je w piōntek, wiync niy ôdkłŏdej roboty."
Code-Switching & Multilingualism,"W sklepie pedziołech danke, bo sprzedŏwca z Raciborza znał trocha niemiecki."
Code-Switching & Multilingualism,"Mama pytała, kaj je charger, a brat ôdpedzioł, iże leży przi laptopie."
Code-Switching & Multilingualism,"W grupie na Messengerze piszōm: przyjdźcie earlier, bo sala bydzie zamkniyntŏ."
Code-Switching & Multilingualism,"Kiedy szef pedzioł asap, my i tak ustalili plan po naszymu."
Code-Switching & Multilingualism,Na dworcu w Bohuminie słyszołech czeske prosím i ślōnske dziynkujã w jednej kolejce.
Code-Switching & Multilingualism,"Dziecko spytało, czy homework może być po ślōnsku, a nauczycielka sie zgodziła."
Code-Switching & Multilingualism,"Podczas calla ôma wraziła sie na kamerze i spytała, czymu wszyscy siedzimy cicho."
Code-Switching & Multilingualism,"W notatkach mōm trzy słowa: lunch, fajrant i spotkanie, bo tak gŏdŏ nasz zespōł."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Szanowni Państwo, proszymy ô potwierdzynie ôdbioru dokumyntu do kōńca tydnia."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Umowa wchodzi w życie piyrszego lipca, ô ile ôbie strōny podpiszōm aneks."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Pacjynt zgłoszo bōl w klatce piersiowej i wymŏgŏ pilnego badaniŏ.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Protokōł zawiyrŏ ôpis awaryje, godzina zgłoszyniŏ i nazwisko technika."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Firma wdroży nowy systym bezpieczeństwa danych w dziale logistycznym.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",W razie sporu właściwy bydzie sōnd rejonowy wedle miejsca wykonaniŏ usugi.
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Proszymy klientōw, coby zachowali potwierdzynie płatności do czasu realizacyje zamōwiyniŏ."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Lekarz zalecił ôdpoczynek, regularne pomiary ciśniyniŏ i kontrolã za dwa tydnie."
"Formal & Professional Speech (Business, Legal, Medical, Technical)","Specyfikacyjŏ technicznŏ musi ôpisać interfejs, format danych i tryb awaryjny."
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Zarząd podjōł uchwała ô zwiynkszyniu budżetu na szkolynia pracownikōw.
"Idioms, Proverbs & Cultural Expressions","Jak niy ma roboty, to niy ma kołŏcza na niedziela."
"Idioms, Proverbs & Cultural Expressions","Ôma zawsze godŏ, iże zgoda buduje, a swada rujnuje."
