Categories,Sentences
Grammar Core (Sentence Structures & Tenses),Мен шаңырақта ном чугаалаңдым.
Grammar Core (Sentence Structures & Tenses),Сен аалга барып турарсың.
Grammar Core (Sentence Structures & Tenses),Олар база келээр.
Grammar Core (Sentence Structures & Tenses),"Біз барбасақ, чаа дөгеге чок болур."
Grammar Core (Sentence Structures & Tenses),Чүвур көрүлгүн.
Grammar Core (Sentence Structures & Tenses),Мен кежиг челгемес.
Grammar Core (Sentence Structures & Tenses),Сен ном чугаалаңарсың.
Grammar Core (Sentence Structures & Tenses),Біз хойдаа сөглешип турабыз.
Grammar Core (Sentence Structures & Tenses),Ол сағымны тургузган.
Grammar Core (Sentence Structures & Tenses),Мен чугаалан чок мен.
Conversational Data (Real-Life Dialogues & Exchanges),"Салгым, чок ажыг бээр!"
Conversational Data (Real-Life Dialogues & Exchanges),"Мен ажыг, сен неге бодуп турарсың?"
Conversational Data (Real-Life Dialogues & Exchanges),"Ээ, күүгежи база чоруп кээр мен."
Conversational Data (Real-Life Dialogues & Exchanges),"Кижи көп, дугайым."
Conversational Data (Real-Life Dialogues & Exchanges),Хой чаа фильм көрелли?
Conversational Data (Real-Life Dialogues & Exchanges),"Оо, база чаа оренгге барайлы."
Conversational Data (Real-Life Dialogues & Exchanges),"Мен сөгбен дүнгур, сенче?"
Conversational Data (Real-Life Dialogues & Exchanges),"Болза, чай ичели."
Conversational Data (Real-Life Dialogues & Exchanges),Кижи садыг ба?
Conversational Data (Real-Life Dialogues & Exchanges),"Ээ, садыг! Өргүлел амда чок!"
Code-Switching & Multilingualism,Мен сегодня аалга бардым.
Code-Switching & Multilingualism,Сен English subject турарсыңбы?
Code-Switching & Multilingualism,Біз завтра кино көрелли.
Code-Switching & Multilingualism,Менде homework бээр.
Code-Switching & Multilingualism,Олар meeting-ке чоруп турарлар.
Code-Switching & Multilingualism,Сенде plan барбы?
Code-Switching & Multilingualism,Мен чок ready мен.
Code-Switching & Multilingualism,"Оо, cool тургус."
Code-Switching & Multilingualism,Кижи performance көргөн.
Code-Switching & Multilingualism,Біз online сөглешип турабыз.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Улуг кеңеш чогаалан 10-чу ноябрьде болур.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Доктор адыг хүндү көрүп турған.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Банк ужурлуг таарылгаларны чарыжыр.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Юрист клиентке төлев хамаарын аңлаткан.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Біздің институт сағыр талазының чогаалын организовать эткен.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Технология хемчээк чүвурну сағырар.
"Formal & Professional Speech (Business, Legal, Medical, Technical)",Өрге политиканың туруглу бодалдарын илередип тур.
