Categories,Sentences
Grammar Core,Nitsíniiyi'taki.
Grammar Core,Nítssiniiyi áínihkapi nitáíksikákomimm.
Grammar Core,Nitsíniiyi'taki mátoyiksi.
Grammar Core,Nitsíniiyi'takiwa.
Grammar Core,Nitsíniiyi'takii.
Grammar Core,Aakííni nitsspommátsii nitáíksisttsoyi.
Grammar Core,Nitáíksisttsoyi.
Grammar Core,Nitáíksiniiyi ksistsikomm nitáíksistsi.
Grammar Core,Aakíípi nitsíniiyi'takiwa.
Grammar Core,Nináá nitsíniiyi'taki.
Conversational Data,"Tánisi, kiistówa?"
Conversational Data,"Ámo nitsíniiyi'taki, kiistówa?"
Conversational Data,Kíksikááwa nitsíniiyi'taki.
Conversational Data,Tsá niisto nitáíkoan?
Conversational Data,Nináá nitáíkoan annistsi.
Conversational Data,Tánsi áya?
Conversational Data,"Áya, nitsíniiyi'taki."
Conversational Data,Kiisto nitsíniiyi'taki?
Conversational Data,"Ámo, matsitsi."
Conversational Data,"Áa, nitsíniiyi'takiwa."
Code-Switching & Multilingualism,Nitsíniiyi'taki school.
Code-Switching & Multilingualism,Nitáíkoan home annistsi.
Code-Switching & Multilingualism,Meeting nitsíniiyi'takiwa.
Code-Switching & Multilingualism,Nitsíniiyi'taki online.
Code-Switching & Multilingualism,Doctor nitsíniiyi'takiwa.
Code-Switching & Multilingualism,Nitsíniiyi'taki project.
Code-Switching & Multilingualism,Email nitáíkoan annistsi.
Code-Switching & Multilingualism,Nitsíniiyi'taki office.
Code-Switching & Multilingualism,Deadline nitsíniiyi'takiwa.
Code-Switching & Multilingualism,Nitsíniiyi'taki team.
Formal & Professional Speech,Nitsíniiyi'taki áwa annistsi.
Formal & Professional Speech,Kíksikááwa nitáíksisttsoyi annistsi.
Formal & Professional Speech,Nitáíkoan mátoyiksi annistsi.
Formal & Professional Speech,Nitsíniiyi'takiwa nistáwa annistsi.
Formal & Professional Speech,Nitáíksisttsoyi matsitsi annistsi.
Formal & Professional Speech,Nitsíniiyi'taki kíksikááwa annistsi.
Formal & Professional Speech,Nitáíkoan nitsíniiyi'takiwa.
Formal & Professional Speech,Nítsspommátsii ámo nítáíni.
Formal & Professional Speech,Nitáíksikákomimm áínihkapi nitsspommátsii.
Formal & Professional Speech,Nitsíniiyi'taki nitsíniiyi'takiwa.
Idioms & Cultural Expressions,Nitáíkoan ámo mátoyiksi.
Idioms & Cultural Expressions,Kíksikááwa aakíípi.
Idioms & Cultural Expressions,Aakííni nitáíksiniiyi nitsíniiyi.
Idioms & Cultural Expressions,Nitáíksisttsoyi nistáwa.
Idioms & Cultural Expressions,Aakíípi nitáíkoan.
Idioms & Cultural Expressions,Mátoyiksi nitsíniiyi'takiwa.
Idioms & Cultural Expressions,Annistsi nitáíksisttsoyi.
Idioms & Cultural Expressions,Nítáíksisttsoyi ámo nitáíksiniiyi.
Idioms & Cultural Expressions,Nitáíkoan aakíípi.
Idioms & Cultural Expressions,Matsitsi nitsíniiyi'taki.
Question-Answer Pairs,Tsá nitsíniiyi'taki?
Question-Answer Pairs,Tsá nitáíkoan?
Question-Answer Pairs,Tsá nitáíksisttsoyi?
Question-Answer Pairs,Tánisi kiisto?
Question-Answer Pairs,Tsá aakíípi?
Question-Answer Pairs,Tsá mátoyiksi?
Question-Answer Pairs,Tsá annistsi?
Question-Answer Pairs,Tsá matsitsi?
Question-Answer Pairs,Tsá nistáwa?
Question-Answer Pairs,Tsá kíksikááwa?
Commands & Instructions,Nitsíniiyi'taki!
Commands & Instructions,Nitáíkoan!
Commands & Instructions,Nitáíksisttsoyi!
Commands & Instructions,Kíksikááwa!
Commands & Instructions,Aakíípi!
Commands & Instructions,Mátoyiksi!
Commands & Instructions,Annistsi!
Commands & Instructions,Matsitsi!
Commands & Instructions,Nistáwa!
Commands & Instructions,Kitsíniiyi'taki!
Named Entity Recognition (NER),Nitsíniiyi'taki Browning.
Named Entity Recognition (NER),Nitáíkoan Montana.
Named Entity Recognition (NER),Nitsíniiyi'takiwa Blackfeet Nation.
Named Entity Recognition (NER),Nitáíksisttsoyi Glacier Park.
Named Entity Recognition (NER),Nitsíniiyi'taki Kainai.
Named Entity Recognition (NER),Nitáíkoan Siksiká.
Named Entity Recognition (NER),Nitsíniiyi'takiwa Piikani.
Named Entity Recognition (NER),Nitáíksisttsoyi Old Sun.
Named Entity Recognition (NER),Nitsíniiyi'taki Cut Bank.
Named Entity Recognition (NER),Nitáíkoan Two Medicine.
Sentiment Analysis,Nitsspommátsii nítáíni áínihkapi.
Sentiment Analysis,Nitáíksikákomimm nítsspommátsii ksistsikomm.
Sentiment Analysis,Aakííni nitáíksisttsoyi nitáíni.
Sentiment Analysis,Nitáíkoan mátoyiksi.
Sentiment Analysis,Nitáíksisttsoyi annistsi.
Sentiment Analysis,Nitsíniiyi'taki kíksikááwa.
Sentiment Analysis,Nitáíkoan nistáwa.
Sentiment Analysis,Nitsíniiyi'takiwa matsitsi.
Sentiment Analysis,Nitáíksisttsoyi aakíípi.
Sentiment Analysis,Nitsíniiyi'taki annistsi.
Paraphrased & Augmented,Nitsíniiyi'taki áya.
Paraphrased & Augmented,Áya nitsíniiyi'taki.
Paraphrased & Augmented,Nitáíkoan áya.
Paraphrased & Augmented,Áya nitáíkoan.
Paraphrased & Augmented,Nitáíksisttsoyi áya.
Paraphrased & Augmented,Áya nitáíksisttsoyi.
Paraphrased & Augmented,Nitsíniiyi'takiwa áya.
Paraphrased & Augmented,Áya nitsíniiyi'takiwa.
Paraphrased & Augmented,Nitáíkoan nitsíniiyi'taki.
Paraphrased & Augmented,Nitsíniiyi'taki nitáíkoan.
